id,technology,operator,name,address,commune,commune_ar,commune_code,wilaya_code,lat,lng,source
mobilis-d34a5c21b3,5G,mobilis,BEN KHELIL,,BEN KHELIL,بني خليل,,09,36.571451,2.871462,https://mobilis.dz/map/5g
mobilis-b3118f432a,5G,mobilis,MEFTAH,,MEFTAH,مفتاح,,09,36.586931,3.186,https://mobilis.dz/map/5g
mobilis-478b960ca9,5G,mobilis,BLIDA,,BLIDA,البليدة,,09,36.497981,2.82631,https://mobilis.dz/map/5g
mobilis-542e638b97,5G,mobilis,CHEBLI,,CHEBLI,الشبلي,,09,36.580961,3.037534,https://mobilis.dz/map/5g
mobilis-5bbe7fa79f,5G,mobilis,BLIDA,,BLIDA,البليدة,,09,36.471271,2.819149,https://mobilis.dz/map/5g
mobilis-b522ea2694,5G,mobilis,MEFTAH,,MEFTAH,مفتاح,,09,36.630661,3.27838,https://mobilis.dz/map/5g
mobilis-7fa8cffe3c,5G,mobilis,BLIDA,,BLIDA,البليدة,,09,36.463611,2.8392,https://mobilis.dz/map/5g
mobilis-41bea3b5cb,5G,mobilis,MEFTAH,,MEFTAH,مفتاح,,09,36.620121,3.222401,https://mobilis.dz/map/5g
mobilis-63eecde87e,5G,mobilis,BLIDA,,BLIDA,البليدة,,09,36.465711,2.839554,https://mobilis.dz/map/5g
mobilis-4f3d140596,5G,mobilis,BLIDA,,BLIDA,البليدة,,09,36.468611,2.82794,https://mobilis.dz/map/5g
mobilis-eba415e0d5,5G,mobilis,BENI TAMOU,,BENI TAMOU,بني تامو,,09,36.547341,2.820187,https://mobilis.dz/map/5g
mobilis-bd495994bb,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.592211,2.483368,https://mobilis.dz/map/5g
mobilis-8550f0be07,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.606461,2.40666,https://mobilis.dz/map/5g
mobilis-6bb1ed40f1,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.639621,2.330332,https://mobilis.dz/map/5g
mobilis-499d430922,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.718511,4.1661,https://mobilis.dz/map/5g
mobilis-2b37e0c85b,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.161911,1.327183,https://mobilis.dz/map/5g
mobilis-d1f5a59825,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.168091,1.33799,https://mobilis.dz/map/5g
mobilis-d21ae3694d,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.056391,4.74065,https://mobilis.dz/map/5g
mobilis-331999e297,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.260991,1.96756,https://mobilis.dz/map/5g
mobilis-ce696fc742,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.265251,1.96912,https://mobilis.dz/map/5g
mobilis-4b3c3ac51e,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.056341,4.74894,https://mobilis.dz/map/5g
mobilis-f3c73a6dfb,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.164901,1.33761,https://mobilis.dz/map/5g
mobilis-d182a9c569,5G,mobilis,TELAGHMA,,TELAGHMA,التلاغمة,,43,36.127541,6.36733,https://mobilis.dz/map/5g
mobilis-ce3c506fb1,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.577291,2.46809,https://mobilis.dz/map/5g
mobilis-54675ed24f,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.598051,2.41141,https://mobilis.dz/map/5g
mobilis-21d189ada7,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.066361,4.77994,https://mobilis.dz/map/5g
mobilis-5325eaa34e,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.065571,4.74851,https://mobilis.dz/map/5g
mobilis-6002e2a0de,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.070961,4.7578,https://mobilis.dz/map/5g
mobilis-e4a033de41,5G,mobilis,BEJAIA,,BEJAIA,بجاية,,06,36.754191,5.05137,https://mobilis.dz/map/5g
mobilis-a1067cc3eb,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.136411,1.32273,https://mobilis.dz/map/5g
mobilis-aa7c114f79,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.258201,2.22607,https://mobilis.dz/map/5g
mobilis-d214a6ea5d,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.573991,2.4175,https://mobilis.dz/map/5g
mobilis-01a11035b0,5G,mobilis,BEJAIA,,BEJAIA,بجاية,,06,36.749351,5.0731,https://mobilis.dz/map/5g
mobilis-c3d6073dc5,5G,mobilis,TELAGHMA,,TELAGHMA,التلاغمة,,43,36.112921,6.37423,https://mobilis.dz/map/5g
mobilis-9c697bbd60,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.719791,4.05039,https://mobilis.dz/map/5g
mobilis-7d72dd81be,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.692521,4.010239,https://mobilis.dz/map/5g
mobilis-b68a863990,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.715041,4.0649,https://mobilis.dz/map/5g
mobilis-730d227046,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.390331,3.89647,https://mobilis.dz/map/5g
mobilis-3b8453bc22,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.803251,5.750004,https://mobilis.dz/map/5g
mobilis-5088416596,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.691201,4.049437,https://mobilis.dz/map/5g
mobilis-d4d2e2b0a3,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.091321,4.780191,https://mobilis.dz/map/5g
mobilis-560d1c469e,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.370811,3.89297,https://mobilis.dz/map/5g
mobilis-b1b3ccc22e,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.810111,5.77778,https://mobilis.dz/map/5g
mobilis-20accfbe36,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.265601,1.98004,https://mobilis.dz/map/5g
mobilis-f351322b8c,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.266271,2.2192,https://mobilis.dz/map/5g
mobilis-5da6bf3aa0,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.391181,3.8837,https://mobilis.dz/map/5g
mobilis-a80e289e0e,5G,mobilis,BOUMERDES,,BOUMERDES,بومرداس,,35,36.762491,3.51468,https://mobilis.dz/map/5g
mobilis-aa8586d92b,5G,mobilis,BEJAIA,,BEJAIA,بجاية,,06,36.753771,5.06061,https://mobilis.dz/map/5g
mobilis-e7bc4c71d9,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.401151,3.90293,https://mobilis.dz/map/5g
mobilis-a6d555c6bb,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.163851,1.331363,https://mobilis.dz/map/5g
mobilis-3a61f4c5c9,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.167391,1.332952,https://mobilis.dz/map/5g
mobilis-c6cacb3bd2,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.233471,1.88476,https://mobilis.dz/map/5g
mobilis-ed75f8ffca,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.165781,1.334614,https://mobilis.dz/map/5g
mobilis-256dcf14af,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.074721,4.7411,https://mobilis.dz/map/5g
mobilis-8d91504182,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.717211,4.056231,https://mobilis.dz/map/5g
mobilis-df277444cf,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.367321,3.903348,https://mobilis.dz/map/5g
mobilis-9ecc29ac8e,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.709771,4.03695,https://mobilis.dz/map/5g
mobilis-93b2231f5e,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.265451,2.22582,https://mobilis.dz/map/5g
mobilis-b9118f82a2,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.742901,4.022641,https://mobilis.dz/map/5g
mobilis-37d560d701,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.686521,4.063448,https://mobilis.dz/map/5g
mobilis-90492b54fb,5G,mobilis,MILA,,MILA,ميلة,,43,36.461081,6.27893,https://mobilis.dz/map/5g
mobilis-f979193692,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.256161,1.956782,https://mobilis.dz/map/5g
mobilis-78d112f64e,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.710021,4.05668,https://mobilis.dz/map/5g
mobilis-395e8b0555,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.734341,4.02745,https://mobilis.dz/map/5g
mobilis-1997389ab5,5G,mobilis,MILA,,MILA,ميلة,,43,36.444971,6.25271,https://mobilis.dz/map/5g
mobilis-9764d929ee,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.139861,1.330186,https://mobilis.dz/map/5g
mobilis-9f266fba6e,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.169561,1.342269,https://mobilis.dz/map/5g
mobilis-542aad7536,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.582791,2.45132,https://mobilis.dz/map/5g
mobilis-812644520c,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.083401,4.74791,https://mobilis.dz/map/5g
mobilis-000723bc73,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.358861,3.87831,https://mobilis.dz/map/5g
mobilis-06d9a8411a,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.159331,1.327933,https://mobilis.dz/map/5g
mobilis-52657e61e8,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.386871,3.89143,https://mobilis.dz/map/5g
mobilis-78d524b594,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.737611,4.02017,https://mobilis.dz/map/5g
mobilis-ad9b995361,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.081231,4.75034,https://mobilis.dz/map/5g
mobilis-3cddbf8a04,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.702751,4.05589,https://mobilis.dz/map/5g
mobilis-44532eeaef,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.585871,2.459591,https://mobilis.dz/map/5g
mobilis-5a86656535,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.585551,2.44927,https://mobilis.dz/map/5g
mobilis-e65ea36b7c,5G,mobilis,BOUMERDES,,BOUMERDES,بومرداس,,35,36.761421,3.4605,https://mobilis.dz/map/5g
mobilis-76e10b58a1,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.265301,1.964176,https://mobilis.dz/map/5g
mobilis-94af5c565a,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.241681,2.24177,https://mobilis.dz/map/5g
mobilis-f617699d13,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.259571,1.95263,https://mobilis.dz/map/5g
mobilis-b71aa970e8,5G,mobilis,BEJAIA,,BEJAIA,بجاية,,06,36.727801,5.06657,https://mobilis.dz/map/5g
mobilis-a70ba93a7e,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.367441,3.89557,https://mobilis.dz/map/5g
mobilis-ad4c4c039f,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.817481,5.7227,https://mobilis.dz/map/5g
mobilis-0695e9912a,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.068281,4.763846,https://mobilis.dz/map/5g
mobilis-df41e7f123,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.061111,4.80003,https://mobilis.dz/map/5g
mobilis-4028167302,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.381061,3.89003,https://mobilis.dz/map/5g
mobilis-1d6cb8a000,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.355761,3.90023,https://mobilis.dz/map/5g
mobilis-f96713e4cb,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.720471,4.038861,https://mobilis.dz/map/5g
mobilis-b2ea9f614c,5G,mobilis,BOUMERDES,,BOUMERDES,بومرداس,,35,36.757691,3.487446,https://mobilis.dz/map/5g
mobilis-4c68a9573e,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.260301,2.23325,https://mobilis.dz/map/5g
mobilis-7ab19e06cd,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.259511,2.247923,https://mobilis.dz/map/5g
mobilis-79b6c0e163,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.705931,4.039159,https://mobilis.dz/map/5g
mobilis-9ffa13c6b7,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.252381,2.23305,https://mobilis.dz/map/5g
mobilis-8090928e27,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.706061,4.054455,https://mobilis.dz/map/5g
mobilis-62651d3ac6,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.370051,3.8752,https://mobilis.dz/map/5g
mobilis-829c97f35e,5G,mobilis,EL ABBADIA,,EL ABBADIA,العبادية,,44,36.270111,1.684167,https://mobilis.dz/map/5g
mobilis-9489add735,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.801641,5.72046,https://mobilis.dz/map/5g
mobilis-8eaf6e9ffa,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.255481,1.951,https://mobilis.dz/map/5g
mobilis-9c235e5497,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.259171,2.21031,https://mobilis.dz/map/5g
mobilis-6a575bc0ba,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.700191,4.03461,https://mobilis.dz/map/5g
mobilis-95d28362f0,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.235071,2.24299,https://mobilis.dz/map/5g
mobilis-b030b3c7fc,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.255311,2.226183,https://mobilis.dz/map/5g
mobilis-2786a002ae,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.727781,4.009547,https://mobilis.dz/map/5g
mobilis-6f9b43e21a,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.708371,4.03159,https://mobilis.dz/map/5g
mobilis-3efbd4c2af,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.375221,3.88594,https://mobilis.dz/map/5g
mobilis-42dd6bf3ec,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.368941,3.8854,https://mobilis.dz/map/5g
mobilis-640df2bef3,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.258011,1.96294,https://mobilis.dz/map/5g
mobilis-dcde2b85a6,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.349451,3.8345,https://mobilis.dz/map/5g
mobilis-8afbdf3e02,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.086541,4.76614,https://mobilis.dz/map/5g
mobilis-a89f5ca5f7,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.576071,2.47228,https://mobilis.dz/map/5g
mobilis-867e0e4149,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.260711,1.96094,https://mobilis.dz/map/5g
mobilis-de9c5f0ddd,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.825241,5.74636,https://mobilis.dz/map/5g
mobilis-1ffdcbdec6,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.077081,4.75507,https://mobilis.dz/map/5g
mobilis-78662e471c,5G,mobilis,BOUMERDES,,BOUMERDES,بومرداس,,35,36.758661,3.455575,https://mobilis.dz/map/5g
mobilis-ef79f440b1,5G,mobilis,BEJAIA,,BEJAIA,بجاية,,06,36.739641,5.05463,https://mobilis.dz/map/5g
mobilis-e0e6e4ea05,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.254771,2.220529,https://mobilis.dz/map/5g
mobilis-72df42a2f5,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.696641,4.056071,https://mobilis.dz/map/5g
mobilis-4c7c6ee586,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.790741,5.792998,https://mobilis.dz/map/5g
mobilis-b8b70908be,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.272271,2.00678,https://mobilis.dz/map/5g
mobilis-65a80918e1,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.587851,2.43813,https://mobilis.dz/map/5g
mobilis-b67aa5ed35,5G,mobilis,BEJAIA,,BEJAIA,بجاية,,06,36.720521,5.06744,https://mobilis.dz/map/5g
mobilis-d8bd241730,5G,mobilis,KHEMIS MILIANA,,KHEMIS MILIANA,خميس مليانة,,44,36.251221,2.226,https://mobilis.dz/map/5g
mobilis-c4db099b3a,5G,mobilis,MILA,,MILA,ميلة,,43,36.432851,6.23333,https://mobilis.dz/map/5g
mobilis-2d4abab535,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.804431,5.75314,https://mobilis.dz/map/5g
mobilis-fb3096aa24,5G,mobilis,AIN-DEFLA,,AIN-DEFLA,عين الدفلى,,44,36.269161,1.996048,https://mobilis.dz/map/5g
mobilis-a8fd8d7271,5G,mobilis,BOUMERDES,,BOUMERDES,بومرداس,,35,36.745941,3.46621,https://mobilis.dz/map/5g
mobilis-15f5bafc1e,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.149371,1.32396,https://mobilis.dz/map/5g
mobilis-9aadef5b69,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.695061,4.03816,https://mobilis.dz/map/5g
mobilis-dfba8fb81a,5G,mobilis,BOUIRA,,BOUIRA,البويرة,,10,36.386821,3.8814,https://mobilis.dz/map/5g
mobilis-fffc1f7089,5G,mobilis,TIZI OUZOU,,TIZI OUZOU,تيزي وزو,,15,36.701541,4.062964,https://mobilis.dz/map/5g
mobilis-67886e4d08,5G,mobilis,BOUMERDES,,BOUMERDES,بومرداس,,35,36.760801,3.47489,https://mobilis.dz/map/5g
mobilis-b99ff683e3,5G,mobilis,BORDJ BOU ARRERIDJ,,BORDJ BOU ARRERIDJ,برج بوعريريج,,34,36.078851,4.6944,https://mobilis.dz/map/5g
mobilis-4e07b3a521,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.809131,5.76281,https://mobilis.dz/map/5g
mobilis-08d4afad07,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.802121,5.788361,https://mobilis.dz/map/5g
mobilis-98497bff7a,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.813541,5.7234,https://mobilis.dz/map/5g
mobilis-a4e56ea2f7,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.810881,5.77099,https://mobilis.dz/map/5g
mobilis-11567c7fbf,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.802571,5.76932,https://mobilis.dz/map/5g
mobilis-f34ccc383e,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.799521,5.75386,https://mobilis.dz/map/5g
mobilis-993016f55a,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.818481,5.753464,https://mobilis.dz/map/5g
mobilis-bfc6b6f6b4,5G,mobilis,JIJEL,,JIJEL,جيجل,,18,36.803301,5.776027,https://mobilis.dz/map/5g
mobilis-c282a15720,5G,mobilis,TIPAZA,,TIPAZA,تيبازة,,42,36.588871,2.450256,https://mobilis.dz/map/5g
mobilis-b151cd80e4,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.151261,1.3191,https://mobilis.dz/map/5g
mobilis-2ac5eb5c63,5G,mobilis,BOUMERDES,,BOUMERDES,بومرداس,,35,36.742831,3.47531,https://mobilis.dz/map/5g
mobilis-5cc8b60a86,5G,mobilis,CHLEF,,CHLEF,الشلف,,02,36.155821,1.322015,https://mobilis.dz/map/5g
mobilis-57440010a8,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.724711,-0.53559,https://mobilis.dz/map/5g
mobilis-33603cb1b2,5G,mobilis,HASSI BOUNIF,,HASSI BOUNIF,حاسي بونيف,,31,35.699981,-0.5229,https://mobilis.dz/map/5g
mobilis-234db00b10,5G,mobilis,AIN BIYA,,AIN BIYA,عين البية,,31,35.773851,-0.28456,https://mobilis.dz/map/5g
mobilis-ae637c9ef7,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.713421,-0.53196,https://mobilis.dz/map/5g
mobilis-c7eb26da35,5G,mobilis,AIN BIYA,,AIN BIYA,عين البية,,31,35.774391,-0.28827,https://mobilis.dz/map/5g
mobilis-5f6750409e,5G,mobilis,AIN BIYA,,AIN BIYA,عين البية,,31,35.770161,-0.28079,https://mobilis.dz/map/5g
mobilis-771b2da101,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.714801,-0.51987,https://mobilis.dz/map/5g
mobilis-069396d23c,5G,mobilis,ES SENIA,,ES SENIA,السانية,,31,35.634221,-0.66248,https://mobilis.dz/map/5g
mobilis-a83cca43c9,5G,mobilis,EL KARMA,,EL KARMA,الكرمة,,31,35.631241,-0.581623,https://mobilis.dz/map/5g
mobilis-155f6c82b9,5G,mobilis,MISSERGHIN,,MISSERGHIN,مسرغين,,31,35.629261,-0.70033,https://mobilis.dz/map/5g
mobilis-0cc8292f1d,5G,mobilis,MISSERGHIN,,MISSERGHIN,مسرغين,,31,35.631371,-0.6886,https://mobilis.dz/map/5g
mobilis-d2001c5700,5G,mobilis,MERS EL KEBIR,,MERS EL KEBIR,المرسى الكبير,,31,35.729901,-0.70873,https://mobilis.dz/map/5g
mobilis-f0f0671a0e,5G,mobilis,BETHIOUA,,BETHIOUA,بطيوة,,31,35.789311,-0.2539,https://mobilis.dz/map/5g
mobilis-70d036381a,5G,mobilis,BOUTLELIS,,BOUTLELIS,بوتليليس,,31,35.589941,-0.80811,https://mobilis.dz/map/5g
mobilis-de3502dbf2,5G,mobilis,SIDI CHAMI,,SIDI CHAMI,سيدي الشحمي,,31,35.645111,-0.57778,https://mobilis.dz/map/5g
mobilis-79657355bd,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.742491,-0.54389,https://mobilis.dz/map/5g
mobilis-ca02f8d17e,5G,mobilis,OUED TLELAT,,OUED TLELAT,وادي تليلات,,31,35.546301,-0.41755,https://mobilis.dz/map/5g
mobilis-9a673bf2d9,5G,mobilis,ORAN,,ORAN,وهران,,31,35.687421,-0.65614,https://mobilis.dz/map/5g
mobilis-59fa9e1b9c,5G,mobilis,ES SENIA,,ES SENIA,السانية,,31,35.664811,-0.64128,https://mobilis.dz/map/5g
mobilis-68e7e37598,5G,mobilis,ORAN,,ORAN,وهران,,31,35.696831,-0.61641,https://mobilis.dz/map/5g
mobilis-eae26b4709,5G,mobilis,ORAN,,ORAN,وهران,,31,35.667411,-0.64381,https://mobilis.dz/map/5g
mobilis-82415ed43b,5G,mobilis,EL KARMA,,EL KARMA,الكرمة,,31,35.611251,-0.57731,https://mobilis.dz/map/5g
mobilis-de0738c309,5G,mobilis,ORAN,,ORAN,وهران,,31,35.685531,-0.664667,https://mobilis.dz/map/5g
mobilis-dc1a8202c2,5G,mobilis,ORAN,,ORAN,وهران,,31,35.668861,-0.64903,https://mobilis.dz/map/5g
mobilis-c6c7bdf2b6,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.710671,-0.56684,https://mobilis.dz/map/5g
mobilis-169864bf53,5G,mobilis,ORAN,,ORAN,وهران,,31,35.710631,-0.62139,https://mobilis.dz/map/5g
mobilis-8c1961a17d,5G,mobilis,ORAN,,ORAN,وهران,,31,35.693251,-0.62746,https://mobilis.dz/map/5g
mobilis-b8463d94bf,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.733371,-0.57883,https://mobilis.dz/map/5g
mobilis-5f5d72d0af,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.723161,-0.56592,https://mobilis.dz/map/5g
mobilis-eddce40c36,5G,mobilis,ARZEW,,ARZEW,أرزيو,,31,35.845491,-0.34036,https://mobilis.dz/map/5g
mobilis-1d5edc13da,5G,mobilis,ES SENIA,,ES SENIA,السانية,,31,35.641011,-0.67108,https://mobilis.dz/map/5g
mobilis-b8c9c4f3ba,5G,mobilis,OUED TLELAT,,OUED TLELAT,وادي تليلات,,31,35.543511,-0.41254,https://mobilis.dz/map/5g
mobilis-f843c01b5f,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.758331,-0.53638,https://mobilis.dz/map/5g
mobilis-23be2284ba,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.727791,-0.5474,https://mobilis.dz/map/5g
mobilis-c17cd8a93c,5G,mobilis,ORAN,,ORAN,وهران,,31,35.686141,-0.63676,https://mobilis.dz/map/5g
mobilis-ea7dbd3010,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.706141,-0.58413,https://mobilis.dz/map/5g
mobilis-9ee6423a89,5G,mobilis,ORAN,,ORAN,وهران,,31,35.685631,-0.66844,https://mobilis.dz/map/5g
mobilis-5ea3f4ada8,5G,mobilis,HASSI BOUNIF,,HASSI BOUNIF,حاسي بونيف,,31,35.702511,-0.46964,https://mobilis.dz/map/5g
mobilis-75b1f83234,5G,mobilis,ES SENIA,,ES SENIA,السانية,,31,35.649511,-0.61272,https://mobilis.dz/map/5g
mobilis-d4eae608bb,5G,mobilis,OUED TLELAT,,OUED TLELAT,وادي تليلات,,31,35.552301,-0.45866,https://mobilis.dz/map/5g
mobilis-85153d9280,5G,mobilis,BIR EL DJIR,,BIR EL DJIR,بئر الجير,,31,35.753571,-0.534967,https://mobilis.dz/map/5g
mobilis-09c1b80dbd,5G,mobilis,ES SENIA,,ES SENIA,السانية,,31,35.630621,-0.67165,https://mobilis.dz/map/5g
mobilis-4c14ef3d78,5G,mobilis,ORAN,,ORAN,وهران,,31,35.663201,-0.68082,https://mobilis.dz/map/5g
mobilis-b361dffb50,5G,mobilis,AIN TURK,,AIN TURK,عين الترك,,31,35.730621,-0.75429,https://mobilis.dz/map/5g
