id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,line,operator,network
02-001,Boukadir,Boukadir,محطة قطار بوقادير,02,0212,Boukadir,36.067,1.1259,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118134311"",""osm"":""node/4273180789""}",rail,ligne d'Alger à Oran,SNTF,
02-002,Oued Sly,Oued Sly,محطة قطار وادي سلي,02,0221,Oued Sly,36.1047,1.1951,exact,wikidata,wikidata,"{""wikidata"":""Q118134316""}",rail,ligne d'Alger à Oran,SNTF,
02-003,Oum Drou,Oum Drou,محطة قطار أم الذروع,02,0233,Oum Drou,36.1961,1.3925,exact,wikidata,wikidata,"{""wikidata"":""Q118134322""}",rail,ligne d'Alger à Oran,SNTF,
02-004,Oued Fodda,Oued Fodda,محطة قطار وادي الفضة,02,0229,Oued Fodda,36.1897,1.5357,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118134325"",""osm"":""node/3028463999""}",rail,ligne d'Alger à Oran,SNTF,
02-005,Chlef,Chlef,محطة الشلف,02,0201,Chlef,36.166883,1.342592,exact,osm_node,wikidata+osm,"{""wikidata"":""Q65127585"",""osm"":""node/2837092792""}",rail,ligne d'Alger à Oran,SNTF,
03-001,Laghouat,Laghouat,محطة قطار الأغواط,03,0301,Laghouat,33.7986,2.8201,exact,osm_node,wikidata+osm,"{""wikidata"":""Q123529434"",""osm"":""node/12126214237""}",rail,ligne de Boughezoul à Laghouat,SNTF,
03-002,Sidi Makhlouf,Sidi Makhlouf,محطة قطار سيدي مخلوف,03,0304,Sidi Makhlouf,34.1696,3.0386,exact,osm_node,wikidata+osm,"{""wikidata"":""Q123529472"",""osm"":""node/12126372509""}",rail,ligne de Boughezoul à Laghouat,SNTF,
04-001,Ouled Zouaï,Ouled Zouaï,محطة قطار أولاد زواي,04,0420,Ouled Zouai,35.888014,6.499826,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116207862"",""osm"":""node/3961837203""}",rail,ligne d'El Guerrah à Touggourt,SNTF,
04-002,Aïn M'lila,Aïn M'lila,محطة قطار عين مليلة,04,0403,Ain M'lila,36.038515,6.586705,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116780255"",""osm"":""node/1816994999""}",rail,ligne d'Aïn M'lila à El Aouinet | ligne d'El Guerrah à Touggourt,SNTF,
04-003,Aïn Beïda,Aïn Beïda,محطة قطار عين البيضاء,04,0409,Berriche,35.793271,7.364776,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116919858"",""osm"":""node/2332364871""}",rail,ligne d'Aïn Beïda à Khenchela | ligne d'Aïn M'lila à El Aouinet,SNTF,
04-004,Oum El Bouaghi,Oum El Bouaghi,محطة قطار أم البواقي,04,0401,Oum El Bouaghi,35.858761,7.112675,exact,osm_way,wikidata+osm,"{""wikidata"":""Q116920008"",""osm"":""way/1376872732""}",rail,ligne d'Aïn M'lila à El Aouinet,SNTF,
04-005,Aïn Fakroun,Aïn Fakroun,محطة قطار عين فكرون,04,0425,Ain Fekroun,35.970005,6.854812,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116920138"",""osm"":""node/2573289151""}",rail,ligne d'Aïn M'lila à El Aouinet,SNTF,
04-006,Oued Damous,Oued Damous,محطة قطار وادي الداموس,04,0415,Ain Diss,35.992301,7.836326,exact,wikidata,wikidata,"{""wikidata"":""Q116961744""}",rail,ligne d'Annaba à Djebel Onk,SNTF,
04-007,F'Kirina,F'Kirina,,04,0416,Fkirina,35.6592,7.3073,exact,osm_node,wikidata+osm,"{""wikidata"":""Q136434682"",""osm"":""node/11954189335""}",rail,ligne d'Aïn Beïda à Khenchela,SNTF,
05-001,Aïn Touta,Aïn Touta,محطة قطار عين التوتة,05,0545,Ain Touta,35.385576,5.901357,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116065814"",""osm"":""node/3899967950""}",rail,ligne d'El Guerrah à Touggourt | ligne d'Aïn Touta à M'Sila,SNTF,
05-002,Batna,Batna,محطة قطار باتنة,05,0501,Batna,35.560994,6.172762,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116140735"",""osm"":""node/1817067088""}",rail,ligne d'El Guerrah à Touggourt,SNTF,
05-003,Université Hadj Lakhdar,Université Hadj Lakhdar,محطة قطار جامعة الحاج لخضر,05,0501,Batna,35.544301,6.146607,exact,osm_way,wikidata+osm,"{""wikidata"":""Q116167799"",""osm"":""way/1221957057""}",rail,ligne d'El Guerrah à Touggourt,SNTF,
05-004,Université Mostefa Ben Boulaïd,Université Mostefa Ben Boulaïd,محطة قطار جامعة مصطفى بن بولعيد,05,0523,Fesdis,35.630692,6.281977,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116167803"",""osm"":""node/1817067335""}",rail,ligne d'El Guerrah à Touggourt,SNTF,
05-005,Djerma,Djerma,محطة قطار جرمة,05,0513,Djerma,35.658308,6.308191,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116207827"",""osm"":""node/3963846545""}",rail,ligne d'El Guerrah à Touggourt,SNTF,
05-006,Aïn Yagout,Aïn Yagout,محطة قطار عين ياقوت,05,0522,Ain Yagout,35.769381,6.400326,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116207845"",""osm"":""node/3236448165""}",rail,ligne d'El Guerrah à Touggourt,SNTF,
05-007,Tilatou,Tilatou,محطة تيلاطو,05,0532,Beni Foudhala El Hakania,35.357124,5.765394,exact,osm_node,wikidata+osm,"{""wikidata"":""Q117861344"",""osm"":""node/9334245663""}",rail,ligne d'Aïn Touta à M'Sila,SNTF,
06-001,Tazmalt,Tazmalt,محطة قطار تازمالت,06,0627,Tazmalt,36.375,4.4062,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118469709"",""osm"":""node/2024251226""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-002,Allaghan,Allaghan,محطة قطار ألاغان,06,0628,Ait R'zine,36.3945,4.4546,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118469714"",""osm"":""node/1937550325""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-003,Akbou,Akbou,محطة قطار أقبو,06,0625,Akbou,36.4519,4.5432,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118469723"",""osm"":""node/1936000491""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-004,Azib Ben Ali,Azib Ben Ali,محطة عزيب بن علي,06,0637,Bouhamza,36.486,4.582,exact,wikidata,wikidata,"{""wikidata"":""Q118469731""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-005,Ighzer Amokrane,Ighzer Amokrane,إغزار أمقران,06,0636,Ouzellaguen,36.528,4.6107,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118469744"",""osm"":""node/4078635938""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-006,Takrietz-Seddouk,Takrietz-Seddouk,محطة قطار تقريتس سدوق,06,0629,Chemini,36.5732,4.6501,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118496022"",""osm"":""node/2690373562""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-007,Sidi Aïch,Sidi Aïch,محطة قطار سيدي عيش,06,0639,Sidi-Aich,36.6049,4.6922,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118496037"",""osm"":""node/2690373561""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-008,Lotta,Lotta,,06,0621,Sidi Ayad,36.6242,4.7418,exact,wikidata,wikidata,"{""wikidata"":""Q118496129""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-009,Timezrit-Ilmaten,Timezrit-Ilmaten,ثيمزريث - سمعون,06,0612,Smaoun,36.6293,4.789,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118496139"",""osm"":""node/4053751205""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-010,El Kseur-Oued Amizour,El Kseur-Oued Amizour,القصر - أميزور,06,0640,El Kseur,36.6657,4.8556,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118496153"",""osm"":""node/4053732289""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-011,Oued Ghir,Oued Ghir,,06,0651,Oued Ghir,36.7012,4.9833,exact,wikidata,wikidata,"{""wikidata"":""Q118496163""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
06-012,Gare de Béjaïa,Gare de Béjaïa,محطة بجاية,06,0601,Bejaia,36.7512,5.08183,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3096101"",""osm"":""node/1885252540""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
07-001,Biskra,Biskra,محطة قطار بسكرة,07,0701,Biskra,34.859824,5.725479,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116198149"",""osm"":""node/9968184587""}",rail,ligne d'El Guerrah à Touggourt,SNTF,
07-002,Oumache,Oumache,محطة قطار أوماش,07,0702,Oumache,34.683342,5.701667,exact,wikidata,wikidata,"{""wikidata"":""Q116198425""}",rail,ligne d'El Guerrah à Touggourt,SNTF,
08-001,Abadla,Abadla,,08,0817,Abadla,31.053384,-2.643553,exact,osm_node,osm,"{""osm"":""node/13565642705""}",rail,,SNTF,
08-002,,,,08,0816,Mogheul,31.925437,-1.843043,exact,osm_node,osm,"{""osm"":""node/9357961826""}",rail,,SNTF,
08-003,Béchar,Béchar,محطة قطار بشار,08,0801,Bechar,31.62369,-2.219668,exact,osm_node,wikidata+osm,"{""wikidata"":""Q119684991"",""osm"":""node/2785628270""}",rail,ligne de Béchar à Gara Djebilet | ligne de Oued Tlelat à Béchar | ligne de Béchar à Gara Djebilet | ligne de Oued Tlelat à Béchar,SNTF,
08-004,Beni Ounif,Beni Ounif,محطة قطار بني ونيف,08,0821,Beni-Ounif,32.050833,-1.247222,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120281854"",""osm"":""node/3251492467""}",rail,ligne de Oued Tlelat à Béchar,SNTF,
08-005,Ancienne gare d'El Abadla,Ancienne gare d'El Abadla,محطة قطار العبادلة,08,0817,Abadla,31.0205,-2.7195,exact,osm_node,wikidata+osm,"{""wikidata"":""Q122425880"",""osm"":""node/2157198889""}",rail,ligne de Béchar à Abadla,SNTF,
08-006,Béchar - Méditerranée-Niger,Béchar - Méditerranée-Niger,محطة_قطار_بشار_العابر_للصحراء,08,0801,Bechar,31.6252,-2.2213,exact,wikidata,wikidata,"{""wikidata"":""Q122616895""}",rail,ligne de Béchar à Abadla,SNTF,
08-007,Kenadsa,Kenadsa,محطة قطار القنادسة,08,0810,Kenadsa,31.5537,-2.4263,exact,wikidata,wikidata,"{""wikidata"":""Q123498557""}",rail,,SNTF,
08-008,Hassi El Haouari,Hassi El Haouari,محطة قطار حاسي الهواري,08,0806,Lahmar,31.79808,-2.06467,exact,osm_node,wikidata+osm,"{""wikidata"":""Q123498560"",""osm"":""node/9357647100""}",rail,,SNTF,
08-009,Ben Zireg,Ben Zireg,محطة قطار بن زيراق,08,0816,Mogheul,31.9266,-1.8414,exact,wikidata,wikidata,"{""wikidata"":""Q123498561""}",rail,,SNTF,
08-010,Bou Aïch,Bou Aïch,محطة قطار بوعيش,08,0821,Beni-Ounif,32.01085,-1.661642,exact,osm_node,wikidata+osm,"{""wikidata"":""Q123498562"",""osm"":""node/9357961836""}",rail,,SNTF,
08-011,Mérirès,Mérirès,محطة قطار مريراس,08,0821,Beni-Ounif,32.02051,-1.43701,exact,wikidata,wikidata,"{""wikidata"":""Q123498563""}",rail,,SNTF,
08-012,Oued El Assi,Oued El Assi,محطة قطار واد العاصي,08,0821,Beni-Ounif,32.082865,-1.105164,exact,wikidata,wikidata,"{""wikidata"":""Q123498564""}",rail,,SNTF,
08-013,Duveyrier,Duveyrier,محطة قطار زوبية,08,0821,Beni-Ounif,32.145205,-1.000249,exact,wikidata,wikidata,"{""wikidata"":""Q123498565""}",rail,,SNTF,
08-014,Abadla,Abadla,,08,0817,Abadla,31.0584,-2.6377,exact,wikidata,wikidata,"{""wikidata"":""Q137842723""}",rail,ligne de Béchar à Gara Djebilet,SNTF,
08-015,Tabelbala,Tabelbala,محطة قطار تبلبالة,08,0812,Tabelbala,29.7563,-4.0165,exact,osm_node,wikidata+osm,"{""wikidata"":""Q138447819"",""osm"":""node/13565643066""}",rail,ligne de Béchar à Gara Djebilet,SNTF,
08-016,Gare de Hassi Khebi,Gare de Hassi Khebi,محطة قطار حاسي خبي,37,,,29.1647,-5.0662,exact,osm_node,wikidata+osm,"{""wikidata"":""Q138457269"",""osm"":""node/13565643345""}",rail,ligne de Béchar à Gara Djebilet,SNTF,
08-017,Gare de Hammaguir,Gare de Hammaguir,محطة قطار حماقير,08,0802,Erg-Ferradj,30.9027,-3.0288,exact,osm_node,wikidata+osm,"{""wikidata"":""Q138465405"",""osm"":""node/13565642790""}",rail,ligne de Béchar à Gara Djebilet,SNTF,
09-001,El Affroun,El Affroun,محطة قطار العفرون,09,0907,El-Affroun,36.473625,2.624767,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110463671"",""osm"":""node/1835766256""}",rail,ligne d'Alger à Oran,SNTF,
09-002,Boufarik,Boufarik,محطة قطار بوفاريك,09,0916,Boufarik,36.567148,2.914138,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110509272"",""osm"":""node/5204892759""}",rail,ligne d'Alger à Oran,SNTF,
09-003,Beni Mered,Beni Mered,محطة قطار بني مراد,09,0921,Beni Mered,36.520304,2.859624,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110509313"",""osm"":""node/2797257063""}",rail,ligne d'Alger à Oran,SNTF,
09-004,Blida,Blida,محطة قطار البليدة,09,0920,Bouarfa,36.478779,2.816277,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110509339"",""osm"":""node/3207145348""}",rail,ligne d'Alger à Oran,SNTF,
09-005,Chiffa,Chiffa,محطة قطار الشفة,09,0908,Chiffa,36.464895,2.740255,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110509402"",""osm"":""node/432833262""}",rail,ligne d'Alger à Oran,SNTF,
09-006,Mouzaia,Mouzaia,محطة قطار موزاية,09,0912,Mouzaia,36.47096,2.691784,exact,osm_node,wikidata+osm,"{""wikidata"":""Q110509502"",""osm"":""node/2047573033""}",rail,ligne d'Alger à Oran,SNTF,
09-007,Oued Djer,Oued Djer,محطة قطار وادي جر,09,0918,Oued Djer,36.4213,2.5651,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118848986"",""osm"":""node/1835765533""}",rail,ligne d'Alger à Oran,SNTF,
09-008,station Blida,station Blida,محطة البليدة,09,0905,Ouled Yaich,36.486237,2.848994,exact,osm_node,wikidata+osm,"{""wikidata"":""Q140353531"",""osm"":""node/532751937""}",tram,Télécabine de Chréa,SETRAM,
09-009,station Beni Ali,station Beni Ali,محطة بني علي,09,0906,Chrea,36.452466,2.862966,exact,osm_node,wikidata+osm,"{""wikidata"":""Q140353532"",""osm"":""node/532751938""}",tram,Télécabine de Chréa,SETRAM,
09-010,station Chréa,station Chréa,محطة شريعة,09,0906,Chrea,36.429721,2.883538,exact,osm_node,wikidata+osm,"{""wikidata"":""Q140353533"",""osm"":""node/3775578194""}",tram,Télécabine de Chréa,SETRAM,
09-011,,,,09,0906,Chrea,36.433317,2.889471,exact,osm_node,osm,"{""osm"":""node/2644349379""}",aerial_tram,,,
09-012,Télécabine de Chréa,Télécabine de Chréa,المصعد الهوائي للشريعة,09,0905,Ouled Yaich,36.486036,2.849069,exact,wikidata,wikidata,"{""wikidata"":""Q64967869""}",gondola,,,
10-001,Ath Mansour,Ath Mansour,محطة قطار آث منصور,10,1043,Ath Mansour,36.33246,4.304457,exact,wikidata,wikidata,"{""wikidata"":""Q118186152""}",rail,ligne d'Alger à Skikda,SNTF,
10-002,Ahnif,Ahnif,محطة قطار الحانيف,10,1043,Ath Mansour,36.335879,4.263836,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118200549"",""osm"":""node/3693974533""}",rail,ligne d'Alger à Skikda,SNTF,
10-003,El Adjiba,El Adjiba,محطة قطار العجيبة,10,1019,El Adjiba,36.328116,4.153513,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118297557"",""osm"":""node/2107620831""}",rail,ligne d'Alger à Skikda,SNTF,
10-004,Bechloul,Bechloul,محطة قطار بشلول,10,1033,Bechloul,36.3093,4.1003,exact,wikidata,wikidata,"{""wikidata"":""Q118390367""}",rail,ligne d'Alger à Skikda,SNTF,
10-005,El Esnam,El Esnam,محطة قطار الأصنام,10,1002,El Asnam,36.3197,4.0104,exact,wikidata,wikidata,"{""wikidata"":""Q118469499""}",rail,ligne d'Alger à Skikda,SNTF,
10-006,gare d'Aomar-Dra El-Mizan,gare d'Aomar-Dra El-Mizan,ذراع الميزان,10,1026,Djebahia,36.4863,3.7736,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118469508"",""osm"":""node/9341097805""}",rail,ligne d'Alger à Skikda,SNTF,
10-007,Kadiria,Kadiria,محطة قطار قادرية,10,1005,Kadiria,36.5303,3.6881,exact,osm_node,wikidata+osm,"{""wikidata"":""Q118469517"",""osm"":""node/3476985005""}",rail,ligne d'Alger à Skikda,SNTF,
10-008,Toghza,Toghza,محطة قطار توغزة,10,1006,Hanif,36.3595,4.3714,exact,wikidata,wikidata,"{""wikidata"":""Q118469701""}",rail,ligne de Beni Mansour à Béjaia,SNTF,
10-009,Beni Mansour,Beni Mansour,بني منصور,10,1006,Hanif,36.3361,4.35581,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3095960"",""osm"":""node/4591160957""}",rail,ligne de Beni Mansour à Béjaia | ligne d'Alger à Skikda,SNTF,
10-010,Bouira,Bouira,محطة قطار البويرة,10,1001,Bouira,36.378055,3.896469,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3096032"",""osm"":""node/2107688995""}",rail,ligne d'Alger à Skikda,SNTF,
10-011,Lakhdaria,Lakhdaria,الأخضرية,10,1013,Lakhdaria,36.5611,3.5876,exact,osm_node,wikidata+osm,"{""wikidata"":""Q3096836"",""osm"":""node/3476405645""}",rail,ligne d'Alger à Skikda,SNTF,
12-001,El Aouinet,El Aouinet,محطة قطار العوينات,12,1205,El-Aouinet,35.867411,7.888077,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116961795"",""osm"":""node/3839772137""}",rail,ligne d'Annaba à Djebel Onk,SNTF,
12-002,Sidi Yahia,Sidi Yahia,محطة قطار سيدي يحيى,12,1205,El-Aouinet,35.768349,7.900322,exact,wikidata,wikidata,"{""wikidata"":""Q116961884""}",rail,ligne d'Annaba à Djebel Onk | ligne d'Aïn M'lila à El Aouinet,SNTF,
12-003,Morsott,Morsott,محطة قطار مرسط,12,1212,Morsott,35.668059,8.006072,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116961899"",""osm"":""node/9317765989""}",rail,ligne d'Annaba à Djebel Onk,SNTF,
12-004,Tébessa,Tébessa,محطة قطار تبسة,12,1201,Tebessa,35.407129,8.122178,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116961922"",""osm"":""node/2191924627""}",rail,ligne de Tébessa à Kouif | ligne d'Annaba à Djebel Onk,SNTF,
12-005,Aïn Chenia,Aïn Chenia,محطة قطار عين شنية,12,1219,Ouenza,35.894654,8.032346,exact,wikidata,wikidata,"{""wikidata"":""Q117165269""}",rail,ligne de Chenia à Boukhadra | ligne de Oued Keberit à Ouenza,SNTF,
12-006,Ouenza,Ouenza,محطة قطار الونزة,12,1219,Ouenza,35.953726,8.128309,exact,osm_node,wikidata+osm,"{""wikidata"":""Q117166118"",""osm"":""node/3904560305""}",rail,ligne de Oued Keberit à Ouenza,SNTF,
12-007,Boukhadra (Tébessa),Boukhadra (Tébessa),محطة شحن بوخضرة,12,1218,Boukhadra,35.768724,8.020767,exact,wikidata,wikidata,"{""wikidata"":""Q117166488""}",rail,ligne de Chenia à Boukhadra,SNTF,
12-008,Kouif,Kouif,محطة قطار الكويف,12,1211,El Kouif,35.494152,8.32017,exact,wikidata,wikidata,"{""wikidata"":""Q117166795""}",rail,ligne de Tébessa à Kouif,SNTF,
13-001,Ghazaouet,Ghazaouet,الغزوات,13,1307,Ghazaouet,35.101242,-1.860365,exact,osm_node,osm,"{""osm"":""node/3105351550""}",rail,,SNTF,
13-002,Ouled Mimoun,Ouled Mimoun,أولاد ميمون,13,1313,Ouled Mimoun,34.9024,-1.0272,exact,osm_node,wikidata+osm,"{""wikidata"":""Q119584026"",""osm"":""node/2291062821""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-003,Aïn Fezza,Aïn Fezza,محطة قطار عين فزة,13,1312,Ain Fezza,34.877,-1.2358,exact,wikidata,wikidata,"{""wikidata"":""Q120185302""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-004,Tlemcen,Tlemcen,محطة قطار تلمسان,13,1301,Tlemcen,34.885086,-1.301139,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120268642"",""osm"":""node/9369856848""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-005,Zelboun,Zelboun,محطة قطار زلبون,13,1302,Beni Mester,34.855556,-1.432778,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120275572"",""osm"":""node/2290946923""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-006,Aïn Douz,Aïn Douz,,13,1302,Beni Mester,34.853889,-1.405278,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120281790"",""osm"":""node/2290946794""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-007,Akid Abbes,Akid Abbes,زوج بغال,13,1327,Maghnia,34.787222,-1.803889,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120281843"",""osm"":""node/3103272616""}",rail,Ligne d'Akid Abbes à Ghazaouet | ligne de Tabia à Akid Abbes,SNTF,
13-008,Université de Tlemcen,Université de Tlemcen,,13,1351,Mansourah,34.864166,-1.359121,exact,wikidata,wikidata,"{""wikidata"":""Q120282221""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-009,Tralimet,Tralimet,محطة تراليمات,13,1337,Sidi Medjahed,34.781111,-1.671111,exact,osm_way,wikidata+osm,"{""wikidata"":""Q120282238"",""osm"":""way/728240454""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-010,Souani,Souani,,13,1308,Souani,34.920833,-1.94,approximate,wikidata,wikidata,"{""wikidata"":""Q120282282""}",rail,Ligne d'Akid Abbes à Ghazaouet,SNTF,
13-011,Sidi Medjahed,Sidi Medjahed,سيدي مجاهد,13,1337,Sidi Medjahed,34.774722,-1.638611,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120282317"",""osm"":""node/2290946722""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-012,Imama,Imama,,13,1351,Mansourah,34.877222,-1.334722,exact,wikidata,wikidata,"{""wikidata"":""Q120282326""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-013,Ghazaouet,Ghazaouet,الغزوات,13,1307,Ghazaouet,35.096111,-1.860833,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120282351"",""osm"":""node/3415672289""}",rail,Ligne d'Akid Abbes à Ghazaouet,SNTF,
13-014,Nedroma,Nedroma,,13,1329,Souahlia,35.025833,-1.825556,exact,wikidata,wikidata,"{""wikidata"":""Q120282389""}",rail,Ligne d'Akid Abbes à Ghazaouet,SNTF,
13-015,Maghnia,Maghnia,محطة مغنية,13,1327,Maghnia,34.843333,-1.726944,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120282409"",""osm"":""node/3992387466""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-016,Oued Zitoun,Oued Zitoun,,13,1302,Beni Mester,34.833333,-1.464167,exact,wikidata,wikidata,"{""wikidata"":""Q120287537""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-017,Ouled Benziane,Ouled Benziane,,13,1302,Beni Mester,34.826944,-1.440833,exact,wikidata,wikidata,"{""wikidata"":""Q120287745""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-018,Pasteur,Pasteur,,13,1301,Tlemcen,34.8825,-1.324722,exact,wikidata,wikidata,"{""wikidata"":""Q120287860""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-019,Sabra,Sabra,محطة صابرة,13,1306,Sabra,34.826667,-1.5225,exact,osm_node,wikidata+osm,"{""wikidata"":""Q120288224"",""osm"":""node/2290948049""}",rail,ligne de Tabia à Akid Abbes,SNTF,
13-020,Oued Chouly,Oued Chouly,,13,1311,Oued Lakhdar,34.86918,-1.13163,exact,wikidata,wikidata,"{""wikidata"":""Q123285283""}",rail,,SNTF,
13-021,Mansourah,Mansourah,,13,1351,Mansourah,34.8725,-1.3439,exact,wikidata,wikidata,"{""wikidata"":""Q124045712""}",rail,,SNTF,
13-022,station Grand Jardin,station Grand Jardin,محطة الحوض الكبير,13,1301,Tlemcen,34.881568,-1.317447,exact,osm_node,wikidata+osm,"{""wikidata"":""Q140301462"",""osm"":""node/1109735818""}",tram,Télécabine de Tlemcen,SETRAM,
13-023,station Boulevard de l'ALN,station Boulevard de l'ALN,محطة نهج جبهة التحرير الوطني,13,1301,Tlemcen,34.876089,-1.313794,exact,osm_node,wikidata+osm,"{""wikidata"":""Q140301464"",""osm"":""node/1109735816""}",tram,Télécabine de Tlemcen,SETRAM,
13-024,station Lala Setti,station Lala Setti,محطة لالة ستي,13,1301,Tlemcen,34.868143,-1.318064,exact,osm_node,wikidata+osm,"{""wikidata"":""Q140301465"",""osm"":""node/1109735825""}",tram,Télécabine de Tlemcen,SETRAM,
13-025,Télécabine de Tlemcen,Télécabine de Tlemcen,,13,1301,Tlemcen,34.8815,-1.3174,exact,wikidata,wikidata,"{""wikidata"":""Q85854955""}",gondola,,,
14-001,Frenda,Frenda,محطة قطار فرندة,14,1428,Ain Kermes,34.986923,1.158561,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116780295"",""osm"":""node/10652272799""}",rail,ligne de Saïda à Tiaret,SNTF,
14-002,Aïn Kermes,Aïn Kermes,محطة قطار عين كرمس,14,1428,Ain Kermes,34.897798,1.107965,exact,osm_node,wikidata+osm,"{""wikidata"":""Q116780323"",""osm"":""node/10797298380""}",rail,ligne de Saïda à Tiaret,SNTF,
15-001,Oued Aïssi,Oued Aïssi,محطة قطار وادي عيسي,15,1567,Ait-Toudert,36.702258,4.142061,exact,osm_node,wikidata+osm,"{""wikidata"":""Q115590621"",""osm"":""node/2353615043""}",rail,ligne de Thénia à Oued Aïssi,SNTF,
15-002,Oued Aïssi - Université,Oued Aïssi - Université,محطة قطار وادي عيسي الجامعة,15,1515,Beni-Aissi,36.703601,4.105255,exact,osm_node,wikidata+osm,"{""wikidata"":""Q115596473"",""osm"":""node/4778669520""}",rail,ligne de Thénia à Oued Aïssi,SNTF,
15-003,Kef Naâdja,Kef Naâdja,محطة قطار كاف النعجة,15,1501,Tizi-Ouzou,36.692787,4.04525,exact,osm_node,wikidata+osm,"{""wikidata"":""Q115597591"",""osm"":""node/2065689883""}",rail,ligne de Thénia à Oued Aïssi,SNTF,
15-004,Boukhalfa,Boukhalfa,محطة قطار بوخالفة,15,1501,Tizi-Ouzou,36.732731,4.017754,exact,osm_node,wikidata+osm,"{""wikidata"":""Q115610439"",""osm"":""node/4778677987""}",rail,ligne de Thénia à Oued Aïssi,SNTF,
15-005,Draâ Ben Khedda,Draâ Ben Khedda,محطة قطار ذراع بن خدة,15,1547,Draa-Ben-Khedda,36.741485,3.959635,exact,osm_node,wikidata+osm,"{""wikidata"":""Q115610539"",""osm"":""node/4781287443""}",rail,ligne de Thénia à Oued Aïssi,SNTF,
15-006,Tadmaït,Tadmaït,محطة قطار تادمايت,15,1564,Tadmait,36.742286,3.899758,exact,osm_node,wikidata+osm,"{""wikidata"":""Q115610561"",""osm"":""node/290860102""}",rail,ligne de Thénia à Oued Aïssi,SNTF,
