id,name,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,type,type_label_fr,type_label_ar,daira,address,capacity,year,operational,pmr,surface_built_m2,surface_land_m2
00131,"c,s,p karman abderrahman",دار الشباب سماعيني شناف,03,,TADJROUNA,33.5043,2.1007,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN MADHI,tadjrona,320,2017,true,false,1568,4875
00132,maison de jeunes 08 mai 1945,,03,,EL HOUITA,33.6447,2.446,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN MADHI,el houita,208,2007,true,false,420,1357
00133,maison de jeunes aouifat elhussein,دار الشباب عويفات الحسين,03,,AFLOU,34.1124,2.0974,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AFLOU,aflou,419,2008,true,false,450,1357
00134,maison de jeunes benfennich ahmed,,03,,KHENEG,33.7408,2.7898,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN MADHI,KHNEG,220,2006,true,false,560,1100
00135,maison de jeunes bensliman taher,,03,,EL ASSAFIA,33.8248,2.9892,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI MAKHLOUF,EL ASSAFIA,240,2008,true,false,543,1357
00136,maison de jeunes boukarma benyamina,,03,,AFLOU,34.1019,2.0852,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AFLOU,aflou,280,2017,true,true,445,1357
00137,maison de jeunes boumegouas ali+bloc d'hébergement,,03,,AIN MADHI,33.7929,2.306,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN MADHI,Ain madhi,240,2006,true,false,1050,2500
00138,maison de jeunes bourdj snouci,,03,,LAGHOUAT,33.8204,2.9027,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,LAGHOUAT,bourdj snouci,240,2007,true,false,443,1357
00139,maison de jeunes doua kaddour,,03,,SIDI BOUZID,34.3446,2.2643,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AFLOU,SIDI BOUZID,210,2012,true,false,446,1357
00140,maison de jeunes el manar,,03,,LAGHOUAT,33.7997,2.8819,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,LAGHOUAT,cité maamoura,350,2005,true,false,1292,3230
00141,maison de jeunes el sadikia,,03,,LAGHOUAT,33.7897,2.874,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,LAGHOUAT,cité el sadikia,180,2008,true,,443,1357
00142,maison de jeunes elchikh bouamama,دار الشباب الشيخ بوعمامة,03,,EL GHICHA,33.9282,2.1468,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,EL GHICHA,EL GHIICHA,230,2012,true,false,460,1370
00143,maison de jeunes hadj el mechri,دار الشباب طهيري الطاهر,03,,HADJ MECHRI,33.9588,1.6006,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,BRIDA,hadj mechri,359,,true,false,420,1357
00144,maison de jeunes hakmi ahmed,,03,,AFLOU,34.1086,2.0953,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AFLOU,aflou,330,2008,true,false,450,1357
00145,maison de jeunes khayali abbdelkader,,03,,SEBGAG,34.0289,1.931,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AFLOU,sebgag,210,2007,true,false,450,1357
00146,maison de jeunes khlifi mustapha,,03,,SIDI MAKHLOUF,34.1331,3.0157,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIDI MAKHLOUF,sidi makhlouf,270,2017,true,false,1100,3200
00147,Maison de jeunes margoub Ahmida,,03,,bennacer benchora,33.7544,3.0046,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,KSAR EL HIRANE,bennacer benchohra,240,2006,true,false,450,1357
00148,Maison de jeunes med sadekTalbi,,03,,KSAR EL HIRANE,33.7843,3.134,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,KSAR EL HIRANE,KSAR ELHIREN,230,2005,true,false,1568,4875
00149,maison de jeunes salmi belkacem,,03,,OUED M'ZI,33.9232,2.437,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,OUED MORRA,OUED M'ZI,210,2009,true,false,520,1300
00150,maison de jeunes smaini chennaf,دار الشباب سماعيني شناف,03,,TADJROUNA,33.5056,2.1033,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN MADHI,tadjrona,187,2008,true,false,460,1350
00151,maison de jeunes youssfi elmechri,,03,,LAGHOUAT,33.7863,2.8473,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,LAGHOUAT,laghouat,250,2018,true,false,1292,3230
00152,sale polyvalente bengtaifa rabeh,,03,,BEIDHA,34.4761,2.1765,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,GUELTAT SIDI SAAD,BEIDHA,320,2008,true,false,400,1000
00153,sale polyvalente djnaidat taher,,03,,BRIDA,33.9085,1.7889,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,BRIDA,BRIDA,228,2015,true,false,550,1357
00154,sale polyvalente khaldi lakhdar,,03,,GUELTAT SIDI SAAD,34.2991,1.9499,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,GUELTAT SIDI SAAD,GUELTAT SIDI SAAD,348,2008,true,false,400,1000
00155,sale polyvalente regue ahmed,قاعة متعددة الخدمات الرق أحمد,03,,LAGHOUAT,33.8095,2.8533,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,LAGHOUAT,cité 500 logts,230,2009,true,false,443,1357
00156,sale polyvalente taibaoui mouhamed,,03,,AIN SIDI ALI,34.155,1.5428,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,GUELTAT SIDI SAAD,AIN SIDI ALI,220,2015,true,false,440,1100
00157,Yahi Yacine,,04,,OUM EL BOUAGHI,35.877,7.1086,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,OUM EL BOUAGHI,Rue 1 November OEB,50,2007,true,false,952,4200
00158,Camp de jeunes,مخيم الشباب يموني مولود - مسكيانة,04,,MESKIANA,35.6361,7.6657,exact,sig_mjs,mjs,CJ,Camp de jeunes,مخيم الشباب,MESKIANA,Meskiana,,2012,false,false,2130,10000
00159,Guatrani Tahar,,04,,OUM EL BOUAGHI,35.8692,7.1113,exact,sig_mjs,mjs,CLS,Centre de loisirs scientifiques,مركز الترفيه العلمي,OUM EL BOUAGHI,CLS Rue Houari Boumédiène,,2012,true,false,1010,4250
00160,Ali Radi Belkacem,علي راضي بلقاسم,04,,HANCHIR TOUMGHANI,35.9329,6.7452,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN KERCHA,Hanchir Toumghani,,2006,true,false,2120,4800
00161,Bazid Eleid,,04,,AIN BEIDA,35.8003,7.376,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN BEIDA,Cité Des Pins,,2009,false,false,2120,7000
00162,Bilaeid Hamana,,04,,SOUK NAAMANE,35.8889,6.3877,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SOUK NAAMANE,Cité 250 log Belaid Kamana,,2007,true,false,3240,9850
00163,Chaib Ahmed,,04,,DHALAA,35.4626,7.5399,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,DHALAA,Dhalaa,,2006,true,false,3233,9850
00164,CSP,,04,,AIN BABOUCHE,35.9432,7.1939,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN BABOUCHE,Cité Kadem Sofiane,,2010,true,false,2120,9500
00165,CSP,المركب الرياضي الجواري سيقوس ولاية ام البواقي,04,,SIGUS,36.127,6.7905,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,SIGUS,Cité 1 novembre,,2013,false,,2120,12400
00166,Djebaili Ali,المركب الرياضي الجواري - جابلي علي - مسكيانة,04,,MESKIANA,35.632,7.6611,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,MESKIANA,Cité Selawi Amer,,,true,false,2140,11750
00167,khleyfia Elrbai,المركب الرياضي الجواري خلايفية الربيعي,04,,OUM EL BOUAGHI,35.871667,7.091699,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,OUM EL BOUAGHI,Cité Macomades OEB,,2010,true,false,2120,15100
00168,Les frères Ali et Abd El Aziz nessib,,04,,KSAR SBAHI,36.0786,7.2628,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,KSAR SBAHI,Quartier Ismail BouBguera,,2017,true,false,2120,16150
00169,Les frères Ouchen,المركب الرياضي الجواري الإخوة أوشن عين كرشة,04,,AIN KERCHA,35.9285,6.6963,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN KERCHA,Rue Ain M'lila,,,true,false,1140,2500
00170,Maryaz El sherif,,04,,AIN FEKROUN,35.986,6.866,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,AIN FEKROUN,Cité Salem,,2013,true,false,3240,3870
00171,Tahar rekkab,ركاب الطاهر,04,,FKIRINA,35.6675,7.3026,exact,sig_mjs,mjs,CSP,Complexe sportif de proximité,مركب رياضي جواري,F'KIRINA,Cité Larbi Ben M'hidi n°809,,2006,true,false,3240,1025
00172,01 Mai,,04,,AIN M'LILA,36.0396,6.5686,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN M'LILA,Cité 1 Mai Ain M'lila,,1974,true,false,,26933
00173,Beldhan Alsibti,,04,,OULED HAMLA,36.0744,6.4693,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN M'LILA,Rajayimiat almubarak N° 89,,2012,true,false,400,1520
00174,Drissi Ferhat,,04,,DHALAA,35.4694,7.5454,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,DHALAA,Dhalaa,,2014,true,false,420,1350
00175,El-Aidi Razzouk,,04,,EL AMIRIA,36.1113,6.9027,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIGUS,Cité Zroug El Abdi,,2009,true,false,,
00176,El-Awadi Ali,دار الشباب العوادي على باي بلدية بحير الشرقي,04,,BEHIR CHERGUI,35.7928,7.7222,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MESKIANA,Bheir Chergui,,2012,true,false,,
00177,Maison de jeunes,,04,,EL FEDJOUDJ BOUGHRARA SA,35.7093,6.8225,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN FEKROUN,Cité Gelif El Said,,,true,false,1500,3050
00178,Maison de jeunes,,04,,AIN BABOUCHE,35.9437,7.1881,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN BABOUCHE,Cité nouvelle,,,true,false,,
00179,Maison de jeunes,,04,,AIN KERCHA,35.9253,6.7062,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN KERCHA,Ain Karcha,,,true,false,,
00180,Maison de jeunes,,04,,MESKIANA,35.6355,7.6633,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,MESKIANA,Boite postale 153,,,false,false,,
00181,Maison de jeunes,,04,,SIGUS,36.1264,6.7856,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SIGUS,Sigus,,,false,false,,
00182,Maison de jeunes,دار الشباب الشهيد لمودع الطاهر بئر الشهداء,04,,BIR CHOUHADA,35.8961,6.2894,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,SOUK NAAMANE,Maison de jeunes Bir Chouhada,,2018,false,false,720,2200
00183,Maison de jeunes,,04,,AIN BEIDA,35.796,7.3966,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN BEIDA,Cité El Mokauimine,,,true,false,,2217
00184,Maison de jeunes,,04,,AIN BABOUCHE,35.9402,7.1835,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN BABOUCHE,Cité Zroude El Badaui,,2016,true,false,400,1200
00185,Maison de Jeunes,,04,,OUM EL BOUAGHI,35.915617,7.009801,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,OUM EL BOUAGHI,Sidi gris OEB,50,2016,true,false,405,1350
00186,Mostefa Ben Boulaïd,,04,,AIN FEKROUN,35.9743,6.8766,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN FEKROUN,Rue Martyr Abed Mohamed,,,true,false,,
00187,Mouloud Kacem,,04,,AIN M'LILA,36.0412,6.5633,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN M'LILA,Rue belle Vue Rue Alger,,1992,true,false,1400,12000
00188,Saeedi Aljumai,,04,,AIN BEIDA,35.7907,7.3939,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN BEIDA,Souk El Asr,,1997,true,false,,2664.86
00189,Sahnoun Cherif,دار الشباب سحنون الشريف,04,,OUM EL BOUAGHI,35.8726,7.1317,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,OUM EL BOUAGHI,Boite postale 339 Rue Ain Beiada,,,false,false,1500,7086
00190,Saninat Eleid,دار الشباب سنينة العيد الحرملية,04,,EL HARMILIA,35.9243,6.6252,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN KERCHA,Cité 30 log,,2004,true,false,,
00191,Souiki khaled,,04,,AIN M'LILA,36.0384,6.5753,exact,sig_mjs,mjs,MJ,Maison de jeunes,دار الشباب,AIN M'LILA,Rue Souiki khaled Ain M'lila,,,true,false,,2182
00192,Le martyr Hajjaj Al-Arabi,,04,,ZORG,35.7874,7.4616,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,AIN BEIDA,Ain ferhat,,2011,true,false,,6000
00193,Salle polyvalente,القاعة المتعددة النشاطات الجازية,04,,EL DJAZIA,35.6623,7.5087,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,DHALAA,El Djazia,,,true,,,
00194,Salle polyvalente,,04,,AIN ZITOUN,35.684684,6.939323,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,OUM EL BOUAGHI,Ain Zitoun,,2004,false,false,,
00195,Salle polyvalente,,04,,BEHIR CHERGUI,35.7936,7.7185,exact,sig_mjs,mjs,SPA,Salle polyvalente,قاعة متعددة الرياضات,MESKIANA,Bheir Chergui,,,true,false,,
00196,Auberge de jeune 50 L,بيت الشباب تيمقاد,05,,TIMGAD,35.4909,6.4679,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,TIMGAD,rue des ruines romaine commune de timgad,50,2009,true,false,891,
00197,Auberge de jeune echahid ben jedidi ali ben mohamed,بيت الشباب غوفي,05,,GHASSIRA,35.0613,6.1708,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,TKOUT,ghoufi commune de ghassira,50,2013,true,false,1427,4156
00198,Auberge de jeune N'gaous,بيت الشباب نقاوس,05,,N GAOUS,35.5467,5.6314,exact,sig_mjs,mjs,AJ,Auberge de jeunes,نزل الشباب,N'GAOUS,Cite Ras El Ain Commune de N'gaous,50,2015,true,false,1052,1550
