id,name,wilaya_code,commune_code,commune,commune_ar,lat,lng,geo_precision,geo_method,source,operator,technology,address
djezzy-360385a5ae,Cite Abad,31,,,,35.7264,-0.5783,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-3612747954,Rouiba ZI 3,16,,,,36.73785,3.29575,exact,operator_map,djezzy,djezzy,5G,ROUIBA
djezzy-363dc8854b,Khraicia 2,16,,,,36.66904,3.00964,exact,operator_map,djezzy,djezzy,5G,KHRAISSIA
djezzy-365131b1c7,ZERALDA Communication Tower,16,,,,36.7118,2.84315,exact,operator_map,djezzy,djezzy,5G,ZERALDA
djezzy-365afe5fd2,Cite Zaouche,25,,,,36.34657,6.58673,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-36e54dc22c,Hotel Relax,16,,,,36.7158,2.837,exact,operator_map,djezzy,djezzy,5G,ZERALDA
djezzy-372524cf69,Gue de Canstatine 1er Novembre,16,,,,36.7034,3.0946,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-3726aaa595,DAR EL BEIDA_3,16,,,,36.71803,3.20907,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-374324d732,Sidi slimane,16,,,,36.67298,3.00773,exact,operator_map,djezzy,djezzy,5G,KHRAISSIA
djezzy-37aa59013e,C I C Club des Pins,16,,,,36.7693,2.8937,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-37be3e2daf,Bir Khadem 4,16,,,,36.7248,3.0738,exact,operator_map,djezzy,djezzy,5G,BIR KHADEM
djezzy-37ce802c9c,Bateau casse 2,16,,,,36.7568,3.2237,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-37fd7a9073,universite Bab Ezzouar 1,16,,,,36.71674,3.18421,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-382b1121f5,Draria_Sebbala,16,,,,36.71673,3.00263,exact,operator_map,djezzy,djezzy,5G,DRARIA
djezzy-383661ec1d,Cite Sidi Said,13,,,,34.89026,-1.31098,exact,operator_map,djezzy,djezzy,5G,Tlemcen
djezzy-3841c47480,Direction des Douanes les Bananiers,16,,,,36.728276,3.172827,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-3872b46050,SIDI MOUSSA 3,16,,,,36.6087,3.08441,exact,operator_map,djezzy,djezzy,5G,SIDI MOUSSA
djezzy-38a7fd332d,Les Pins-El Biar ,16,,,,36.76641,3.02601,exact,operator_map,djezzy,djezzy,5G,EL BIAR
djezzy-38ee91e330,Cite 1190 AADL Ouled Fayet,16,,,,36.722,2.9228,exact,operator_map,djezzy,djezzy,5G,OULED FAYET
djezzy-3913a17d4d, Sonatiba,25,,,,36.299384,6.618274,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-3a1961e804,Mehalma l'Universite,16,,,,36.68066,2.867186,exact,operator_map,djezzy,djezzy,5G,MAHELMA
djezzy-3a5d1eed1c,Residence essalam,16,,,,36.7507,3.3416,exact,operator_map,djezzy,djezzy,5G,REGHAIA
djezzy-3a9f326820,LA FARGE ROUIBA,16,,,,36.721704,3.293776,exact,operator_map,djezzy,djezzy,5G,ROUIBA
djezzy-3abd58511f,El Bkhata,13,,,,34.80802,-1.6916,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-3adfa12110,Ecalyptus2,16,,,,36.6608,3.15183,exact,operator_map,djezzy,djezzy,5G,LES EUCALYPTUS
djezzy-3b37a695a5,Boumaati 2,16,,,,36.71381,3.14191,exact,operator_map,djezzy,djezzy,5G,EL HARRACH
djezzy-3b934009c3,Orascom,31,,,,35.7003055555556,-0.599138888888889,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-3c04694082,El Hamiz_3,16,,,,36.72085,3.23724,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-3c093c48ec,Ain Oulemen Cite 616,19,,,,35.91962,5.30151,exact,operator_map,djezzy,djezzy,5G,AIN OULMANE
djezzy-3c5dfcf001,Khemisti,31,,,,35.72821,-0.5847,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-3cc7ec4b1e,Reghaia_3,16,,,,36.74797,3.34229,exact,operator_map,djezzy,djezzy,5G,REGHAIA
djezzy-3d011abb3c,OULED MENDHIL,16,,,,36.6464,2.9636,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-3d6f645dd0,CHERBAA,16,,,,36.6861,3.1814,exact,operator_map,djezzy,djezzy,5G,LES EUCALYPTUS
djezzy-3db20e4a0a,Hai Tarik,31,,,,35.6668,-0.66105,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-3db9657015,CITE DOUME BEK,16,,,,36.775,3.232444,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-3ded35ec9f,Shaoula 2,16,,,,36.7016,3.01785,exact,operator_map,djezzy,djezzy,5G,SAOULA
djezzy-3dfa22aa91,Oued El Had,25,,,,36.356909,6.644989,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-3e2b147341,Cite freres Bouanani,13,,,,35.0643888888889,-1.43311111111111,exact,operator_map,djezzy,djezzy,5G,REMCHI
djezzy-3e80e0e3ab,Lot Sidi Saadi Beni Messous,16,,,,36.775977,2.970855,exact,operator_map,djezzy,djezzy,5G,BENI MESSOUS
djezzy-3e8bcd5e34,ONOU_cite universitaire Mahelma 6,16,,,,36.68753,2.869765,exact,operator_map,djezzy,djezzy,5G,MAHELMA
djezzy-3ec0c06486,Hamla3 site_2,05,,,,35.5269,6.0965,exact,operator_map,djezzy,djezzy,5G,OUED CHAABA
djezzy-3f1b632a37,Hasi massoud Z.E,30,,,,31.7212,6.04835,exact,operator_map,djezzy,djezzy,5G,HASSI MESSAOUD
djezzy-3f2b81229a,Ben Addeche Birtouta,16,,,,36.64833,2.97644,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-3f4d7fbd76,Cite 5 Juillet,23,,,,36.8872,7.71564,exact,operator_map,djezzy,djezzy,5G,ANNABA
djezzy-3f56fac7b6,Bvd Mouloud Feraoun,16,,,,36.715307,3.220981,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-3f82676e03,HASSI MESSAOUD RED MED,30,,,,31.62233,6.17781,exact,operator_map,djezzy,djezzy,5G,HASSI MESSAOUD
djezzy-3fcb3c2a7e,Bd Zirout Youcef,31,,,,35.6983,-0.6427,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-3fddadce32,Nouveau Bouhenak,13,,,,34.87529,-1.37204,exact,operator_map,djezzy,djezzy,5G,MANSOURAH
djezzy-4000e12be8,Ain Allah Dely Ibrahim,16,,,,36.747835,2.988339,exact,operator_map,djezzy,djezzy,5G,DELY BRAHIM
djezzy-4067371254,SIGHNA,16,,,,36.73712,3.33328,exact,operator_map,djezzy,djezzy,5G,REGHAIA
djezzy-409e7dc433,Baba Ali RN 01,16,,,,36.6705,3.0481,exact,operator_map,djezzy,djezzy,5G,SAOULA
djezzy-40dc1fafe5,UniversitÃ© 20 Aout 1955_Skikda,21,,,,36.848112,6.891468,exact,operator_map,djezzy,djezzy,5G,EL HADAIEK
djezzy-410f680157,"HAI TELEGRAPHE, DOUERA",16,,,,36.66551,2.96651,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-41198d9e05,Cite el Bir,25,,,,36.361467,6.589563,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-41c24dd963,HAOUCH ATTAR 2 ,16,,,,36.72134,3.20851,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-41da7779c9,Bel Gaied_2,31,,,,35.758858,-0.536553,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-420b7e9d55,Communication Tower,31,,,,35.7066944444444,-0.601083333333333,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-420eaec3ae,laiterie soummam,25,,,,36.2576,6.6313,exact,operator_map,djezzy,djezzy,5G,EL KHROUB
djezzy-421035b67e,Cooperative El Hanaa,16,,,,36.7054,3.10312,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-4223b3015c,Z.I Sétif,19,,,,36.1791,5.42738,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-4238a6db33,Cite Semrouni,16,,,,36.72718,2.94575,exact,operator_map,djezzy,djezzy,5G,OULED FAYET
djezzy-42d2919d23,Cheraga Ben Badis,16,,,,36.76763,2.96083,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-42d9ff9e55,ECHET,16,,,,36.7702,3.3541,exact,operator_map,djezzy,djezzy,5G,REGHAIA
djezzy-42eeee9ba2,Lala Seti Tlemcen,13,,,,34.86861,-1.31388,exact,operator_map,djezzy,djezzy,5G,Tlemcen
djezzy-437a464caa,Diar El Saada,16,,,,36.7433,3.0583,exact,operator_map,djezzy,djezzy,5G,EL MOURADIA
djezzy-44542b2658,Hotel Royal Tulip,21,,,,36.89662,7.02877,exact,operator_map,djezzy,djezzy,5G,FIL FILA
djezzy-4472fa08ce,Rue 1er novombre,13,,,,34.85011,-1.72397,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-447f547c07,Cite 20 aout,21,,,,36.86466,6.91347,exact,operator_map,djezzy,djezzy,5G,Skikda
djezzy-4484832c1c,2740 Semar,16,,,,36.6993,3.07932,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-44a47036e8,SEBBALA,16,,,,36.7243,3.01309,exact,operator_map,djezzy,djezzy,5G,DRARIA
djezzy-4509c42c18,Cheraga_Field,16,,,,36.74741,2.94317,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-4569ba21b1,Cite 20 Aout_CANASTEL,31,,,,35.740798,-0.570836,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-4583195a6f,Sedd Boug Khalifa,31,,,,35.7054166666667,-0.6185,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-4593d6d6ff,Autoroute mohamadia,16,,,,36.7337,3.14672,exact,operator_map,djezzy,djezzy,5G,MOHAMMADIA
djezzy-45dd0310f4,Extension Est_Hammam Sokhna,19,,,,35.975278,5.812177,exact,operator_map,djezzy,djezzy,5G,HAMMAM SOUKHNA
djezzy-45e796bcd7,Ain Messaoud Ain Arnat,19,,,,36.19974,5.26508,exact,operator_map,djezzy,djezzy,5G,AIN ARNAT
djezzy-4654acc198,Promo Anes,19,,,,36.051917,5.711178,exact,operator_map,djezzy,djezzy,5G,EL EULMA
djezzy-46af680869,Faculté Tidjani Haddam,25,,,,36.338218,6.619716,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-46cff63429,Zone Industrielle,13,,,,34.909,-1.2927,exact,operator_map,djezzy,djezzy,5G,CHETOUANE
djezzy-46f61130af, SUD ETANCHE _Z.A BOUINANE,09,,,,36.529868,3.004698,exact,operator_map,djezzy,djezzy,5G,BOUINAN
djezzy-47f736f4eb,Hotel sofitel1,16,,,,36.751324,3.07359,exact,operator_map,djezzy,djezzy,5G,HAMMA ANASSERS
djezzy-47f8b35ba1,Hamma Boughrara,13,,,,34.8904444444444,-1.65027777777778,exact,operator_map,djezzy,djezzy,5G,HAMMAM BOUGHRARA
djezzy-48579c0b8d,Les Bannaniers_2,16,,,,36.73328,3.18039,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-48cf862077,El Kodse,31,,,,35.727888,-0.573302,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-493731b2fe,cite Ouled Allal,16,,,,36.60261,3.08142,exact,operator_map,djezzy,djezzy,5G,SIDI MOUSSA
djezzy-4956764612,route du petit Staoueli,16,,,,36.754466,2.96234,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-4970d22689,Cite Claire Matin,16,,,,36.74555,3.18466,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-49af5879c8,REGHAIA_2,16,,,,36.73862,3.3502,exact,operator_map,djezzy,djezzy,5G,REGHAIA
djezzy-49bd141bde,Baraness,16,,,,36.77511,3.01754,exact,operator_map,djezzy,djezzy,5G,BOUZAREAH
djezzy-4a609e381d,Mouhous,16,,,,36.74451,3.20182,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-4ac5d3f078,SIDI MOUSSA ZONE INSDUTRIEL,16,,,,36.64404,3.09541,exact,operator_map,djezzy,djezzy,5G,SIDI MOUSSA
djezzy-4adb694d3f,RENAULT,31,,,,35.56219,-0.48778,exact,operator_map,djezzy,djezzy,5G,OUED TLELAT
djezzy-4bf372bebe,Cite Ahmed ghazi baraki,16,,,,36.65851,3.09819,exact,operator_map,djezzy,djezzy,5G,BARAKI
djezzy-4c03ca2037,Zraia,19,,,,35.797482,5.67934,exact,operator_map,djezzy,djezzy,5G,AIN AZAL
djezzy-4c051aac2e,Cite El kebir,16,,,,36.66647,3.14431,exact,operator_map,djezzy,djezzy,5G,LES EUCALYPTUS
djezzy-4c063a2e3b,Ouzidane,13,,,,34.93542,-1.28429,exact,operator_map,djezzy,djezzy,5G,CHETOUANE
djezzy-4c0666b58c,ZI Ayayda,31,,,,35.7834,-0.3437,exact,operator_map,djezzy,djezzy,5G,AIN BIYA
djezzy-4cb0699663,Satee oued smar,16,,,,36.70157,3.17245,exact,operator_map,djezzy,djezzy,5G,OUED SMAR
djezzy-4d4da9dcd7,Village Cheraga,16,,,,36.761,2.9233,exact,operator_map,djezzy,djezzy,5G,CHERAGA
djezzy-4dd31744cc,Verte rive,16,,,,36.75137,3.20198,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-4e0cf7013c,Emir Aek Cite,31,,,,35.7224444444444,-0.579694444444444,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-4e2a93717d,Staoualy_5,16,,,,36.758,2.88913,exact,operator_map,djezzy,djezzy,5G,STAOUELI
djezzy-4e33885746,Didouche Mourad 3,25,,,,36.4418,6.63139,exact,operator_map,djezzy,djezzy,5G,DIDOUCHE MOURAD
djezzy-4e5d87a4c3,Draria oued tarfa,16,,,,36.72298,2.9856,exact,operator_map,djezzy,djezzy,5G,EL ACHOUR
djezzy-4ec9de524f,Sidi Mnif,16,,,,36.6966,2.83476,exact,operator_map,djezzy,djezzy,5G,ZERALDA
djezzy-4f142799b3,El Eulma Cite Zoubir,19,,,,36.17096,5.66048,exact,operator_map,djezzy,djezzy,5G,EL EULMA
djezzy-4f4cd37a03,Ouled Yaiche 19 JUIN,09,,,,36.48078,2.84428,exact,operator_map,djezzy,djezzy,5G,Blida
djezzy-4f669ee180,Cité CNL,19,,,,36.192762,5.447065,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-4fb227108b,AADL Q19 Rahmania,16,,,,36.66598,2.90187,exact,operator_map,djezzy,djezzy,5G,RAHMANIA
djezzy-4fb3dfe4fc,Small cell AADL Saoula,16,,,,36.67324,3.03928,exact,operator_map,djezzy,djezzy,5G,SAOULA
djezzy-500e7294d0,Hai Errahma Delly Brahim,16,,,,36.7675,2.9871,exact,operator_map,djezzy,djezzy,5G,DELY BRAHIM
djezzy-50136efcc5,Bougara6,09,,,,36.5394,3.0772,exact,operator_map,djezzy,djezzy,5G,BOUGARA
djezzy-508151ac1f,cite les Dunes BEK,16,,,,36.76811,3.22591,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-50a426d64a,V_El Guemmas,25,,,,36.3049,6.68176,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-5115c62c55,HAMIZ 5,16,,,,36.72916,3.21645,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-51237a0947,citéMihoub1400lgts,16,,,,36.6553,3.0936,exact,operator_map,djezzy,djezzy,5G,BARAKI
djezzy-512bad246d,Blida-Boulevard Med Boudiaf,09,,,,36.4766,2.8173,exact,operator_map,djezzy,djezzy,5G,Blida
djezzy-517607d339,Cite kara,31,,,,35.63921,-0.62763,exact,operator_map,djezzy,djezzy,5G,ES SENIA
djezzy-52c26f8e4b,V_CITE FRERE ABESS,25,,,,36.3649,6.64453,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-52e42a0adc,ZI SEMAR,16,,,,36.68888,3.0913,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-53134044d1,Guemas cite Zouad,25,,,,36.34112,6.6529,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-531a53d756,Cite Tindouf Lotfi,37,,,,27.6486944444444,-8.12811111111111,exact,operator_map,djezzy,djezzy,5G,Tindouf
djezzy-53e3a6a529,Saoula 2,16,,,,36.67958,3.01905,exact,operator_map,djezzy,djezzy,5G,SAOULA
djezzy-53ef757145,AMROUSSA,09,,,,36.5306,2.9708,exact,operator_map,djezzy,djezzy,5G,BOUINAN
djezzy-546db14289,OUJLIDA,13,,,,34.925855,-1.328639,exact,operator_map,djezzy,djezzy,5G,Tlemcen
djezzy-547925f504,Cite Ouled Brahim_2,19,,,,36.195,5.42701,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-549240a5c8,Cité les Bananiers,16,,,,36.72611,3.16931,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-54e4ead393,Youssif Moussa_El Eulma Site2,19,,,,36.162764,5.708683,exact,operator_map,djezzy,djezzy,5G,EL EULMA
djezzy-54fda01d43,Sidi Maarouf_3,31,,,,35.67454,-0.53934,exact,operator_map,djezzy,djezzy,5G,SIDI CHAMI
djezzy-5517b41f51,Ain Benian Ville 1,16,,,,36.7944,2.90643,exact,operator_map,djezzy,djezzy,5G,AIN BENIAN
djezzy-5566c3ccbe,Reghaia,16,,,,36.73735,3.34262,exact,operator_map,djezzy,djezzy,5G,REGHAIA
djezzy-5576f6b44d,Ali Bentayeb Mahelma,16,,,,36.69068,2.87094,exact,operator_map,djezzy,djezzy,5G,MAHELMA
djezzy-55db9fa730,Lido_2,16,,,,36.73992,3.17079,exact,operator_map,djezzy,djezzy,5G,MOHAMMADIA
djezzy-5645789387,Baranesse 2,16,,,,36.77492,3.02411,exact,operator_map,djezzy,djezzy,5G,BOUZAREAH
djezzy-565cf191a0,KOUBA_II,16,,,,36.7306,3.08042,exact,operator_map,djezzy,djezzy,5G,KOUBA
djezzy-56ad53b60f,EL MOUNCHAR_T,25,,,,35.702,6.594831,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-56df0667f7,Switch Delly Brahim,16,,,,36.76015,2.98594,exact,operator_map,djezzy,djezzy,5G,DELY BRAHIM
djezzy-57040a8e47,Ouled el hadj,16,,,,36.67494,3.0222,exact,operator_map,djezzy,djezzy,5G,SAOULA
djezzy-5751cac6c7,Haï El Menzah,31,,,,35.746334,-0.570873,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-577d505fdd,CitÃ© Mimouni  Bordj El Kiffan,16,,,,36.74666,3.20181,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-57cb0f5bc5,TAYA_O,19,,,,35.95966,5.96901,exact,operator_map,djezzy,djezzy,5G,TAYA
djezzy-57d439e0f4,Zone industrielle Setif Site3,19,,,,36.1543,5.42953,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-582547361f,Cite Laararsa,19,,,,36.203043,5.413074,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-5839f48f3e,Amroussa Extension 2,09,,,,36.532246,2.953098,exact,operator_map,djezzy,djezzy,5G,BOUINAN
djezzy-588ecfd0f4,EDIMCO,05,,,,35.55446,6.16416,exact,operator_map,djezzy,djezzy,5G,Batna
djezzy-590b974ab7,Kouba 4,16,,,,36.7249,3.08991,exact,operator_map,djezzy,djezzy,5G,KOUBA
djezzy-596c9e074b,Zenith Constantine,25,,,,36.297895,6.62255,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-59cb178f46, Cité 583 Log Ain Oulman,19,,,,35.925017,5.30094,exact,operator_map,djezzy,djezzy,5G,AIN OULMANE
djezzy-59dc53c9b7,V_CITE MRABET KHOUTHIR,25,,,,36.9063,6.630418,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-5a131f35f7,Cite Universitaire NÂ°02,31,,,,35.7223611111111,-0.564916666666667,exact,operator_map,djezzy,djezzy,5G,BIR EL DJIR
djezzy-5a2d19f221,route de Larbaa baraki,16,,,,36.664147,3.093102,exact,operator_map,djezzy,djezzy,5G,BARAKI
djezzy-5a5af9c8cf,Z.I Rouiba ,16,,,,36.7374,3.2873,exact,operator_map,djezzy,djezzy,5G,ROUIBA
djezzy-5a5f91849f,CITE ZIADIA,25,,,,36.3861,6.63791,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-5a848df5ce,SQ Port Said,31,,,,35.704617,-0.625837,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-5a93b44071,BARAKI_4,16,,,,36.6625,3.0955,exact,operator_map,djezzy,djezzy,5G,BARAKI
djezzy-5ae6e06f8c,Sidi Ahmed ,21,,,,36.761366,6.871412,exact,operator_map,djezzy,djezzy,5G,Skikda
djezzy-5af603a579,logements covalente,19,,,,34.838415,5.67121,exact,operator_map,djezzy,djezzy,5G,EL EULMA
djezzy-5b1cf45530,Hai zahouri,16,,,,36.73051,3.17778,exact,operator_map,djezzy,djezzy,5G,MOHAMMADIA
djezzy-5b91ab35a9,El achour 2,16,,,,36.72764,3.0197,exact,operator_map,djezzy,djezzy,5G,DRARIA
djezzy-5b9dc3f5d9,SIGA,31,,,,35.675794,-0.636593,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-5c51c7b27f,Parc Mirmont_1,16,,,,36.7713,3.0098,exact,operator_map,djezzy,djezzy,5G,BOUZAREAH
djezzy-5c60341f58,SELLAGA,37,,,,27.6784166666667,-8.1238,exact,operator_map,djezzy,djezzy,5G,Tindouf
djezzy-5c775eef93,El Guemmas_2,25,,,,36.3394,6.65686,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-5c8c054151,cite LPP Semrouni 1,16,,,,36.7337,2.9381,exact,operator_map,djezzy,djezzy,5G,OULED FAYET
djezzy-5c927d3c40,Ouled Mendil 3,16,,,,36.6518999,2.9675002,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-5ca759bd0f,universite Bab Ezzouar 2,16,,,,36.71418,3.18768,exact,operator_map,djezzy,djezzy,5G,BEB EZZOUAR
djezzy-5cf60248b2,New airport,16,,,,36.6972,3.1931,exact,operator_map,djezzy,djezzy,5G,DAR EL BEIDA
djezzy-5d8495c6eb,Naadja Seghira,25,,,,36.7685,6.57172,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-5e89424dde,Mechtour Akli,16,,,,36.7089,3.09098,exact,operator_map,djezzy,djezzy,5G,DJISR KSENTINA
djezzy-5ee8f08464,Cite El Dalia,16,,,,36.66642,3.17063,exact,operator_map,djezzy,djezzy,5G,LES EUCALYPTUS
djezzy-5f080c25af,ERRAIS,16,,,,36.61285,3.12459,exact,operator_map,djezzy,djezzy,5G,SIDI MOUSSA
djezzy-5f09057f46,BlidaChrif Chalabi,09,,,,36.48131,2.82764,exact,operator_map,djezzy,djezzy,5G,Blida
djezzy-5f4d2639fb,Cite Cheikh Boummama,30,,,,31.6946,6.07448,exact,operator_map,djezzy,djezzy,5G,HASSI MESSAOUD
djezzy-5fe198cdae,70 Logements,16,,,,36.71936,3.2785,exact,operator_map,djezzy,djezzy,5G,ROUIBA
djezzy-5fe2b0fc39,Blida_Chiffa RN01,09,,,,36.50227,2.78481,exact,operator_map,djezzy,djezzy,5G,Blida
djezzy-5ffd2f4338,Altro Hammadi krouma ,21,,,,36.74747,6.933803,exact,operator_map,djezzy,djezzy,5G,EL MARSA
djezzy-5ffe558533,Ramdania douera west,16,,,,36.65701,2.94191,exact,operator_map,djezzy,djezzy,5G,DOUERA
djezzy-603c2e931b,Asfor Messamda,13,,,,34.79799,-1.73734,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-607692e402,BORDJ EL BAHRI_5,16,,,,36.77847,3.23312,exact,operator_map,djezzy,djezzy,5G,BORDJ EL BAHRI
djezzy-610db12c5d,ENSET_2,31,,,,35.665774,-0.624398,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-61e844d6a6,Guambetta 2,31,,,,35.7033333333333,-0.614638888888889,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-623009c7bc,placette El Kitani,16,,,,36.79211,3.06041,exact,operator_map,djezzy,djezzy,5G,BAB EL OUED
djezzy-62951a6c60,Cite 300 logts CNEP_A+,19,,,,36.20376,5.41718,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-638e9bb2b5,Ben damou 3,13,,,,34.856373,-1.711115,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-63efda4515,Maghnia Centre,13,,,,34.851,-1.73256,exact,operator_map,djezzy,djezzy,5G,MAGHNIA
djezzy-642119ca2b,Gare Routiere,16,,,,36.74132,3.10904,exact,operator_map,djezzy,djezzy,5G,HUSSEIN DEY
djezzy-642c980922,cite  AADL ZAATRIA,16,,,,36.65869,2.85183,exact,operator_map,djezzy,djezzy,5G,MAHELMA
djezzy-6484e40117,Tarfa,16,,,,36.72001,2.98458,exact,operator_map,djezzy,djezzy,5G,EL ACHOUR
djezzy-64c2b7c7e4,Atrouss Ibrahim,16,,,,36.75512,2.97099,exact,operator_map,djezzy,djezzy,5G,DELY BRAHIM
djezzy-650eaad3de,Ben aknoun 2,16,,,,36.75311,3.00805,exact,operator_map,djezzy,djezzy,5G,BEN AKNOUN
djezzy-651839b09e,Khaledi,31,,,,35.69175,-0.626361111111111,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-651e362949,Zouagui 2,25,,,,35.45503,6.63028,exact,operator_map,djezzy,djezzy,5G,Constantine
djezzy-652f59df3a,Hotel Tassili,30,,,,31.967815,5.330922,exact,operator_map,djezzy,djezzy,5G,Ouargla
djezzy-655c9a5c2e,Aboukamel,31,,,,35.6983,-0.6333,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-6590692158,Amroussa Extention,09,,,,36.53581,2.96762,exact,operator_map,djezzy,djezzy,5G,BOUINAN
djezzy-66c8bfe0ec,Rusicada Park,21,,,,36.894647,7.024578,exact,operator_map,djezzy,djezzy,5G,FIL FILA
djezzy-671aa72584,Complexe Sportif,31,,,,35.6881,-0.6163,exact,operator_map,djezzy,djezzy,5G,Oran
djezzy-673ed8c88f,Tunnel rocade Zeralda,16,,,,36.6618,3.0024,exact,operator_map,djezzy,djezzy,5G,KHRAISSIA
djezzy-6757423a6f,BOUROUBA,16,,,,36.71835,3.11324,exact,operator_map,djezzy,djezzy,5G,BOUROUBA
djezzy-67f4fce5a8,cite Ben Redouane BEK,16,,,,36.755851,3.227878,exact,operator_map,djezzy,djezzy,5G,BORDJ EL KIFFAN
djezzy-689c02e557,BP Imama,13,,,,34.88248,-1.35009,exact,operator_map,djezzy,djezzy,5G,MANSOURAH
djezzy-68ce6741fc,Gue de Constantine,16,,,,36.71265,3.08683,exact,operator_map,djezzy,djezzy,5G,KOUBA
djezzy-68e1553fc7,ADACHE,16,,,,36.64583,2.99581,exact,operator_map,djezzy,djezzy,5G,BIRTOUTA
djezzy-6927873a58,Cite 2000,19,,,,36.19817,5.38952,exact,operator_map,djezzy,djezzy,5G,Setif
djezzy-695c87a053,Meftah AADL,09,,,,36.5948,3.2153,exact,operator_map,djezzy,djezzy,5G,MEFTAH
djezzy-69d6ab620d,Cite Police Sahraoui_1,16,,,,36.7454,2.9984,exact,operator_map,djezzy,djezzy,5G,EL ACHOUR
djezzy-69e6d2d185,Chetouane Road,13,,,,34.92899,-1.25232,exact,operator_map,djezzy,djezzy,5G,CHETOUANE
