id,name,name_ar,class,postal_code,postal_code_old,address,commune_code,commune_fr,commune_ar,wilaya_code,wilaya_fr,wilaya_ar,lat,lng
2062,BOUCHEBKA,بوشبكة,R4,12038,,VILLAGE BOUCHEBKA,1206,EL HOUIDJBET,الحويجبات,12,TEBESSA,تبسة,35.1750704,8.4157141
1650,BOULHAF,بولحاف,R4,12039,,VILLAGE BOULHEF DYR,1225,BOULHAF DIR,بولحاف الدين,12,TEBESSA,تبسة,35.4881202,8.0784714
1945,DYR,الدير,R4,12040,,VILLAGE DYR,1223,AIN ZERGA,عين الزرقاء,12,TEBESSA,تبسة,35.5830907,8.1761434
580,EL HOUIDJEBET,الحويجبات,R4,12041,,VILLAGE EL HOUDJEBET,1206,EL HOUIDJBET,الحويجبات,12,TEBESSA,تبسة,35.293025,8.2788033
373,EL MAZRAA,المزرعة,R4,12042,,VILLAGE EL MAZRAA,1227,EL MEZERAA,المزرعة,12,TEBESSA,تبسة,35.2615524,7.5765742
1507,EL OGLA EL MALHA,العقلة المالحة,R4,12043,,VILLAGE EL OGLA EL MALAH,1215,EL OGLA EL MALHA,العقلة المالحة,12,TEBESSA,تبسة,34.9916833,7.940975
977,FERKANE,فركان,R4,12044,,VILLAGE FERKANE,1228,FERKANE,فركان,12,TEBESSA,تبسة,34.5559756,7.4101818
1801,FOUM EL MATLAG,فم المطلق,R4,12045,,VILLAGE FOUM EL MATLEG,1215,EL OGLA EL MALHA,العقلة المالحة,12,TEBESSA,تبسة,35.1230567,7.9512967
793,GOURIGUEUR,قريقر,R4,12046,,VILLAGE GOURIGUEUR,1216,GUORRIGUER,قوريقر,12,TEBESSA,تبسة,35.4228305,7.5943718
983,GUENTIS,قنتيس,R4,12047,,VILLAGE GUENTIS,1204,STAH GUENTIS,سطح قنطيس,12,TEBESSA,تبسة,34.9967125,7.3043872
1342,KISSA,كيســة,R4,12048,,VILLAGE KISSA,1225,BOULHAF DIR,بولحاف الدين,12,TEBESSA,تبسة,35.4746219,8.1117891
1176,MESLOULA,مسلولة,R4,12049,,VILLAGE MESLOULA,1205,EL AOUINET,العوينات,12,TEBESSA,تبسة,35.8689094,7.8307849
2085,OULED NACER,ولاد ناصر,R4,12050,,VILLAGE OULED NACEUR,1218,BOUKHADRA,بوخضرة,12,TEBESSA,تبسة,35.8027043,8.0789128
2215,RAS EL AYOUN,رأس العيون,R4,12051,,VILLAGE RAS EL AYOUN,1211,EL KOUIF,الكويف,12,TEBESSA,تبسة,35.5176261,8.2938538
1178,TAZBENT,تازبنت,R4,12052,,VILLAGE TAZBENT,1210,BIR EL MOKADEM,بئر المقدم,12,TEBESSA,تبسة,35.3608393,7.8889081
1351,THLYDJEN,ثليجــان,R4,12053,,VILLAGE THLIDJEN,1222,TLIDJEN,ثليجان,12,TEBESSA,تبسة,35.1183447,7.7686892
1821,TORRICHA,طريشة,R4,12054,,VILLAGE TORRICHA,1212,MORSOTT,مرسط,12,TEBESSA,تبسة,35.6297784,8.0510189
1824,TOUALBIA,طوالبية,R4,12055,,VILLAGE TOUALBIA,1211,EL KOUIF,الكويف,12,TEBESSA,تبسة,35.5111117,8.2120883
1826,ECHERIA NEMEMCHA,الشريعة النمامشة,R2,12056,,ROUTE  THLIDJEN CHERIA,1203,CHERIA,الشريعة,12,TEBESSA,تبسة,35.2648251,7.7478512
2665,OUENZA CHAINE GORA,ونزة شنقورة,R2,12057,,CITE 6 MAI OUENZA,1219,OUENZA,الونزة,12,TEBESSA,تبسة,35.9416863,8.1364943
2425,TEBESSA EL MATAR,تبسة المطار,R3,12059,,ROUTE  AEROPORT TEBESSA,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.4257373,8.113192
2588,CHADII BEN DJEDID,تبسة الشادلي بن جديد,R2,12060,,Boulevard Chadli ben djedid TÃ©bessa,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.4102244,8.0934045
3601,BRAKNI ALI BEN YOUNES,تبسة بركاني علي بن يونس,R3,12061,,CITE ADDL TEBESSA,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.3945992,8.1109461
3600,TEBESSA CHEIKH LARBI TEBESSI,تبسة-الشيخ-العربي-التبسي,R4,12062,,UNIVERSITE LARBI TEBESSI,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.4276392,8.0550412
3602,RESIDENCE UNIV 19 MAI,تبسة الاقـامة 19 مـــاي,R4,12063,,RESIDENCE UNIVERSITAIRE EL WIAME,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.4180325,8.085385
3603,TEBESSA UNIVERSITE,تبسة-الجامعة,R4,12064,,annexe universitaire,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.4230155,8.0748398
3599,BIR EL ATER GARE ROUTIERE,بئر-العاتر-المحطة-البرية,R4,12065,,GARE ROUTIERE BIR EL ATER,1202,BIR EL ATER,بئر العاتر,12,TEBESSA,تبسة,34.77029,8.0591983
3696,TEBESSA GARE ROUTIERE,تبسة-المحطة-البرية,R4,12066,,GARE-ROUTIERE- Tebessa,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.429459,8.049604
3695,OUENZA GARE ROUTIERE,ونزة-المحطة-البرية,R4,12067,,GARE-ROUTIERE ouenza,1219,OUENZA,الونزة,12,TEBESSA,تبسة,35.9363774,8.1488704
3849,CHERIA GARE ROUTIERE,الشريعة-المحطة-البرية,R4,12068,,GARE-ROUTIERE - cheria,1203,CHERIA,الشريعة,12,TEBESSA,تبسة,35.2574576,7.7630844
4041,TEBESSA ETABLISSEMENT POSTAL ITINERANT 1,تبسة- المكتب -البريدي -المتنقل- 1,R4,12069,,TEBESSA,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.4183847,8.1124953
4108,HAMMAMET MOSTAKBAL,الحمامات المستقبل,R4,12070,,CITE EL MOSTAKBEL HAMMAMET,1208,HAMMAMET,الحمامات,12,TEBESSA,تبسة,35.4603063,7.9558025
4157,AEROPORT CHEIKH LARBI TEBESSI,مطار-الشيخ-العربي-التبسي,R4,12071,,AEROPORT CHEIKH LARBI TEBESSI,1201,TEBESSA,تبسة,12,TEBESSA,تبسة,35.4273439,8.1181812
13,TLEMCEN RP,تلمسان-م.ر,CE,13000,,BD COLONEL LOTFI PLACE DU 1ER MAI,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.8842328,-1.3127972
57,MAGHNIA,مغنية,HC,13001,,RUE EMIR ABDELKADER,1327,MAGHNIA,مغنية,13,TLEMCEN,تلمسان,34.8481611,-1.7269281
92,GHAZAOUET,غزوات,R1,13002,,1 RUE DE LA REPUBLIQUE,1307,GHAZAOUET,الغزوات,13,TLEMCEN,تلمسان,35.1008023,-1.8601153
2142,MAGHNIA AZZOUNI,مغنية - عزوني,R1,13003,,CITE AZZOUNI M MAGHNIA AZZOUNI,1327,MAGHNIA,مغنية,13,TLEMCEN,تلمسان,34.8523381,-1.7394832
141,NEDROMA,ندرومة,R1,13004,,RUE DE L'INDEPENDANCE,1340,NEDROMA,ندرومة,13,TLEMCEN,تلمسان,35.0105753,-1.7456662
158,REMCHI,الرمشي,R1,13005,,RUE LARBI BEN MHIDI ,1304,REMCHI,الرمشي,13,TLEMCEN,تلمسان,35.0577093,-1.4281684
170,SEBDOU,سبدو,R1,13006,,RUE EMIR ABDELKADER 1ER NOVEMBRE 1954,1335,SEBDOU,سبدو,13,TLEMCEN,تلمسان,34.6389515,-1.3289174
1043,CERISIERS,تلمسان- الكرز,R1,13007,,RUE LARBI BEN M'HIDI TLEMCEN CERISIERS,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.8786123,-1.3210077
1049,BENSEKRANE,بن سكران,R2,13008,,RUE DE LA POSTE,1324,BENSEKRANE,بن سكران,13,TLEMCEN,تلمسان,35.074637,-1.2231829
861,HENNAYA,الحناية,R2,13009,,RUE 1ER NOVEMBRE 1954,1326,HENNAYA,الحناية,13,TLEMCEN,تلمسان,34.9519969,-1.3667416
1408,OULED MIMOUN,ولاد- ميمون,R2,13010,,BD DE LA REPUBLIQUE ,1313,OULED MIMOUN,أولاد ميمون,13,TLEMCEN,تلمسان,34.9066304,-1.035961
1577,SABRA,صبرة,R2,13011,,RUE EMIR ABDELKADER,1306,SABRA,صبرة,13,TLEMCEN,تلمسان,34.8287683,-1.5270361
875,AIN TELLOUT,عين- تالوت,R3,13012,,HAI EL ENNASR,1303,AIN TALLOUT,عين تالوت,13,TLEMCEN,تلمسان,34.923782,-0.9534644
271,AIN YOUCEF,عين - يوسف,R3,13013,,1ER NOVEMBRE 1954,1315,AIN YOUCEF,عين يوسف,13,TLEMCEN,تلمسان,35.0473998,-1.3718853
484,BAB EL ASSA,باب العسة,R3,13014,,HAI CHAHID AHMED MERAH,1318,BAB EL ASSA,باب العسة,13,TLEMCEN,تلمسان,34.9617548,-2.0309605
1070,HONAINE,هنين,R3,13015,,RUE 18 FEVRIER HONAINE,1344,HONAINE,حنين,13,TLEMCEN,تلمسان,35.1768775,-1.6546177
202,IMAMA,امامة,R2,13016,,CITE 1060 LOGTS,1351,MANSOURAH,منصورة,13,TLEMCEN,تلمسان,34.8827181,-1.3484627
1264,MARSA BEN MHIDI,مرسى- بن - مهيدي,R3,13017,,B D PRINCIPAL MARSA BEN M'HIDI,1339,MARSA BEN M'HIDI,مرسى بن مهيدي,13,TLEMCEN,تلمسان,35.0833725,-2.1997516
1591,NEDROMA ABDELMOUMENE,ندرومة-عبد- المومن,R3,13018,,CITE BEN BADIS,1340,NEDROMA,ندرومة,13,TLEMCEN,تلمسان,35.0153299,-1.7482525
1593,SIDI ABDELLI,سيدي-العبدلي,R3,13019,,RUE 1ER NOVEMBRE 1954,1334,SIDI ABDELLI,سيدي عبد اللى,13,TLEMCEN,تلمسان,35.0692188,-1.1359067
1599,SOUAHLIA,سواحلية,R3,13020,,RUE DE LA MOSQUEE,1329,SOUAHLIA,السواحلية,13,TLEMCEN,تلمسان,35.0441579,-1.8890537
717,BOUDGHENE,تلمسان- بودغن,R3,13021,,FG BOUDGHENE,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.872804,-1.317256
514,AIN FEZZA,عين- فزة,R4,13022,,RUE 1ER NOVEMBRE 1954,1312,AIN FEZZA,عين فزة,13,TLEMCEN,تلمسان,34.8784854,-1.2364482
729,AIN GHORABA,عين- الغرابة,R4,13023,,HAI TOFOULA AIN GHORABA,1349,AIN GHORABA,عين الغرابة,13,TLEMCEN,تلمسان,34.71955,-1.3906583
319,ARBOUZ,عربوز,R4,13024,,RUE EL-OUACHOUACHE MOHAMED NÂ° 02,1330,M'SIRDA FOUAGA,مسيردة الفواقة,13,TLEMCEN,تلمسان,35.0198997,-2.0654852
528,BENI OUARSOUS,بني - ورسوس,R4,13025,,RUE SAYAH BOUKHARI ,1336,BENI OUARSOUS,بني وارسوس,13,TLEMCEN,تلمسان,35.083036,-1.5553212
743,BOUHALOU,بوحلو,R4,13026,,HAI EL-BALADI BOUHALLOU,1347,BOUHLOU,بوحلو,13,TLEMCEN,تلمسان,34.7785667,-1.5687917
747,BOUKANOUN,بوكانون,R4,13027,,RUE CHAHID GHERDAINE RABAH,1330,M'SIRDA FOUAGA,مسيردة الفواقة,13,TLEMCEN,تلمسان,34.9769382,-2.1004099
329,BOUTRAK,بوطراق,R4,13028,,ROUTE BOUTRAK,1331,AIN FETAH,عين فتاح,13,TLEMCEN,تلمسان,34.9668768,-1.6390567
543,DJEBALA,جبالة,R4,13029,,RUE DE L'APC DJEBALA,1309,DJEBALA,جبالة,13,TLEMCEN,تلمسان,34.9735904,-1.7921319
546,EL ABED,العابد,R4,13030,,RUE 11 DECEMBRE 1962,1343,EL BOUIHI,البويهي,13,TLEMCEN,تلمسان,34.4674893,-1.6794419
946,EL ARICHA,العريشة,R4,13031,,HAI CHOUHADA,1332,EL ARICHA,العريشة,13,TLEMCEN,تلمسان,34.2225634,-1.2556267
1123,EL BOR,البور,R4,13032,,RUE BOUCHIKHI AISSA,1319,DAR YAGHMORACEN,دار يغمراسن,13,TLEMCEN,تلمسان,35.1005572,-1.7995605
765,EL FEHOUL,الفحول,R4,13033,,RUE BELAIDOUNI MED,1305,EL FEHOUL,الفحول,13,TLEMCEN,تلمسان,35.1149251,-1.2950679
1129,EL GOR,القور,R4,13034,,RUE L'INDEPENDANCE ,1310,EL GOR,القور,13,TLEMCEN,تلمسان,34.6371364,-1.1535137
769,FILLAOUCENE,فلاوسن,R3,13035,,RUE DJERIEF AEK,1320,FELLAOUCENE,فلاوسن,13,TLEMCEN,تلمسان,35.0340213,-1.6002713
955,HAMMAM BOUGHRARA,حمام - بوغرارة,R4,13036,,RUE HACHMAOUI MOHAMED,1328,HAMMAM BOUGHRARA,حمام بوغرارة,13,TLEMCEN,تلمسان,34.8913417,-1.639845
2190,KHEMIS BENI SNOUS,الخميس بني سنوس,R4,13037,,RUE DE LA MOSQUEE,1317,BENI SNOUS,بني سنوس,13,TLEMCEN,تلمسان,34.6435631,-1.5629856
2063,KHEMISTI,خميستي,R4,13038,,ROUTE BENI MESTER 1,1326,HENNAYA,الحناية,13,TLEMCEN,تلمسان,34.94682,-1.3762255
1150,KHORIBA,خوريبة,R4,13039,,RUE 1ER NOVEMBRE1954,1340,NEDROMA,ندرومة,13,TLEMCEN,تلمسان,35.0328551,-1.7672811
1152,MAAZIZ,معازيز,R4,13040,,BD PRINCIPALE,1328,HAMMAM BOUGHRARA,حمام بوغرارة,13,TLEMCEN,تلمسان,34.9100242,-1.8097327
1504,MEZAOUROU SIDI BRAHIM,ميزاوورو - س- براهيم,R4,13041,,RUE COMENDANT HAMAD MOHAMMED,1329,SOUAHLIA,السواحلية,13,TLEMCEN,تلمسان,35.0004227,-1.9034077
1506,SEBAA CHIOUKH,سبعة - شيوخ,R4,13042,,RUE CHAHID BERRAMDANE AEK,1322,SEBAA CHIOUKH,السبعة شيوخ,13,TLEMCEN,تلمسان,35.1549708,-1.3577437
1508,SIDI DJILLALI,سيدي الجيلالي,R3,13043,,RUE AMIR AEK,1341,SIDI DJILLALI,سيدي الجيلالي,13,TLEMCEN,تلمسان,34.4470896,-1.569306
1798,SIDI MEDJAHED,سيدي - مجاهد,R4,13044,,RUE SIDI MEDJAHED,1337,SIDI MEDJAHED,سيدي مجاهد,13,TLEMCEN,تلمسان,34.7755387,-1.6351943
2831,SIDI ZOUAOUI,سيدي - زواوي,R4,13045,,HAI KIDARI KOUIDER,1313,OULED MIMOUN,أولاد ميمون,13,TLEMCEN,تلمسان,34.8990912,-1.0460299
1807,SOUANI,السواني,R4,13046,,RUE ACHI AHMED SOUANI,1308,SOUANI,السواني,13,TLEMCEN,تلمسان,34.9202548,-1.9187927
1954,TIENT,تيانت,R4,13047,,ROUTE PRINCIPALE,1345,TIANET,تيانت,13,TLEMCEN,تلمسان,35.0512303,-1.8388392
2324,CHETOUANE,تلمسان - شتوان,R3,13048,,RUE INDEPENDANCE,1350,CHETOUANE,شتوان,13,TLEMCEN,تلمسان,34.8999402,-1.2788996
1345,ZOUIA,زوية,R3,13049,,RUE PRINCIPAL 1ER NOVEMBRE,1338,BENI BOUSSAID,بني بوسعيد,13,TLEMCEN,تلمسان,34.6477282,-1.7509018
2086,ZELBOUN,زلبون,R4,13050,,RUE DE LA POSTE CENTRE ZELBOUNE,1302,BENI MESTER,بني مستر,13,TLEMCEN,تلمسان,34.8510794,-1.4342693
1962,ZENATA,زناتة,R4,13051,,LOTIS DJANANE ROUTE NATIONALE ZONE EST,1316,ZENATA,زناتة,13,TLEMCEN,تلمسان,34.9901615,-1.4612295
2218,AIN EL HOUTZ,عين - الحوت,R4,13052,,RUE DE LA POSTE,1350,CHETOUANE,شتوان,13,TLEMCEN,تلمسان,34.929541,-1.3227184
1352,AIN KEBIRA,عين - الكبيرة,R4,13053,,RUE ZEGGAI AHMED NÂ° 24,1353,AIN KEBIRA,العين الكبيرة,13,TLEMCEN,تلمسان,35.0316596,-1.6744857
2885,AIN NEHALA,عين -نحالة,R4,13054,,RUE DE LA POSTE,1325,AIN NEHALA,عين نحالة,13,TLEMCEN,تلمسان,35.0267106,-0.9333099
2508,AIN NEKROUF,عين - نكروف,R4,13055,,RUE DE LA POSTE,1325,AIN NEHALA,عين نحالة,13,TLEMCEN,تلمسان,35.034692,-0.9824945
390,AIN ZANA CHEBIKIA,عين -زانة الشبيكية,R4,13056,,RUE DE LA POSTE,1327,MAGHNIA,مغنية,13,TLEMCEN,تلمسان,34.8782617,-1.879145
606,AKID LOTFI,العقيد - لطفي,R4,13057,,RUE DE LA POSTE,1327,MAGHNIA,مغنية,13,TLEMCEN,تلمسان,34.7974629,-1.844427
394,AMIEUR,عمير,R4,13058,,ROUTE NATIONNAL,1314,AMIEUR,عمير,13,TLEMCEN,تلمسان,35.0372145,-1.2402045
810,BELHADJI BOUCIF,بلحاجي - بوسيف,R4,13059,,RUE DE LA POSTE,1332,EL ARICHA,العريشة,13,TLEMCEN,تلمسان,34.4803274,-1.2663374
1830,BENI BAHDEL,بني بحدل,R4,13060,,RUE EL-KARIERE,1342,BENI BAHDEL,بني بهدل,13,TLEMCEN,تلمسان,34.6966351,-1.5174039
2428,BENI MESTER,بني - مستار,R4,13061,,RUE DE LA POSTE,1302,BENI MESTER,بني مستر,13,TLEMCEN,تلمسان,34.8695856,-1.423094
2796,BOUHENAK,بوهنق,R3,13062,,BT I N?Â‚Ã‚Â°1 CITE 500 LOGTS,1351,MANSOURAH,منصورة,13,TLEMCEN,تلمسان,34.8847727,-1.3568013
1008,DAR GHOMRACEN,دار - يغمراسن,R4,13063,,RUE DE LA POSTE,1319,DAR YAGHMORACEN,دار يغمراسن,13,TLEMCEN,تلمسان,35.0824962,-1.7849702
2345,DJEMAA SAKHRA,جامع - الصخرة,R4,13064,,RUE DE LA MOSQUEE,1307,GHAZAOUET,الغزوات,13,TLEMCEN,تلمسان,35.0642137,-1.8121651
1364,DJEBRA CHELAIDA,جبرة الشلايدة,R4,13065,,RUE DE LA POSTE,1314,AMIEUR,عمير,13,TLEMCEN,تلمسان,34.9548086,-1.2224466
2105,EL BOUIHI,البويهي,R4,13066,,RUE DE LA POSTE,1343,EL BOUIHI,البويهي,13,TLEMCEN,تلمسان,34.4127972,-1.6847243
2233,GHAZAOUET SIDI AMAR,الغزوات - سيدي- عمار,R4,13067,,RUE DE LA MOSQUEE,1307,GHAZAOUET,الغزوات,13,TLEMCEN,تلمسان,35.098335,-1.8427767
221,OUED LAKHDAR,واد - لخضر,R4,13068,,HAI EL-BADR,1311,OUED LAKHDAR,وادي الشولي,13,TLEMCEN,تلمسان,34.8761353,-1.131408
2350,OUED ZITOUN,وادي - زيتون,R4,13069,,ROUTE NATIONAL N07,1306,SABRA,صبرة,13,TLEMCEN,تلمسان,34.8423985,-1.473846
1367,OULED RIAH,اولاد - رياح,R4,13070,,CITE KHATIRI IBRAHIM,1346,OULED RIYAH,أولاد رياح,13,TLEMCEN,تلمسان,34.9623122,-1.4967346
2674,RAMLA,الرملة,R4,13071,,RUE DE LA POSTE,1325,AIN NEHALA,عين نحالة,13,TLEMCEN,تلمسان,34.9812477,-0.9871319
1698,SIDI BENDIAF,سيدي - بن - ضياف,R4,13072,,RUE DE L'INDEPENDANCE,1304,REMCHI,الرمشي,13,TLEMCEN,تلمسان,35.1227933,-1.5396813
2354,SIDI BOUNOUAR,سيدي - بونوار,R4,13073,,CITE A/MEDAGHRI,1304,REMCHI,الرمشي,13,TLEMCEN,تلمسان,35.0735793,-1.4717807
2242,SIDI DRISS,سيدي - ادريس,R4,13074,,RUE DE LA POSTE,1348,BENI KHELLAD,بني راشد,13,TLEMCEN,تلمسان,35.1892778,-1.5891778
1990,SIDI MECHHOUR,سيدي - مشهور,R4,13075,,RUE DE LA MOSQUEE,1328,HAMMAM BOUGHRARA,حمام بوغرارة,13,TLEMCEN,تلمسان,34.9055118,-1.7262644
1848,SIDI SENOUCI,سيدي - السنوسي,R4,13076,,RUE DE LA POSTE,1334,SIDI ABDELLI,سيدي عبد اللى,13,TLEMCEN,تلمسان,34.9928075,-1.0924914
1849,SOUK EL KHEMIS,سوق - الخميس,R4,13077,,HAI BELKHALFOUNE AEK,1348,BENI KHELLAD,بني راشد,13,TLEMCEN,تلمسان,35.1718157,-1.5573038
2124,SOUK TLETA,سوق الثلاثاء,R4,13078,,RUE DE LA POSTE,1333,SOUK EL TLATA,سوق الثلاثاء,13,TLEMCEN,تلمسان,35.0210949,-2.0001364
1995,TERNY,تيرني,R4,13079,,VILLAGE TERNY,1323,TERNI BENI HEDIEL,تيرني بني هديل,13,TLEMCEN,تلمسان,34.7957035,-1.3577923
1706,TLETA,الثلاثاء,R4,13080,,RUE DE LA POSTE,1321,AZAILS,العزايل,13,TLEMCEN,تلمسان,34.6840677,-1.4829081
414,YEMBOU,يمبو,R4,13081,,RUE DE LA POSTE,1318,BAB EL ASSA,باب العسة,13,TLEMCEN,تلمسان,34.9646,-1.9400726
1020,ZEKRI MOUSSA ADJAIDJA,زكري - موسى- العجايجة,R4,13082,,RUE DE POSTE,1309,DJEBALA,جبالة,13,TLEMCEN,تلمسان,34.9675082,-1.8677553
2976,OUZIDANE,اوزيدان,R4,13083,,OUZIDANE CENTRE,1350,CHETOUANE,شتوان,13,TLEMCEN,تلمسان,34.9384072,-1.2827408
2938,CITE LES JASMINS,بوهناق الياسمين,R4,13084,,CITE LES JASMINS,1351,MANSOURAH,منصورة,13,TLEMCEN,تلمسان,34.8810045,-1.3641021
1377,EL FAHS BENI SNOUS,الفحص بني سنوس,R3,13085,,RUE BOUCHAMA AHMED,1317,BENI SNOUS,بني سنوس,13,TLEMCEN,تلمسان,34.6626876,-1.5393411
418,AIN ISSER,عين يسر,R4,13086,,BD KHELIFI MOHAMED,1352,BENI SMIEL,بني صميل,13,TLEMCEN,تلمسان,34.8178676,-1.026508
2446,SIDI YAHIA,سيدي يحيى,R4,13087,,HAI CHAHID CHERNAICHE BOUMEDIENE N 29,1337,SIDI MEDJAHED,سيدي مجاهد,13,TLEMCEN,تلمسان,34.7481568,-1.5936057
2526,ZENATA AEROPORT,زناتة المطار,R4,13088,,AEROPORT,1316,ZENATA,زناتة,13,TLEMCEN,تلمسان,35.0115867,-1.4479733
2679,BEKHATA,بخاتة,R4,13089,,RUE DE LA POSTE,1327,MAGHNIA,مغنية,13,TLEMCEN,تلمسان,34.8081413,-1.6919784
3115,OUCHBA,عوشبة,R4,13090,,ROUTE DE CHETOUANE,1312,AIN FEZZA,عين فزة,13,TLEMCEN,تلمسان,34.9017083,-1.226124
3242,MAGHNIA CADI,مغنية-قاضي,R4,13091,,HAI CHAHID DARI EL-OUASSINI,1327,MAGHNIA,مغنية,13,TLEMCEN,تلمسان,34.8546473,-1.7340296
3236,ABOU TACHFINE,تلمسان -ابو-تشفين,R3,13092,,BD ALLAM MOULOUD,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.9094955,-1.3204722
3243,OUDJLIDA,تلمسان اوجليدة,R3,13093,,RUE BOUKLI HACENE DJILALI,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.9251608,-1.3315471
3248,COMPUS TLEMCEN,القطب-الجامعي-تلمسان,R4,13097,,UNIVERSITE ABOU BAKR BELKAID,1351,MANSOURAH,منصورة,13,TLEMCEN,تلمسان,34.8957345,-1.3495815
3241,TLEMCEN CHU,تلمسان-مستشفى,R4,13108,,BEL HORIZON,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.8748188,-1.3271101
3245,TAFESERA,تافسرة,R4,13110,,RUE CHAHID GOURARI HOUCINE,1321,AZAILS,العزايل,13,TLEMCEN,تلمسان,34.6774328,-1.4434351
3244,KOUDIA,الكدية,R3,13111,,BD RAHMOUNE ABDELHAMID RUE SIDI YAHIA,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.9134327,-1.3528395
3246,TLEMCEN SIDI SAID,تلمسان س سعيد,R4,13112,,"LOCALITE DE SIDI SAID,TLEMCEN",1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.8892163,-1.312443
3855,SEBDOU DERMAM,سبدو-درمام,R4,13113,,HAI DERMAM ROUTE D'EL GOR SEBDOU,1335,SEBDOU,سبدو,13,TLEMCEN,تلمسان,34.6723059,-1.2627394
3856,TLEMCEN GARE ROUTIERE,تلمسان-المحطة-البرية,R4,13114,,GARE ROUTIERE,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.906617,-1.3333901
3941,TLEMCEN ETABLISSEMENT POSTAL ITINERANT,تلمسان-المكتب-البريدي-المتنقل-1,R4,13115,,TLEMCEN,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.8849133,-1.3227973
3942,SEBDOU BEN HACHEM SEDDOUK,سبدو بن هاشم صدوق,R4,13116,,ROUTE SIDI DJILALI,1335,SEBDOU,سبدو,13,TLEMCEN,تلمسان,34.6269567,-1.3462458
3945,TLEMCEN ABDELMOUMENE BENALI,تلمسان عبد المومن بن علي,R4,13117,,CITE 760/1000 LOGTS,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.9235367,-1.3423217
3946,SEBDOU BOUANNANI HOUCINE,سبدو بوعناني حسين,R3,13118,,HAI BOUANANI HOCINE,1335,SEBDOU,سبدو,13,TLEMCEN,تلمسان,34.6257565,-1.3334312
3982,CHETOUANE 1ER NOVEMBRE,شتوان أول نوفمبر,R1,13119,,BOULEVARD DE L'INDEPENDACE CHETOUANE CENTRE,1350,CHETOUANE,شتوان,13,TLEMCEN,تلمسان,34.9205189,-1.2930907
3947,REMCHI BAB ZIARA,الرمشي-باب-الزيارة,R3,13120,,RUE COLONEL LOTFI REMCHI,1304,REMCHI,الرمشي,13,TLEMCEN,تلمسان,35.0650541,-1.4435416
3951,TLEMCEN KEBASSA,تلمسان قباسة,R3,13121,,CITE 132 LOGTS KEBASSA TLEMCEN,1301,TLEMCEN,تلمسان,13,TLEMCEN,تلمسان,34.8887263,-1.3180326
3943,MAGHNIA BETAM,مغنية-البطيم,R4,13126,,RUE DE LA POSTE BETAIM,1327,MAGHNIA,مغنية,13,TLEMCEN,تلمسان,34.8350965,-1.8038664
4183,MEFTAHIA,المفتاحية,R4,13127,,RUE DE LA POSTE MEFTAHIA,1320,FELLAOUCENE,فلاوسن,13,TLEMCEN,تلمسان,35.0097045,-1.5265471
14,TIARET RP,تيارت-م-ر,CE,14000,,BOULEVARD DU 1ER NOVEMBRE ,1401,TIARET,تيارت,14,TIARET,تيارت,35.3760808,1.3146863
58,FRENDA,فرندة,R1,14001,,CITE POLICIERE FRENDA,1427,FRENDA,فرندة,14,TIARET,تيارت,35.0617235,1.0459723
93,KSAR CHELLALA,قصر الشلالة,R1,14002,,CITE BELLE VUE CHELLALA,1429,KSAR CHELLALA,قصر الشلالة,14,TIARET,تيارت,35.2216373,2.3153447
124,SOUGUEUR,السوقر,R1,14003,,BOULEVARD SI ABDELGHANI,1416,SOUGUEUR,السوقر,14,TIARET,تيارت,35.1886061,1.4973995
1870,MAHDIA,مهدية,R2,14004,,RUE MOSTAPHA BENBOULAID,1415,MAHDIA,مهدية,14,TIARET,تيارت,35.428735,1.7547633
2463,RAHOUIA,رحوية,R2,14005,,RUE CAPITAINE BOUCIF,1414,RAHOUIA,رحوية,14,TIARET,تيارت,35.5288089,1.0255937
2147,COL BOUKHARI,تيارت-عقيد-م-بوخاري,R1,14006,,CITE BELLE VUE TIARET,1401,TIARET,تيارت,14,TIARET,تيارت,35.3530431,1.3266989
242,AIN DEHEB,عين-الذهب,R2,14007,,RUE EMIR ABDELKADER,1406,AIN DEHEB,عين الذهب,14,TIARET,تيارت,34.8457361,1.5474733
