id,name,wilaya_code,commune_code,commune,commune_ar,lat,lng,geo_precision,geo_method,source,status,postal_code,postal_code_old,address
14937,MASMOUDI LARBI BEN MOHAMED,41,,SOUK AHRAS,سوق أهراس,36.2823487,7.9305445,exact,baridimap,baridimap,1,41061,,
14938,TAOURA 1ER NOVEMBRE,41,,TAOURA,تاورة,36.1695558,8.0379438,exact,baridimap,baridimap,1,41058,,
14939,HAMMAMAT MOSTAKBEL,12,,HAMMAMET,الحمامات,35.4603592,7.9558281,exact,baridimap,baridimap,1,12070,,
1494,MILIANA INDOOR,44,,MILIANA,مليانة,36.3065433,2.2252714,exact,baridimap,baridimap,1,44003,,
14940,KSAR CHELLALA 19 MARS 1962,14,,KSAR CHELLALA,قصر الشلالة,35.2174033,2.3008267,exact,baridimap,baridimap,1,14091,,
14941,MAHDIA EL BADR,14,,MAHDIA,مهدية,35.4262346,1.7592671,exact,baridimap,baridimap,1,14085,,
14942,MEDROUSSA,14,,MEDROUSSA,مدروسة,35.1813092,1.2030005,exact,baridimap,baridimap,1,14082,,
14943,TIARET 01 MAI,14,,TIARET,تيارت,35.3740389,1.3396849,exact,baridimap,baridimap,1,14090,,
14944,TIARET IBN ROSTOM,14,,TIARET,تيارت,35.3527548,1.3448647,exact,baridimap,baridimap,1,14086,,
14945,TIARET LEJDAR,14,,TIARET,تيارت,35.3396111,1.3120532,exact,baridimap,baridimap,1,14087,,
14946,GARA DJEBILET,37,,TINDOUF,تندوف,26.7447869,-7.2628528,exact,baridimap,baridimap,1,37004,,
14947,OUM EL ASSEL ABANE RAMDANE,37,,OUM EL ASSEL,أم العسل,28.6231767,-6.9816967,exact,baridimap,baridimap,1,37018,,
14949,TINDOUF EL WIAM,37,,TINDOUF,تندوف,27.6419321,-8.1176991,exact,baridimap,baridimap,1,37020,,
1495,MILIANA,44,,MILIANA,مليانة,36.3065366,2.2252819,exact,baridimap,baridimap,1,44003,,
14950,SOUK EL TENINE,15,,SOUK EL THENINE,سوق الاثنين,36.59476,4.0075233,exact,baridimap,baridimap,1,15071,,
14951,EL FEHOUL,13,,EL FEHOUL,الفحول,35.1139974,-1.2966905,exact,baridimap,baridimap,1,13033,,
14956,OUED ZITOUNE,36,,OUED ZITOUN,وادي الزيتون,36.4652055,8.057515,exact,baridimap,baridimap,1,36044,,
14958,TAHAGGART,11,,TAMANRASSET,تامنغست,22.7914786,5.5082882,exact,baridimap,baridimap,1,11045,,
14959,ADERIANE,11,,TAMANRASSET,تامنغست,22.7833984,5.5569957,exact,baridimap,baridimap,1,11046,,
1496,EL ANNASSER,16,,BELOUIZDAD,بلوزداد,36.7440275,3.0786266,exact,baridimap,baridimap,1,16009,,
14986,EL EUCH,34,,EL ACH,العش,35.9459445,4.6853438,exact,baridimap,baridimap,1,34029,,
14987,ZAOUIET LAHCHEF,01,,SALI,سالي,26.8469027,0.0119921,exact,baridimap,baridimap,1,01075,,
14989,AKABLI,01,,AKABLI,أقبلي,26.7108942,1.3687192,exact,baridimap,baridimap,1,01044,,
1499,EL MOURADIA AOUDIA 2,16,,EL MOURADIA,المرادية,36.7464048,3.0509627,exact,baridimap,baridimap,1,16052,,
14990,RAS DJEDER,51,,BESBES,البسباس,34.3617936,5.2362007,exact,baridimap,baridimap,1,51071,07071,
14991,EL FAHS BENI SNOUS,13,,BENI SNOUS,بني سنوس,34.6617308,-1.5428349,exact,baridimap,baridimap,1,13085,,
14992,RAS EL MIAAD,51,,RAS EL MIAD,رأس الميعاد,34.1875262,4.4447587,exact,baridimap,baridimap,1,51072,07072,
14993,BIDA,19,,SERDJ EL GHOUL,سرج الغول,36.4783833,5.5804042,exact,baridimap,baridimap,1,19086,,
14995,KHAFOURA,51,,DOUCEN,الدوسن,34.6372511,5.1074148,exact,baridimap,baridimap,1,51063,07063,
14996,RAFSA,19,,ROSFA,الرصفة,35.8114595,5.2657125,exact,baridimap,baridimap,1,19060,,
14997,CHAIBA,51,,ECH CHAIBA,الشعيبة,34.8409452,4.9224197,exact,baridimap,baridimap,1,51047,07047,
14999,EL GOR,13,,EL GOR,القور,34.6372655,-1.1535614,exact,baridimap,baridimap,1,13034,,
1500,HASSIBA BEN BOUALI,16,,ALGER CENTRE,الجزائر الوسطى,36.76556,3.0558717,exact,baridimap,baridimap,1,16037,,
15000,TILLOULINE,01,,IN ZGHMIR,أنزجمير,27.0428612,-0.0819367,exact,baridimap,baridimap,1,01047,,
15001,INZEGMIR CHAHID AHMED ZAHANA,01,,IN ZGHMIR,أنزجمير,27.111544,-0.1213123,exact,baridimap,baridimap,1,01086,,
15003,BOUHALLOU,13,,BOUHLOU,بوحلو,34.7785367,-1.5687417,exact,baridimap,baridimap,1,13026,,
15004,HADJ MECHERI,03,,HADJ MECHERI,حاج مشري,33.9583672,1.6023409,exact,baridimap,baridimap,1,03038,,
15006,IN ZEGLOUF,01,,REGGANE,رقان,26.818487,0.030406,exact,baridimap,baridimap,1,01045,,
15008,TIT,01,,TIT,تيت,26.9372763,1.4898853,exact,baridimap,baridimap,1,01031,,
15009,KHIRANE,40,,KHIRANE,خيران,34.9979638,6.7601438,exact,baridimap,baridimap,1,40037,,
1501,HASSIBA BEN BOUALI 2,16,,ALGER CENTRE,الجزائر الوسطى,36.7654035,3.0560108,exact,baridimap,baridimap,1,16037,,
15010,TAOURGA,35,,TAOURGA,تورقة,36.7937597,3.9512341,exact,baridimap,baridimap,1,35029,,
15012,BELLIL,03,,HASSI R'MEL,حاسي الرمل,33.2673051,3.194297,exact,baridimap,baridimap,1,03008,,
15013,TADJEROUNA,03,,TADJROUNA,تاجرونة,33.5051783,2.1042087,exact,baridimap,baridimap,1,03011,,
15014,SEBGAG,03,,SEBGAG,سبقاق,34.0282772,1.9319559,exact,baridimap,baridimap,1,03034,,
15015,BOUALI,01,,ZAOUIET KOUNTA,زاوية كنتة,27.1486694,-0.1256942,exact,baridimap,baridimap,1,01040,,
15016,REMILA,40,,REMILA,الرميلة,35.5709574,6.898986,exact,baridimap,baridimap,1,40041,,
15017,STIDIA,27,,STIDIA,ستيدية,35.8313505,-0.0031679,exact,baridimap,baridimap,1,27023,,
15018,KSAR EL HIRANE CHOUCHA MOHAMED,03,,KSAR EL HIRANE,قصر الحيران,33.7844741,3.1307791,exact,baridimap,baridimap,1,03063,,
15019,BOUDOUAOU PLATEAU,35,,BOUDOUAOU EL BAHRI,بودواو البحري,36.7687646,3.3696878,exact,baridimap,baridimap,1,35065,,
1502,EL BIAR BOUGARA 2,16,,EL BIAR,الأبيار,36.7680121,3.033383,exact,baridimap,baridimap,1,16034,,
15023,TAYA,19,,TAYA,الطاية,35.9595154,5.9660285,exact,baridimap,baridimap,1,19067,,
15024,BERRICHE,01,,SALI,سالي,26.8737039,0.0067748,exact,baridimap,baridimap,1,01056,,
15026,TIMADANINE,01,,REGGANE,رقان,26.7106081,0.1218333,exact,baridimap,baridimap,1,01048,,
15027,BENI MESTER,13,,BENI MESTER,بني مستر,34.8699483,-1.4233533,exact,baridimap,baridimap,1,13061,,
15028,FERFAD ALI,51,,OULED DJELLAL,أولاد جلال,34.4218323,5.0540007,exact,baridimap,baridimap,1,51057,07057,
15029,TAOUIALA,03,,TAOUIALA,تاويالة,33.868355,1.85711,exact,baridimap,baridimap,1,03026,,
1503,BIRKHADEM 2,16,,BIRKHADEM,بئر خادم,36.7148914,3.0481468,exact,baridimap,baridimap,1,16029,,
15030,ROUAFA,35,,TIMEZRIT,تمزريت,36.6728907,3.8071316,exact,baridimap,baridimap,1,35027,,
15031,OULED AISSA,35,,OULED AISSA,أولاد عيسى,36.8079227,3.8144863,exact,baridimap,baridimap,1,35050,,
15032,CORSO BEN RAHMOUNE,35,,CORSO,قورصو,36.7343504,3.4310592,exact,baridimap,baridimap,1,35078,,
15033,HAMMEDI OULED BELHADI,35,,HAMMADI,حمادي,36.6969967,3.2788517,exact,baridimap,baridimap,1,35073,,
15034,OULED HEDADJ DJEZAR MOHAMED,35,,OULED HEDADJ,أولاد هداج,36.7121496,3.3518367,exact,baridimap,baridimap,1,35080,,
15035,SED RAHAL,17,,SED RAHAL,سد رحال,33.9519633,3.2228783,exact,baridimap,baridimap,1,17062,,
15037,AIN EL IBEL SMAILI MOHAMED,17,,AIN EL IBEL,عين الإبل,34.3538518,3.2194035,exact,baridimap,baridimap,1,17090,,
1504,BIRKHADEM 1,16,,BIRKHADEM,بئر خادم,36.7150207,3.0481412,exact,baridimap,baridimap,1,16029,,
15040,GUELTAT SIDI SAAD EST,03,,GUELTAT SIDI SAAD,قتلة سيدي سعيد,34.295186,1.9537785,exact,baridimap,baridimap,1,03059,,
15041,TERNY,13,,TERNI BENI HEDIEL,تيرني بني هديل,34.7956278,-1.3576173,exact,baridimap,baridimap,1,13079,,
15042,EL ASSAFIA,03,,EL ASSAFIA,العسافية,33.8237425,2.986901,exact,baridimap,baridimap,1,03014,,
15044,SELLAM BAB EL ASSA,13,,BAB EL ASSA,باب العسة,34.9613143,-1.9848093,exact,baridimap,baridimap,1,13122,,
15045,DJEBALA,13,,DJEBALA,جبالة,34.9736189,-1.792136,exact,baridimap,baridimap,1,13029,,
15046,METLILI EL HADHABA,47,,GHARDAIA,غرداية,32.302018,3.6265776,exact,baridimap,baridimap,1,47050,,
15047,YAHIA EL MADHI,58,,EL MENIA,المنيعة,30.5753885,2.9028156,exact,baridimap,baridimap,1,58040,,
15048,KHEMIS EL KHECHNA ZOUGGARI BOUALEM,35,,KHEMIS EL KHECHNA,خميس الخشنة,36.6510603,3.3141743,exact,baridimap,baridimap,1,35079,,
15049,BOUDOUAOU GOUIGAH SALEM,35,,BOUDOUAOU,بودواو,36.7191917,3.4259083,exact,baridimap,baridimap,1,35075,,
1505,EPH ROUIBA,16,,ROUIBA,الرويبة,36.7383842,3.2822327,exact,baridimap,baridimap,1,16017,,
15050,AYAIDA,31,,AIN EL BIYA,عين البية,35.7855955,-0.3321482,exact,baridimap,baridimap,1,31062,,
1507,ROUIBA RP,16,,ROUIBA,الرويبة,36.7383865,3.2822806,exact,baridimap,baridimap,1,16017,,
1508,ALGER PLAGE,16,,BORDJ EL BAHRI,برج البحري,36.792256,3.2374008,exact,baridimap,baridimap,1,16103,,
1509,ALGER PLAGE 2,16,,BORDJ EL BAHRI,برج البحري,36.792313,3.2373903,exact,baridimap,baridimap,1,16103,,
15096,HASSI MOUNIR,37,,OUM EL ASSEL,أم العسل,29.1138308,-7.298622,exact,baridimap,baridimap,1,37006,,
15097,ROUM EL SOUK,36,,RAML SOUK,رمل السوق,36.7863983,8.534435,exact,baridimap,baridimap,1,36021,,
15104,EL HORIA,28,,M'SILA,المسيلة,35.7254802,4.497201,exact,baridimap,baridimap,1,28098,,
15105,AIN KHERMANE,28,,BENZOUH,بن زوح,35.4540916,4.1433886,exact,baridimap,baridimap,1,28040,,
15106,BANIOU,28,,MAARIF,معاريف,35.4151048,4.340848,exact,baridimap,baridimap,1,28041,,
15108,AADL SIDI ABD ALLAH 3,16,,MAHELMA,المعالمة,36.6910076,2.8509021,exact,baridimap,baridimap,1,16201,,
15109,LAGHOUAT DHALAA,03,,LAGHOUAT,الأغواط,33.8074903,2.8861592,exact,baridimap,baridimap,1,03056,,
1511,BOUROUBA LS 1,16,,BOUROUBA,بوروبة,36.7158527,3.109481,exact,baridimap,baridimap,1,16162,,
15110,BARIKA CITE 300 LOGTS,05,,BARIKA,بريكة,35.3792017,5.38377,exact,baridimap,baridimap,1,05150,,
15111,EL MADHER 2,05,,EL MADHER,المعذر,35.6330683,6.372,exact,baridimap,baridimap,1,05152,,
15112,BATNA CITE 1200 LOGEMENTS,05,,BATNA,باتنة,35.5322538,6.1645159,exact,baridimap,baridimap,1,05153,,
15113,BITAM,05,,BITAM,بيطام,35.3127883,5.3735367,exact,baridimap,baridimap,1,05045,,
15114,GUIGBA,05,,GUIGBA,قيقبة,35.7341224,5.5904883,exact,baridimap,baridimap,1,05067,,
15116,RAHBAT,05,,RAHBAT,الرحبات,35.7126048,5.6551947,exact,baridimap,baridimap,1,05091,,
15117,BOULHAF DIR,12,,BOULHAF DIR,بولحاف الدين,35.4881813,8.07838,exact,baridimap,baridimap,1,12039,,
15118,M'TKAOUAK,05,,AZIL ABDELKADER (METKOUAK),عزيل عبد القادر,35.43213,5.1300283,exact,baridimap,baridimap,1,05130,,
15119,BIRTOUTA 2,16,,BIRTOUTA,بئر توتة,36.6434322,2.9996652,exact,baridimap,baridimap,1,16045,,
1512,BARAKI,16,,BARAKI,براقي,36.6668783,3.097725,exact,baridimap,baridimap,1,16027,,
15120,HASSI BENABDELLAH,30,,HASSI BEN ABDELLAH,حاسي بن عبد الله,32.0269569,5.4710586,exact,baridimap,baridimap,1,30052,,
15121,BIR OULED KHALIFA,44,,BIR OULED KHELIFA,بئر ولد خليفة,36.18171,2.22645,exact,baridimap,baridimap,1,44043,,
15122,CHAABAT EL LEHAM,46,,CHAABET EL HAM,شعبة اللحم,35.3327149,-1.1025998,exact,baridimap,baridimap,1,46011,,
15123,OULED BOUDJEMAA,46,,OULED BOUDJEMAA,أولاد بوجمعة,35.4731351,-1.1927975,exact,baridimap,baridimap,1,46043,,
15124,EL MESSAID,46,,EL MESSAID,المساعيد,35.5423033,-1.121325,exact,baridimap,baridimap,1,46036,,
15125,HASSASNA,46,,HASSASNA,الحساسنة,35.2749183,-0.9867383,exact,baridimap,baridimap,1,46021,,
15126,OUED BERKECHE,46,,OUED BERKECHE,وادي برقش,35.2225388,-0.9838266,exact,baridimap,baridimap,1,46022,,
15127,CHENTOUF,46,,CHENTOUF,شنتوف,35.3043117,-1.0288567,exact,baridimap,baridimap,1,46020,,
15128,AKHROUF,34,,BORDJ BOU ARRERIDJ,برج بوعريريج,36.075329,4.8117534,exact,baridimap,baridimap,1,34076,,
15129,AIN BEN AMRANE ,34,,BORDJ BOU ARRERIDJ,برج بوعريريج,36.0975633,4.7825517,exact,baridimap,baridimap,1,34080,,
1513,BARAKI 2,16,,BARAKI,براقي,,,,,baridimap,OPEN,16027,,
15130,CHERCHAR,34,,HASNAOUA,حسناوة,36.1509643,4.7949727,exact,baridimap,baridimap,1,34014,,
15131,COLLA,34,,COLLA,القلة,36.2617292,4.6610621,exact,baridimap,baridimap,1,34015,,
15132,SIDI EMBAREK,34,,SIDI EMBAREK,سيدي مبارك,36.1035822,4.9097112,exact,baridimap,baridimap,1,34020,,
15134,EL HAMMA AMIRAT DAHMANE,34,,KSOUR,القصور,35.9911691,4.5972734,exact,baridimap,baridimap,1,34066,,
15135,TASSAMEURT,34,,TESMART,تسمرت,36.2572223,4.8218131,exact,baridimap,baridimap,1,34060,,
15136,EL HASSI,05,,EL HASSI,الحاسي,35.8026577,5.9397146,exact,baridimap,baridimap,1,05116,,
15137,BOUKAIS,08,,BOUKAIS,بوقايس,31.9245789,-2.4670893,exact,baridimap,baridimap,1,08034,,
15138,KHAROUBA,35,,EL KHARROUBA,الخروبة,36.6569033,3.4063983,exact,baridimap,baridimap,1,35048,,
1514,BORDJ EL BAHRI,16,,BORDJ EL BAHRI,برج البحري,36.7914869,3.2501462,exact,baridimap,baridimap,1,16046,,
15140,OULED GUEMRA,10,,OUED EL BERDI,وادي البردي,36.2912941,3.9194959,exact,baridimap,baridimap,1,10079,,
15141,OULED TCHALABI,10,,BOUDERBALA,بودربالة,36.562443,3.4974693,exact,baridimap,baridimap,1,10082,,
15143,BREIRA,02,,BREIRA,بريرة,36.4492012,1.6154272,exact,baridimap,baridimap,1,02070,,
15145,BOUGTOB ABDELLI CHEIKH,32,,BOUGTOUB,بوقطب,34.0285058,0.0901703,exact,baridimap,baridimap,1,32041,,
15147,BREZINA MEKAOUI ABDELLAH,32,,BREZINA,بريزينة,33.1021204,1.2702202,exact,baridimap,baridimap,1,32045,,
15148,ARBAOUAT,32,,ARBAOUAT,عرباوة,33.0879779,0.5831797,exact,baridimap,baridimap,1,32005,,
15149,AIN EL ORAK,32,,AIN EL ORAK,عين العراك,33.4110481,0.7386686,exact,baridimap,baridimap,1,32019,,
15151,AIN BEN BEIDA,24,,AIN BEN BEIDA,عين بن بيضاء,36.6226717,7.69825,exact,baridimap,baridimap,1,24011,,
15152,AIN MEBARKA,24,,DAHOUARA,الدهوارة,36.3523092,7.7336367,exact,baridimap,baridimap,1,24031,,
15153,BORDJ SABATH,24,,BORDJ SABAT,برج صباط,36.4024767,7.0494483,exact,baridimap,baridimap,1,24017,,
15154,BOUHACHANA SALAH BENOUR,24,,BOUHACHANA,بوحشانة,36.3067805,7.5078026,exact,baridimap,baridimap,1,24037,,
15155,EL FEDJOUDJ,24,,EL FEDJOUDJ,الفجوج,36.5046584,7.3981168,exact,baridimap,baridimap,1,24019,,
15156,GUELAAT BOU SBAA 1 NOV 1954,24,,GUELAAT BOU SBAA,قلعة بوصبع,36.5450033,7.4717633,exact,baridimap,baridimap,1,24020,,
15157,MEDJAZ SFA,24,,MEDJEZ SFA,مجاز الصفاء,36.4336721,7.7834718,exact,baridimap,baridimap,1,24026,,
15158,NOUADRIA,24,,AIN BEN BEIDA,عين بن بيضاء,36.6097367,7.64626,exact,baridimap,baridimap,1,24046,,
15159,OUED FRAGHA,24,,OUED FRAGHA,وادي فراغا,36.556015,7.7125767,exact,baridimap,baridimap,1,24047,,
15160,ROKNIA,24,,ROKNIA,الركنية,36.5441251,7.2340885,exact,baridimap,baridimap,1,24028,,
15161,ZAOUIA SIDI MOUSSA,33,,BORDJ OMAR DRISS,برج عمر ادريس,28.104835,6.75442,exact,baridimap,baridimap,1,33032,,
15162,TARAT,33,,ILLIZI,إليزي,26.1163422,9.3533893,exact,baridimap,baridimap,1,33022,,
15163,TIMEROUALINE,33,,DEBDEB,دبداب,29.3367801,9.4074264,exact,baridimap,baridimap,1,33023,,
15165,HASSI LAHDJAR,53,,IN SALAH,عين صالح,27.276944,2.5862184,exact,baridimap,baridimap,1,53018,11018,
15166,FOUGARET EZZOUAOUA,53,,FOUGGARET EZZAOUIA,فقارة الزاوية,27.3570867,2.85063,exact,baridimap,baridimap,1,53016,11016,
15167,SAHLA EL FOUGANIA,53,,IN SALAH,عين صالح,27.2779933,2.538055,exact,baridimap,baridimap,1,53023,11023,
15168,SELATNA,29,,MASCARA,معسكر,35.4076504,0.185015,exact,baridimap,baridimap,1,29064,,
1517,HUSSEIN DEY RP,16,,HUSSEIN DEY,حسين داي,36.7405318,3.0958501,exact,baridimap,baridimap,1,16005,,
15170,AIN MELOUK,43,,AIN MELLOUK,عين ملوك,36.2755347,6.1784187,exact,baridimap,baridimap,1,43015,,
15171,GRAREM 05 JUILLET,43,,GRAREM GOUGA,قرارم قوقة,36.5121296,6.3240576,exact,baridimap,baridimap,1,43085,,
15172,HAMALA,43,,HAMALA,حمالة,36.5716222,6.3392626,exact,baridimap,baridimap,1,43052,,
15173,AIN SEFRA ROUCHAM MAAMAR,45,,AIN SEFRA,عين الصفراء,32.746668,-0.6070702,exact,baridimap,baridimap,1,45040,,
15174,DJENIEN BOUREZG GRIOUI MOHAMED,45,,DJENIEN BOURZEG,جنين بورزق,32.3732444,-0.8018879,exact,baridimap,baridimap,1,45013,,
15175,EL BORMA,30,,EL BORMA,البرمة,31.5960187,9.1607815,exact,baridimap,baridimap,1,30025,,
15176,BOUR EL HAICHA,30,,OUARGLA,ورقلة,32.0188661,5.3300268,exact,baridimap,baridimap,1,30068,,
15177,ZIAYNA ROUISSAT OUARGLA,30,,ROUISSAT,الرويسات,31.9257596,5.329686,exact,baridimap,baridimap,1,30070,,
15178,BAMENDIL,30,,OUARGLA,ورقلة,31.9818474,5.287441,exact,baridimap,baridimap,1,30041,,
15179,EL BOUR,30,,N'GOUSSA,نقوسة,32.1619872,5.3416321,exact,baridimap,baridimap,1,30026,,
15182,MESKIANA 08 MAI 45,04,,MESKIANA,مسكيانة,35.6255316,7.660684,exact,baridimap,baridimap,1,04071,,
15184,AIN BABOUCHE 18 FEVRIER,04,,AIN BABOUCHE,عين بابوش,35.8761883,7.1176967,exact,baridimap,baridimap,1,04074,,
15185,BIR AMAR,04,,AIN DISS,عين الديس,35.87645,7.1174367,exact,baridimap,baridimap,1,04025,,
15186,AIN ZITOUN,04,,AIN ZITOUN,عين الزيتون,35.8765083,7.117175,exact,baridimap,baridimap,1,04023,,
15187,EL DJAZIA,04,,EL DJAZIA,الجازية,35.876445,7.1181367,exact,baridimap,baridimap,1,04040,,
15188,HENCHIR DOUAMES,04,,OUED NINI,وادي نيني,35.8764317,7.1172683,exact,baridimap,baridimap,1,04047,,
15189,BOUGHERARA FEDJOUDJ,04,,EL FEDJOUDJ BOUGHRARA SAOUDI,الفجوج بوغرارة سعودي,35.8762633,7.1174183,exact,baridimap,baridimap,1,04042,,
15190,OULED GACEM,04,,OULED GACEM,أولاد قاسم,36.0336979,6.6668319,exact,baridimap,baridimap,1,04041,,
15191,HENCHIR LAATACHE,04,,OULED ZOUAI,أولاد زاوي,35.87643,7.1171817,exact,baridimap,baridimap,1,04039,,
15193,RAHIA,04,,RAHIA,الراحية,35.8764783,7.1173633,exact,baridimap,baridimap,1,04045,,
15194,OUED ES SALAM,48,,OUED ESSALEM,وادي السلام,35.5786583,0.9254327,exact,baridimap,baridimap,1,48022,,
15195,EL GUETTAR,48,,EL GUETTAR,القطار,36.0888481,0.8161775,exact,baridimap,baridimap,1,48016,,
15197,ZEMMORA CHENAFA MOHAMED,48,,ZEMMOURA,زمورة,35.7272531,0.7622115,exact,baridimap,baridimap,1,48085,,
15198,AMMI MOUSSA AMMAR BENYAMINA,48,,AMMI MOUSSA,عمي موسى,35.8774934,1.1049217,exact,baridimap,baridimap,1,48086,,
15199,BENDAOUD BOUCHAMA TAHAR,48,,BEN DAOUD,بن داود,35.7228483,0.5386217,exact,baridimap,baridimap,1,48087,,
1520,BAB EZZOUAR 8 MAI 45_2,16,,BAB EZZOUAR,باب الزوار,36.73275,3.1869567,exact,baridimap,baridimap,1,16024,,
15200,BELHACEL BOUZEGZA,48,,BELAASEL BOUZEGZA,بلعسل بوزقزة,35.8402995,0.5010637,exact,baridimap,baridimap,1,48036,,
15201,KENENDA,48,,SIDI LAZREG,سيدي لزرق,35.6562504,0.8226721,exact,baridimap,baridimap,1,48052,,
15202,SIDI MHAMED BEN AOUDA,48,,SIDI M'HAMED BEN AOUDA,سيدي  بن عودة,35.605201,0.5889092,exact,baridimap,baridimap,1,48030,,
15203,BENDAOUD,48,,BEN DAOUD,بن داود,35.7207416,0.5172785,exact,baridimap,baridimap,1,48037,,
15204,SIDI SAADA,48,,SIDI SAADA,سيدي سعادة,35.6776202,0.3424453,exact,baridimap,baridimap,1,48067,,
15205,MENZEL BENDICHE,21,,AZZABA,عزابة,36.7154584,7.0799721,exact,baridimap,baridimap,1,21041,,
15206,IN AMGUEL ARAK,11,,IN AMGUEL,عين أمقل,25.2563498,3.7710882,exact,baridimap,baridimap,1,11037,,
15207,AMSEL,11,,TAMANRASSET,تامنغست,22.6248379,5.4537514,exact,baridimap,baridimap,1,11014,,
15208,FERKANE,12,,FERKANE,فركان,34.5559338,7.4102629,exact,baridimap,baridimap,1,12044,,
15209,FOUM EL MATLEG,12,,EL OGLA EL MALHA,العقلة المالحة,35.1229288,7.9513521,exact,baridimap,baridimap,1,12045,,
1521,BEZ LA CONCORDE,16,,BAB EZZOUAR,باب الزوار,36.7212133,3.199775,exact,baridimap,baridimap,1,16154,,
15210,BIR EL OUESRA,12,,SAF SAF EL OUESRA,صفصاف الوسرة,34.95721,8.2077867,exact,baridimap,baridimap,1,12037,,
15211,THILIDJENE,12,,TLIDJEN,ثليجان,35.1183881,7.7685647,exact,baridimap,baridimap,1,12053,,
15213,OULED MAHMOUD,49,,METARFA,المطارفة,28.5936984,0.0402934,exact,baridimap,baridimap,1,49033,01033,
15214,TALMINE,49,,TALMINE,تالمين,29.306245,-0.5281183,exact,baridimap,baridimap,1,49034,01034,
15216,TAGHOUZI,49,,TALMINE,تالمين,29.4167146,-0.4042196,exact,baridimap,baridimap,1,49058,01058,
15217,ADJDIR,49,,CHAROUINE,شروين,29.4052528,-0.225618,exact,baridimap,baridimap,1,49032,01032,
15219,FATIS,49,,TINERKOUK,تينركوك,29.7376061,0.6576866,exact,baridimap,baridimap,1,49054,01054,
15221,AGOUNI OUADELLAH,15,,IMSOUHAL,أمسوحال,36.5713811,4.39007,exact,baridimap,baridimap,1,15024,,
15222,ILLILTEN,15,,ILLILTEN,اليلتين,36.5134135,4.3946091,exact,baridimap,baridimap,1,15037,,
15224,IGUERSAFENE,15,,IDJEUR,أجر,36.6660942,4.5122445,exact,baridimap,baridimap,1,15036,,
15225,BENACEUR,55,,BENACEUR,بن ناصر,33.1116047,6.4340128,exact,baridimap,baridimap,1,55020,30020,
15226,MNAGUEUR,55,,M'NAGUER,المنقر,33.1262665,6.354312,exact,baridimap,baridimap,1,55029,30029,
15227,EL BHOUR,55,,TAMACINE,تماسين,33.0234817,6.0212117,exact,baridimap,baridimap,1,55024,30024,
15228,TAIBINE,55,,EL ALLIA,العالية,32.6503421,5.4567231,exact,baridimap,baridimap,1,55056,30056,
15230,SIDI AMAR BENTAHLIL LAKHDAR,23,,SIDI AMAR,سيد عامر,36.8076333,7.7169117,exact,baridimap,baridimap,1,23063,,
15232,CHEMORA EL MOUSTAKBEL,05,,CHEMORA,شمرة,35.6637733,6.6432467,exact,baridimap,baridimap,1,05149,,
15233,DARGUINA AIT ANANE,06,,DARGUINA,درقينة,36.5880475,5.3391193,exact,baridimap,baridimap,1,06148,,
15235,BENI MELIKECHE,06,,BENI MELIKECHE,بني مليكش,36.4450856,4.4137864,exact,baridimap,baridimap,1,06039,,
15236,MEFTAH 500 LOGTS,09,,MEFTAH,مفتاح,36.6250193,3.2191936,exact,baridimap,baridimap,1,09089,,
15237,CHAHID BERIAH MOHAMED,32,,EL BAYADH,البيض,33.6652683,1.0351767,exact,baridimap,baridimap,1,32047,,
15239,STITTEN,32,,STITTEN,ستيتن,33.7566515,1.2227788,exact,baridimap,baridimap,1,32033,,
1524,BEN AKNOUN RP LS 1,16,,BEN AKNOUN,بن عكنون,36.7602027,3.0146092,exact,baridimap,baridimap,1,16028,,
15240,SIDI TIFOUR,32,,SIDI TIFOUR,سيدي تيفور,33.7207291,1.6837028,exact,baridimap,baridimap,1,32032,,
15242,TOUSMOULINE,32,,TOUSMOULINE,توسمولين,33.646495,0.31694,exact,baridimap,baridimap,1,32034,,
15243,EL BNOUD,32,,EL BNOUD,البنود,32.3084438,0.2417945,exact,baridimap,baridimap,1,32025,,
15245,OUANKERBI MOHAMMED,33,,ILLIZI,إليزي,26.5267917,8.4833146,exact,baridimap,baridimap,1,33034,,
15246,KHELLALI AKHENA,33,,ILLIZI,إليزي,25.8230479,8.1790052,exact,baridimap,baridimap,1,33035,,
15247,BIR BEN ABED,26,,BIR BEN LAABED,بئر بن عابد,36.1922761,3.4207715,exact,baridimap,baridimap,1,26053,,
15249,ASLA TAIBAOUI NOUAR,45,,ASLA,عسلة,32.9972092,-0.069611,exact,baridimap,baridimap,1,45055,,
15251,ABDELMOULA,45,,KASDIR,قصدير,33.88527,-0.9850533,exact,baridimap,baridimap,1,45007,,
15254,BOUYAHIA MOHAMED,31,,BIR EL DJIR,بئر الجير,35.7186217,-0.5376833,exact,baridimap,baridimap,1,31136,,
15255,OUED SEFIOUN,22,,OUED SEFIOUN,وادي سفيون,35.065687,-0.3591895,exact,baridimap,baridimap,1,22055,,
15256,BOUCHEBKA,12,,EL HOUIDJBET,الحويجبات,35.1751283,8.4157083,exact,baridimap,baridimap,1,12038,,
15257,EL OGLA EL AMEL,12,,EL OGLA,العقلة,35.1873891,7.4726339,exact,baridimap,baridimap,1,12072,,
