id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,osm_type,osm_id,operator_ids,line_ids,wilaya_method,roles,highway,public_transport
osm-node-5363981441,Ecole Supérieur de Banque,,,16,,,36.79694,2.988925,exact,osm_node,osm,"{""osm"":""node/5363981441""}",node,5363981441,"[""etusa""]","[""etusa-21""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5363981442,,,,16,,,36.796708,2.998484,exact,osm_node,osm,"{""osm"":""node/5363981442""}",node,5363981442,"[""etusa""]","[""etusa-21""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5363981443,,,,16,,,36.79682,2.998077,exact,osm_node,osm,"{""osm"":""node/5363981443""}",node,5363981443,"[""etusa""]","[""etusa-21""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5363981444,Bouskour,,,16,,,36.794977,3.010393,exact,osm_node,osm,"{""osm"":""node/5363981444""}",node,5363981444,"[""etusa""]","[""etusa-21""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5363981445,Lamara,,,16,,,36.794754,3.010667,exact,osm_node,osm,"{""osm"":""node/5363981445""}",node,5363981445,"[""etusa""]","[""etusa-21""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5363981446,Dayra,,,16,,,36.792185,3.013033,exact,osm_node,osm,"{""osm"":""node/5363981446""}",node,5363981446,"[""etusa""]","[""etusa-21""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5363981447,Dayra,,,16,,,36.79203,3.012899,exact,osm_node,osm,"{""osm"":""node/5363981447""}",node,5363981447,"[""etusa""]","[""etusa-21""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5363981448,Bouskour,,بوسكور,16,,,36.796977,3.007907,exact,osm_node,osm,"{""osm"":""node/5363981448""}",node,5363981448,"[""etusa""]","[""etusa-21""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5364197628,AEROPORT D'ALGER H.B,Aéroport d'Alger,AEROPORT D'ALGER H.B ligne 100,16,,,36.702576,3.208677,exact,osm_node,osm,"{""osm"":""node/5364197628""}",node,5364197628,"[""etusa""]","[""etusa-178""]",point_in_wilaya,"[""platform_exit_only""]",bus_stop,platform
osm-node-5364327701,EL ALIA,,العالية,16,,,36.723756,3.162255,exact,osm_node,osm,"{""osm"":""node/5364327701""}",node,5364327701,"[""etusa""]","[""etusa-19"",""etusa-72"",""etusa-98""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5364327703,المحمدية,El Mohammadia,المحمدية,16,,,36.728098,3.142868,exact,osm_node,osm,"{""osm"":""node/5364327703""}",node,5364327703,"[""etusa""]","[""etusa-19"",""etusa-72"",""etusa-98""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5364327704,5 MAISONS,,,16,,,36.726838,3.146451,exact,osm_node,osm,"{""osm"":""node/5364327704""}",node,5364327704,"[""etusa""]","[""etusa-19"",""etusa-72"",""etusa-98""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5364327705,LA GLACIERE,,,16,,,36.732686,3.12489,exact,osm_node,osm,"{""osm"":""node/5364327705""}",node,5364327705,"[""etusa""]","[""etusa-19"",""etusa-72"",""etusa-98""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5364327706,Hussein Dey موقف حسين داي,Hussein Dey,موقف حسين داي,16,,,36.743519,3.103192,exact,osm_node,osm,"{""osm"":""node/5364327706""}",node,5364327706,"[""etusa""]","[""etusa-19"",""etusa-72"",""etusa-74"",""etusa-98""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5365406899,Cimetière d'Aïn Benian,Cimetière d'Aïn Benian,,16,,,36.806598,2.937146,exact,osm_node,osm,"{""osm"":""node/5365406899""}",node,5365406899,"[""etusa""]","[""etusa-12"",""etusa-99""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5365648460,Place des Martyrs ساحة الشهداء,Place des Martyrs,ساحة الشهداء,16,,,36.78641,3.063254,exact,osm_node,osm,"{""osm"":""node/5365648460""}",node,5365648460,"[""etusa""]","[""etusa-12"",""etusa-38"",""etusa-45"",""etusa-50"",""etusa-58"",""etusa-74""]",point_in_wilaya,"[""platform_exit_only"",""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5366540235,Frères Hameche,,,16,,,36.768916,3.024681,exact,osm_node,osm,"{""osm"":""node/5366540235""}",node,5366540235,"[""etusa""]","[""etusa-10"",""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5366540236,Châteauneuf,,,16,,,36.768797,3.021664,exact,osm_node,osm,"{""osm"":""node/5366540236""}",node,5366540236,"[""etusa""]","[""etusa-10"",""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5366540237,Saint Raphaël,,,16,,,36.770327,3.037192,exact,osm_node,osm,"{""osm"":""node/5366540237""}",node,5366540237,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5366540238,Saint Raphaël,,,16,,,36.770125,3.036676,exact,osm_node,osm,"{""osm"":""node/5366540238""}",node,5366540238,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5366540239,El Aourassi,,,16,,,36.776599,3.048546,exact,osm_node,osm,"{""osm"":""node/5366540239""}",node,5366540239,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5366540241,Re maison,Re maison,,16,,,36.788145,3.050931,exact,osm_node,osm,"{""osm"":""node/5366540241""}",node,5366540241,"[""etusa""]","[""etusa-45""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5366540242,Re maison,Re maison,,16,,,36.789141,3.051198,exact,osm_node,osm,"{""osm"":""node/5366540242""}",node,5366540242,"[""etusa""]","[""etusa-45""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5366946370,Cercle National de l'Armée 2,Cercle National de l'Armée 2,,16,,,36.769248,2.986154,exact,osm_node,osm,"{""osm"":""node/5366946370""}",node,5366946370,"[""etusa""]","[""etusa-3"",""etusa-701""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5367126111,EL KERMA,,,16,,,36.755194,2.931322,exact,osm_node,osm,"{""osm"":""node/5367126111""}",node,5367126111,"[""etusa""]","[""etusa-3"",""etusa-701""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5367697859,CARREFOUR SOUIDANI,,,16,,,36.752633,3.047828,exact,osm_node,osm,"{""osm"":""node/5367697859""}",node,5367697859,"[""etusa""]","[""etusa-31"",""etusa-88""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5367765906,COLONNE VOIROLE,,,16,,,36.752464,3.041145,exact,osm_node,osm,"{""osm"":""node/5367765906""}",node,5367765906,"[""etusa""]","[""etusa-31"",""etusa-88""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5370078857,Tagara,,,16,,,36.766868,3.035445,exact,osm_node,osm,"{""osm"":""node/5370078857""}",node,5370078857,"[""etusa""]","[""etusa-10""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5374461220,Place des Martyrs,Place des Martyrs,ساحة الشهداء,16,,,36.785543,3.063066,exact,osm_node,osm,"{""osm"":""node/5374461220""}",node,5374461220,"[""etusa""]","[""etusa-101"",""etusa-113"",""etusa-6"",""etusa-72"",""etusa-90""]",point_in_wilaya,"[""stop"",""stop_entry_only""]",,stop_position
osm-node-5374462025,Les Pompiers,Les Pompiers,,16,,,36.781584,3.040769,exact,osm_node,osm,"{""osm"":""node/5374462025""}",node,5374462025,"[""etusa""]","[""etusa-45"",""etusa-58""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5374462026,Frais Vallon,Frais Vallon,فري فالون,16,,,36.778357,3.038155,exact,osm_node,osm,"{""osm"":""node/5374462026""}",node,5374462026,"[""etusa""]","[""etusa-45"",""etusa-58""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5374462027,Frais Vallon,Frais Vallon,فري فالون,16,,,36.778457,3.038581,exact,osm_node,osm,"{""osm"":""node/5374462027""}",node,5374462027,"[""etusa""]","[""etusa-45"",""etusa-58""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5374462028,Carnot,Carnot,,16,,,36.772833,3.022125,exact,osm_node,osm,"{""osm"":""node/5374462028""}",node,5374462028,"[""etusa""]","[""etusa-58""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5374462029,Chevalley,Chevalley,شوفالي,16,,,36.768792,3.008578,exact,osm_node,osm,"{""osm"":""node/5374462029""}",node,5374462029,"[""etusa""]","[""etusa-58""]",point_in_wilaya,"[""stop_exit_only""]",,stop_position
osm-node-5374462031,Chevalley,Chevalley,شوفالي,16,,,36.76907,3.007161,exact,osm_node,osm,"{""osm"":""node/5374462031""}",node,5374462031,"[""etusa""]","[""etusa-3"",""etusa-58"",""etusa-701"",""etusa-731""]",point_in_wilaya,"[""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5374482314,Remilla B.E.O,Remilla B.E.O,,16,,,36.794995,3.053385,exact,osm_node,osm,"{""osm"":""node/5374482314""}",node,5374482314,"[""etusa""]","[""etusa-12"",""etusa-58""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5374497699,Les sources,Les sources,,16,,,36.775005,3.036054,exact,osm_node,osm,"{""osm"":""node/5374497699""}",node,5374497699,"[""etusa""]","[""etusa-45"",""etusa-58""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5375889198,Staouali,Staouali,,16,,,36.757567,2.890821,exact,osm_node,osm,"{""osm"":""node/5375889198""}",node,5375889198,"[""etusa""]","[""etusa-12"",""etusa-744""]",point_in_wilaya,"[""platform_entry_only"",""platform_exit_only"",""stop_exit_only""]",bus_stop,platform
osm-node-5375889199,Le phare,Le phare,,16,,,36.811032,2.9541,exact,osm_node,osm,"{""osm"":""node/5375889199""}",node,5375889199,"[""etusa""]","[""etusa-12"",""etusa-99""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5375889200,Baïnem,Baïnem,,16,,,36.813517,2.979275,exact,osm_node,osm,"{""osm"":""node/5375889200""}",node,5375889200,"[""etusa""]","[""etusa-12"",""etusa-99""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5375889201,Bains Romains,Bains Romains,,16,,,36.813447,2.99115,exact,osm_node,osm,"{""osm"":""node/5375889201""}",node,5375889201,"[""etusa""]","[""etusa-12"",""etusa-99""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5375889202,Deux Moulins,Deux Moulins,,16,,,36.811576,3.028917,exact,osm_node,osm,"{""osm"":""node/5375889202""}",node,5375889202,"[""etusa""]","[""etusa-12"",""etusa-99""]",operator_scope,"[""stop""]",,stop_position
osm-node-5375889204,بولوغين,Bologhine,بولوغين,16,,,36.805095,3.044878,exact,osm_node,osm,"{""osm"":""node/5375889204""}",node,5375889204,"[""etusa""]","[""etusa-99""]",operator_scope,"[""stop""]",,stop_position
osm-node-5375889205,Stade de Bologhine,Stade de Bologhine,ملعب بولوغين,16,,,36.801821,3.04843,exact,osm_node,osm,"{""osm"":""node/5375889205""}",node,5375889205,"[""etusa""]","[""etusa-12"",""etusa-99""]",operator_scope,"[""stop""]",,stop_position
osm-node-5375889207,Copemad,Copemad,,16,,,36.790465,2.90336,exact,osm_node,osm,"{""osm"":""node/5375889207""}",node,5375889207,"[""etusa""]","[""etusa-12""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5375889208,Copemad,Copemad,,16,,,36.791179,2.903478,exact,osm_node,osm,"{""osm"":""node/5375889208""}",node,5375889208,"[""etusa""]","[""etusa-12""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5375889210,Intersection Entrée Aïn Benian,Intersection Entrée Aïn Benian,,16,,,36.800413,2.917095,exact,osm_node,osm,"{""osm"":""node/5375889210""}",node,5375889210,"[""etusa""]","[""etusa-12""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5375889213,Grand Rocher,Grand Rocher,,16,,,36.80742,2.9446,exact,osm_node,osm,"{""osm"":""node/5375889213""}",node,5375889213,"[""etusa""]","[""etusa-12"",""etusa-99""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5379379953,,,,16,,,36.769276,3.026856,exact,osm_node,osm,"{""osm"":""node/5379379953""}",node,5379379953,"[""etusa""]","[""etusa-10"",""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5379379954,Scala,,,16,,,36.774538,3.042324,exact,osm_node,osm,"{""osm"":""node/5379379954""}",node,5379379954,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5379379956,Larmaf,,,16,,,36.788273,3.05634,exact,osm_node,osm,"{""osm"":""node/5379379956""}",node,5379379956,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5379379959,Lycée Okba,Lycée Okba,ثانوية عقبة,16,,,36.789654,3.058681,exact,osm_node,osm,"{""osm"":""node/5379379959""}",node,5379379959,"[""etusa""]","[""etusa-45"",""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5379379961,Les Tagarins,,,16,,,36.776072,3.046804,exact,osm_node,osm,"{""osm"":""node/5379379961""}",node,5379379961,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5379379962,Scala,,,16,,,36.774453,3.042307,exact,osm_node,osm,"{""osm"":""node/5379379962""}",node,5379379962,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5379379964,El Biar Stade,,,16,,,36.764503,3.022863,exact,osm_node,osm,"{""osm"":""node/5379379964""}",node,5379379964,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5379379965,Cité jeunes filles,,,16,,,36.760216,3.014421,exact,osm_node,osm,"{""osm"":""node/5379379965""}",node,5379379965,"[""etusa""]","[""etusa-50""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380201313,Avenue Ahmed Ghermoul,Avenue Ahmed Ghermoul,,16,,,36.76133,3.046598,exact,osm_node,osm,"{""osm"":""node/5380201313""}",node,5380201313,"[""etusa""]","[""etusa-54""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380201314,Varrefour Souidani Boudjemaa,,,16,,,36.752485,3.04877,exact,osm_node,osm,"{""osm"":""node/5380201314""}",node,5380201314,"[""etusa""]","[""etusa-31"",""etusa-54"",""etusa-88""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380201315,El Mouradia,,,16,,,36.747658,3.050728,exact,osm_node,osm,"{""osm"":""node/5380201315""}",node,5380201315,"[""etusa""]","[""etusa-16"",""etusa-54""]",point_in_wilaya,"[""stop"",""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5380213982,Varrefour Souidani Boudjemaa,,,16,,,36.752569,3.04847,exact,osm_node,osm,"{""osm"":""node/5380213982""}",node,5380213982,"[""etusa""]","[""etusa-16"",""etusa-54""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380213983,Hôtel El Djazair فندق الجزائر,Hôtel El Djazair,فندق الجزائر,16,,,36.754532,3.04743,exact,osm_node,osm,"{""osm"":""node/5380213983""}",node,5380213983,"[""etusa""]","[""etusa-16"",""etusa-54"",""etusa-88""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380213984,BEAUX ARTS,,,16,,,36.761995,3.045129,exact,osm_node,osm,"{""osm"":""node/5380213984""}",node,5380213984,"[""etusa""]","[""etusa-15"",""etusa-31"",""etusa-54""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380213985,PARC TIFARTI,,حديقة تيفاريتي,16,,,36.764375,3.044238,exact,osm_node,osm,"{""osm"":""node/5380213985""}",node,5380213985,"[""etusa""]","[""etusa-15"",""etusa-31"",""etusa-54""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380213986,Aérohabitat,,,16,,,36.765701,3.045167,exact,osm_node,osm,"{""osm"":""node/5380213986""}",node,5380213986,"[""etusa""]","[""etusa-54""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380213987,Escalier Mécanique,,,16,,,36.766083,3.048238,exact,osm_node,osm,"{""osm"":""node/5380213987""}",node,5380213987,"[""etusa""]","[""etusa-31"",""etusa-54""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774414,قريدي 2,Garidi 2,قريدي 2,16,,,36.733347,3.063519,exact,osm_node,osm,"{""osm"":""node/5380774414""}",node,5380774414,"[""etusa""]","[""etusa-27""]",point_in_wilaya,"[""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5380774415,Drid Hocine,,,16,,,36.739344,3.085904,exact,osm_node,osm,"{""osm"":""node/5380774415""}",node,5380774415,"[""etusa""]","[""etusa-101"",""etusa-27"",""etusa-732""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774416,El Annasser 1,,,16,,,36.740785,3.084788,exact,osm_node,osm,"{""osm"":""node/5380774416""}",node,5380774416,"[""etusa""]","[""etusa-27""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774417,El Annasser 1,,,16,,,36.743753,3.079182,exact,osm_node,osm,"{""osm"":""node/5380774417""}",node,5380774417,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-34"",""etusa-6""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774418,Jardin d'Essai,,,16,,,36.746176,3.073583,exact,osm_node,osm,"{""osm"":""node/5380774418""}",node,5380774418,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-34"",""etusa-6""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774419,Hamma,,,16,,,36.748569,3.069155,exact,osm_node,osm,"{""osm"":""node/5380774419""}",node,5380774419,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-34"",""etusa-6""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774420,Sidi M'hamed,,,16,,,36.74966,3.066807,exact,osm_node,osm,"{""osm"":""node/5380774420""}",node,5380774420,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-6""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774821,Place du 11 Décembre,,,16,,,36.75217,3.062524,exact,osm_node,osm,"{""osm"":""node/5380774821""}",node,5380774821,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-34"",""etusa-6""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774822,Musset,,,16,,,36.754901,3.06019,exact,osm_node,osm,"{""osm"":""node/5380774822""}",node,5380774822,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-34"",""etusa-6""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380774823,1er Mai,1er Mai,,16,,,36.76,3.056948,approximate,osm_node,osm,"{""osm"":""node/5380774823""}",node,5380774823,"[""etusa""]","[""etusa-14"",""etusa-15"",""etusa-16"",""etusa-27"",""etusa-34"",""etusa-88""]",point_in_wilaya,"[""stop"",""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5380794977,LES ATELIERS الورشات,LES ATELIERS,الورشات,16,,,36.752082,3.070571,exact,osm_node,osm,"{""osm"":""node/5380794977""}",node,5380794977,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-34"",""etusa-6""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380794978,Jardin d'Essai حديقة التجارب,Jardin d'Essai,حديقة التجارب,16,,,36.750805,3.076295,exact,osm_node,osm,"{""osm"":""node/5380794978""}",node,5380794978,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-34"",""etusa-6""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5380794979,Hamoud Boualem,,,16,,,36.747946,3.083912,exact,osm_node,osm,"{""osm"":""node/5380794979""}",node,5380794979,"[""etusa""]","[""etusa-14"",""etusa-27"",""etusa-34"",""etusa-6"",""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5383645080,05 juillet,05 juillet,حي 5 يوليو,16,,,36.720307,3.201677,exact,osm_node,osm,"{""osm"":""node/5383645080""}",node,5383645080,"[""etusa""]","[""etusa-178"",""etusa-98""]",point_in_wilaya,"[""stop"",""stop_exit_only""]",,stop_position
osm-node-5383645081,,,,16,,,36.743056,3.10939,exact,osm_node,osm,"{""osm"":""node/5383645081""}",node,5383645081,"[""etusa""]","[""etusa-113"",""etusa-178""]",point_in_wilaya,"[""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5383645082,AEROPORT D'ALGER H.B,,,16,,,36.70263,3.208612,exact,osm_node,osm,"{""osm"":""node/5383645082""}",node,5383645082,"[""etusa""]","[""etusa-178""]",point_in_wilaya,"[""stop_exit_only""]",,stop_position
osm-node-5386836322,قهوة شرڤي,,,16,,,36.776202,3.252157,exact,osm_node,osm,"{""osm"":""node/5386836322""}",node,5386836322,"[""etusa""]","[""etusa-601""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5387202968,1er Mai,1er Mai,,16,,,36.75996,3.057365,exact,osm_node,osm,"{""osm"":""node/5387202968""}",node,5387202968,"[""etusa""]","[""etusa-10"",""etusa-19"",""etusa-66""]",point_in_wilaya,"[""stop"",""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5387202969,1er Mai,1er Mai,,16,,,36.759909,3.057354,exact,osm_node,osm,"{""osm"":""node/5387202969""}",node,5387202969,"[""etusa""]","[""etusa-10"",""etusa-19"",""etusa-66""]",point_in_wilaya,"[""platform"",""platform_exit_only""]",bus_stop,platform
osm-node-5387202970,BOUROUBA (CIMETIERE),,,16,,,36.71553,3.108948,exact,osm_node,osm,"{""osm"":""node/5387202970""}",node,5387202970,"[""etusa""]","[""etusa-105"",""etusa-66"",""etusa-82"",""etusa-D105""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387202971,BOUROUBA (CIMETIERE),,,16,,,36.715586,3.108915,exact,osm_node,osm,"{""osm"":""node/5387202971""}",node,5387202971,"[""etusa""]","[""etusa-105"",""etusa-66"",""etusa-82"",""etusa-D105""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5387202973,Gare routière Bachdjerrah 2 -ETUSA-,,,16,,,36.72141,3.115712,exact,osm_node,osm,"{""osm"":""node/5387202973""}",node,5387202973,"[""etusa""]","[""etusa-105"",""etusa-66"",""etusa-74"",""etusa-82"",""etusa-D105""]",point_in_wilaya,"[""stop"",""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5387202985,Station Aissat Idir,,محطة عيسات إدير,16,,,36.756984,3.061562,exact,osm_node,osm,"{""osm"":""node/5387202985""}",node,5387202985,"[""etusa""]","[""etusa-19"",""etusa-66""]",point_in_wilaya,"[""stop_entry_only"",""stop_exit_only""]",,stop_position
osm-node-5387202986,Station Aissat Idir,,محطة عيسات إدير,16,,,36.757016,3.061602,exact,osm_node,osm,"{""osm"":""node/5387202986""}",node,5387202986,"[""etusa""]","[""etusa-19"",""etusa-66""]",point_in_wilaya,"[""platform_entry_only"",""platform_exit_only""]",bus_stop,platform
osm-node-5387202987,RESIDECE,,,16,,,36.739472,3.091765,exact,osm_node,osm,"{""osm"":""node/5387202987""}",node,5387202987,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387202988,RESIDENCE,,,16,,,36.739708,3.091632,exact,osm_node,osm,"{""osm"":""node/5387202988""}",node,5387202988,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5387202989,Cité Amirouche,,,16,,,36.738099,3.094154,exact,osm_node,osm,"{""osm"":""node/5387202989""}",node,5387202989,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387202990,Cité Amirouche,,,16,,,36.738042,3.094515,exact,osm_node,osm,"{""osm"":""node/5387202990""}",node,5387202990,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387204311,Cité Mer et Soleil,Cité Mer et Soleil,حي البحر والشمس,16,,,36.73362,3.101046,exact,osm_node,osm,"{""osm"":""node/5387204311""}",node,5387204311,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387204312,Cité Mer et Soleil,Cité Mer et Soleil,حي البحر والشمس,16,,,36.733665,3.101067,exact,osm_node,osm,"{""osm"":""node/5387204312""}",node,5387204312,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5387204313,Durafour,,,16,,,36.732838,3.10467,exact,osm_node,osm,"{""osm"":""node/5387204313""}",node,5387204313,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387204314,PARNET,,,16,,,36.733,3.104786,approximate,osm_node,osm,"{""osm"":""node/5387204314""}",node,5387204314,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5387204315,CITE MAYA,,,16,,,36.730146,3.103059,exact,osm_node,osm,"{""osm"":""node/5387204315""}",node,5387204315,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387204316,CITE MAYA,,,16,,,36.731271,3.103841,exact,osm_node,osm,"{""osm"":""node/5387204316""}",node,5387204316,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387204317,STATION HAI EL BADR,,,16,,,36.72464,3.101326,exact,osm_node,osm,"{""osm"":""node/5387204317""}",node,5387204317,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387204318,STATION HAI EL BADR,,,16,,,36.724634,3.101457,exact,osm_node,osm,"{""osm"":""node/5387204318""}",node,5387204318,"[""etusa""]","[""etusa-18"",""etusa-66""]",point_in_wilaya,"[""platform"",""platform_entry_only""]",bus_stop,platform
osm-node-5387204319,LOTISSEMENT MICHEL,,,16,,,36.721179,3.101572,exact,osm_node,osm,"{""osm"":""node/5387204319""}",node,5387204319,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387204320,LOTISSEMENT MICHEL,,,16,,,36.721049,3.101814,exact,osm_node,osm,"{""osm"":""node/5387204320""}",node,5387204320,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387204521,LOTISSEMENT MICHEL,,,16,,,36.721164,3.101881,exact,osm_node,osm,"{""osm"":""node/5387204521""}",node,5387204521,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5387257356,STATION HAI EL BADR,,,16,,,36.715609,3.109104,exact,osm_node,osm,"{""osm"":""node/5387257356""}",node,5387257356,"[""etusa""]","[""etusa-66"",""etusa-82""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387257357,STATION HAI EL BADR,,,16,,,36.715538,3.109166,exact,osm_node,osm,"{""osm"":""node/5387257357""}",node,5387257357,"[""etusa""]","[""etusa-66"",""etusa-82""]",point_in_wilaya,"[""platform""]",bus_stop,platform
osm-node-5387257358,STATION HAI EL BADR,,,16,,,36.72481,3.101308,exact,osm_node,osm,"{""osm"":""node/5387257358""}",node,5387257358,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""stop""]",,stop_position
osm-node-5387257359,STATION HAI EL BADR,,,16,,,36.724864,3.101232,exact,osm_node,osm,"{""osm"":""node/5387257359""}",node,5387257359,"[""etusa""]","[""etusa-66""]",point_in_wilaya,"[""platform""]",bus_stop,platform
