id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,category,type_label_fr,type_label_ar,has_virtual_tour,url,slug
28-bcp-07,Fort de Loqmane,Fort de Loqmane,حصن لقمان,28,2803,Hammam Dalaa,35.812816,4.427912,exact,source_point,patrimoine,"{""patrimoine"":""1038""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1038,fort-de-loqmane
28-bcp-08,Henchir El Remada,Henchir El Remada,هنشير الرمادة,28,2811,Magra,35.618679,5.091944,exact,source_point,patrimoine,"{""patrimoine"":""628""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/628,henchir-el-remada
28-bcp-09,Khirbet Djenouiz,Khirbet Djenouiz,خربة جنويز,28,2812,Berhoum,35.614833,5.312627,exact,source_point,patrimoine,"{""patrimoine"":""1043""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1043,khirbet-djenouiz
28-bcp-10,Khirbet Malek,Khirbet Malek,خربة مالك,28,2811,Magra,35.592807,5.04653,exact,source_point,patrimoine,"{""patrimoine"":""1041""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1041,khirbet-malek
28-bcp-11,La Kalâa des Béni Hammad,La Kalâa des Béni Hammad,قلعة بني حماد,28,2802,Maadid,35.822427,4.789549,exact,source_point,patrimoine,"{""patrimoine"":""135""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/63,la-kalaa-des-beni-hammad
28-bcp-12,Massin Aras,Massin Aras,ماسين آراس,28,2803,Hammam Dalaa,35.824477,4.277895,exact,source_point,patrimoine,"{""patrimoine"":""1024""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1024,massin-aras
28-bcp-13,Nécropole d'El Djer et Safiet El Anchach,Nécropole d'El Djer et Safiet El Anchach,مقبرة الجر وصفية الأنشاش,28,2802,Maadid,35.816398,4.807545,exact,source_point,patrimoine,"{""patrimoine"":""622""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/622,necropole-d-el-djer-et-safiet-el-anchach
28-cinema-01,salle de cinéma El-Hodna,salle de cinéma El-Hodna,قاعة سينما الحضنة,28,2801,M'sila,35.704231,4.544379,exact,source_point,patrimoine,"{""patrimoine"":""1123""}",cinema,establishment,Salle de cinéma,قاعة سينما,false,https://cartes.patrimoineculturelalgerien.org/fr/node/1551,salle-de-cinema-el-hodna
28-direction-01,Direction de la culture de la wilaya de M'sila,Direction de la culture de la wilaya de M'sila,مديرية الثقافة لولاية المسيلة,28,2801,M'sila,35.728621,4.51511,exact,source_point,patrimoine,"{""patrimoine"":""598""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/802,direction-de-la-culture-de-la-wilaya-de-m-sila
28-library-01,Bibliothèque de lecture publique – commune d'Aïn El Hadjel,Bibliothèque de lecture publique – commune d'Aïn El Hadjel,مكتبة المطالعة العمومية ببلدية عين الحجل,28,2817,Ain El Hadjel,35.676105,3.885922,exact,source_point,patrimoine,"{""patrimoine"":""826""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/826,bibliotheque-de-lecture-publique-commune-d-ain-el-hadjel
28-library-02,Bibliothèque de lecture publique – commune d'El Maâdid,Bibliothèque de lecture publique – commune d'El Maâdid,مكتبة المطالعة العمومية ببلدية المعاضيد,28,2802,Maadid,35.825504,4.794134,exact,source_point,patrimoine,"{""patrimoine"":""1111""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1111,bibliotheque-de-lecture-publique-commune-d-el-maadid
28-library-03,Bibliothèque de lecture publique – commune de Chellal,Bibliothèque de lecture publique – commune de Chellal,مكتبة المطالعة العمومية بلدية الشلال,28,2809,Chellal,35.516406,4.38568,exact,source_point,patrimoine,"{""patrimoine"":""824""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/824,bibliotheque-de-lecture-publique-commune-de-chellal
28-library-04,bibliothèque de lecture publique 'Banio commune de maarif',bibliothèque de lecture publique 'Banio commune de maarif',مكتبة المطالعة العمومية ببانيو ببلدية المعاريف,28,2829,Maarif,35.371103,4.372068,exact,source_point,patrimoine,"{""patrimoine"":""1110""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/1507,bibliotheque-de-lecture-publique-banio-commune-de-maarif
28-library-05,Bibliothèque de lecture publique d'El Houran – commune de Hammam Dhalaa,Bibliothèque de lecture publique d'El Houran – commune de Hammam Dhalaa,مكتبة المطالعة العمومية بالحوران بلدية حمام الضلعة,28,2803,Hammam Dalaa,35.942283,4.368924,exact,source_point,patrimoine,"{""patrimoine"":""1118""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1118,bibliotheque-de-lecture-publique-d-el-houran-commune-de-hammam-dhalaa
28-library-06,Bibliothèque de lecture publique d'El Mouilha – commune de M'Sila,Bibliothèque de lecture publique d'El Mouilha – commune de M'Sila,مكتبة المطالعة العمومية بالمويلحة بلدية المسيلة,28,2801,M'sila,35.724746,4.523828,exact,source_point,patrimoine,"{""patrimoine"":""1116""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1116,bibliotheque-de-lecture-publique-d-el-mouilha-commune-de-m-sila
28-library-07,Bibliothèque de lecture publique de Boukhmissa – commune de M'Sila,Bibliothèque de lecture publique de Boukhmissa – commune de M'Sila,مكتبة المطالعة العمومية ببوخميسة بلدية المسيلة,28,2801,M'sila,35.798009,4.549206,exact,source_point,patrimoine,"{""patrimoine"":""1109""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1109,bibliotheque-de-lecture-publique-de-boukhmissa-commune-de-m-sila
28-library-08,La bibliothèque de lecture publique 'commune magra',La bibliothèque de lecture publique 'commune magra',مكتبة المطالعة العمومية ببلدية مقرة,28,2811,Magra,35.620236,5.09875,exact,source_point,patrimoine,"{""patrimoine"":""1120""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/1505,la-bibliotheque-de-lecture-publique-commune-magra
28-library-09,"La bibliothèque principale de lecture publique"" Boudrai belkacem"" wilaya de M'sila","La bibliothèque principale de lecture publique"" Boudrai belkacem"" wilaya de M'sila",المكتبة الرئيسية للمطالعة العمومية الشهيد بودراي بلقاسم,28,2801,M'sila,35.711338,4.541054,exact,source_point,patrimoine,"{""patrimoine"":""1112""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/1504,la-bibliotheque-principale-de-lecture-publique-boudrai-belkacem-wilaya-de-m-sila
28-maison-01,Maison de la culture Chahid Guenfoud El Hamlaoui,Maison de la culture Chahid Guenfoud El Hamlaoui,دار الثقافة الشهيد قنفود الحملاوي,28,2801,M'sila,35.70675,4.535444,exact,source_point,patrimoine,"{""patrimoine"":""597""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/597,maison-de-la-culture-chahid-guenfoud-el-hamlaoui
28-museum-01,musée de site de la Kal’aa des Beni Hammad,musée de site de la Kal’aa des Beni Hammad,متحف موقع قلعة بني حماد,28,2802,Maadid,35.817278,4.797056,exact,source_point,patrimoine,"{""patrimoine"":""631""}",museum,heritage,Musée,متحف,false,https://cartes.patrimoineculturelalgerien.org/fr/node/1502,musee-de-site-de-la-kal-aa-des-beni-hammad
28-museum-02,musée du Hodna a M’sila,musée du Hodna a M’sila,متحف الحضنة,28,2801,M'sila,35.716942,4.546944,exact,source_point,patrimoine,"{""patrimoine"":""592""}",museum,heritage,Musée,متحف,false,https://cartes.patrimoineculturelalgerien.org/fr/node/1503,musee-du-hodna-a-m-sila
29-bcp-01,Arbre Eddardara,Arbre Eddardara,شجرة الدردارة,29,2912,Ghriss,35.263141,0.159415,exact,source_point,patrimoine,"{""patrimoine"":""1073""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1073,arbre-eddardara
29-bcp-02,Homme de Tighennif,Homme de Tighennif,رجل تيغنيفين,29,2906,Tighennif,35.415226,0.321516,exact,source_point,patrimoine,"{""patrimoine"":""1057""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1057,homme-de-tighennif
29-bcp-03,Maison du commandement de l'Émir Abdelkader,Maison du commandement de l'Émir Abdelkader,دار قيادة الأمير عبد القادر,29,2901,Mascara,35.394631,0.140715,exact,source_point,patrimoine,"{""patrimoine"":""1075""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1075,maison-du-commandement-de-l-emir-abdelkader
29-bcp-04,Site romain d'Ad Milliaria,Site romain d'Ad Milliaria,الموقع الاثري الروماني الألملياريا,29,2923,Aouf,35.104214,0.245998,exact,source_point,patrimoine,"{""patrimoine"":""1077""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1077,site-romain-d-ad-milliaria
29-bcp-05,Tribunal de l'Émir Abdelkader,Tribunal de l'Émir Abdelkader,محكمة الأمير عبد القادر,29,2901,Mascara,35.394981,0.140678,exact,source_point,patrimoine,"{""patrimoine"":""1076""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1076,tribunal-de-l-emir-abdelkader
29-direction-01,Direction de la culture de Mascara,Direction de la culture de Mascara,مديرية الثقافة لولاية معسكر,29,2901,Mascara,35.406373,0.143452,exact,source_point,patrimoine,"{""patrimoine"":""784""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/788,direction-de-la-culture-de-mascara
29-library-01,Bibliothèque de lecture publique martyr Brahim Abdelkader,Bibliothèque de lecture publique martyr Brahim Abdelkader,"مكتبة المطالعة العمومية "" الشهيد ابراهيم عبد القادر """,29,2931,Mohammadia,35.59274,0.07408,exact,source_point,patrimoine,"{""patrimoine"":""1053""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1053,bibliotheque-de-lecture-publique-martyr-brahim-abdelkader
29-library-02,Bibliothèque de lecture publique Moudjahid feu Benfatta Ahmed,Bibliothèque de lecture publique Moudjahid feu Benfatta Ahmed,"مكتبة المطالعة العمومية"" المجاهد المتوفي بن فطة أحمد""",29,2901,Mascara,35.403104,0.153489,exact,source_point,patrimoine,"{""patrimoine"":""1052""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1052,bibliotheque-de-lecture-publique-moudjahid-feu-benfatta-ahmed
29-library-03,Bibliothèque Principale de Mascara,Bibliothèque Principale de Mascara,"المكتبة الرئيسية للمطالعة العمومية لولاية معسكر ""الدكتور يحي بوعزيز""",29,2901,Mascara,35.397071,0.139857,exact,source_point,patrimoine,"{""patrimoine"":""1050""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/87,bibliotheque-principale-de-mascara
29-library-04,Bibliothèque urbaine de Mascara – Moudjahid feu Dahou Meziane,Bibliothèque urbaine de Mascara – Moudjahid feu Dahou Meziane,"المكتبة الحضرية بمعسكر "" المجاهد المتوفي دحو مزيان """,29,2901,Mascara,35.387935,0.137441,exact,source_point,patrimoine,"{""patrimoine"":""1074""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1074,bibliotheque-urbaine-de-mascara-moudjahid-feu-dahou-meziane
29-maison-01,Maison de la culture Abi Ras En-Naciri de Mascara,Maison de la culture Abi Ras En-Naciri de Mascara,دار الثقافة أبي راس الناصري معسكر,29,2901,Mascara,35.406078,0.142913,exact,source_point,patrimoine,"{""patrimoine"":""1055""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1055,maison-de-la-culture-abi-ras-en-naciri-de-mascara
29-moudjahid-01,Musée du Moudjahid,Musée du Moudjahid,متحف المجاهد,29,2901,Mascara,35.40391,0.140277,exact,source_point,patrimoine,"{""patrimoine"":""403""}",museum-moudjahid,heritage,Musée du Moudjahid,متحف المجاهد,false,https://cartes.patrimoineculturelalgerien.org/ar/node/403,musee-du-moudjahid
29-theatre-01,Théâtre Régional de Mascara,Théâtre Régional de Mascara,"المسرح الجهوي معسكر ""المجاهد المتوفي زحاف بشير""",29,2901,Mascara,35.395864,0.139898,exact,source_point,patrimoine,"{""patrimoine"":""1049""}",theatre,heritage,Théâtre,مسرح,false,https://cartes.patrimoineculturelalgerien.org/fr/node/78,theatre-regional-de-mascara
30-bcp-01,Ksar de Ouargla,Ksar de Ouargla,قصر ورقلة العتيق,30,3001,Ouargla,31.968139,5.32725,exact,source_point,patrimoine,"{""patrimoine"":""827""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/71,ksar-de-ouargla
30-bcp-02,Musée saharien,Musée saharien,المتحف الصحراوي,30,3001,Ouargla,31.951316,5.336126,exact,source_point,patrimoine,"{""patrimoine"":""837""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/837,musee-saharien
30-direction-01,Direction de la culture de Ouargla,Direction de la culture de Ouargla,مديرية الثقافة لولاية ورقلة,30,3001,Ouargla,31.934801,5.30434,exact,source_point,patrimoine,"{""patrimoine"":""641""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/fr/node/626,direction-de-la-culture-de-ouargla
30-library-01,Bibliothèque principale de lecture publique de la wilaya de Ouargla,Bibliothèque principale de lecture publique de la wilaya de Ouargla,المكتبة الرئيسية للمطالعة العمومية لولاية ورقلة,30,3001,Ouargla,31.941806,5.302472,exact,source_point,patrimoine,"{""patrimoine"":""666""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/666,bibliotheque-principale-de-lecture-publique-de-la-wilaya-de-ouargla
30-maison-01,Maison de la culture de Ouargla,Maison de la culture de Ouargla,دار الثقافة ورقلة,30,3001,Ouargla,31.958458,5.328279,exact,source_point,patrimoine,"{""patrimoine"":""647""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/647,maison-de-la-culture-de-ouargla
30-maison-02,Maison de la culture Moufdi Zakaria,Maison de la culture Moufdi Zakaria,دار الثقافة مفدي زكريا,30,3001,Ouargla,31.959167,5.329083,exact,source_point,patrimoine,"{""patrimoine"":""838""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/838,maison-de-la-culture-moufdi-zakaria
30-moudjahid-01,Musée El Moudjahid,Musée El Moudjahid,متحف المجاهد,30,3001,Ouargla,31.956928,5.333452,exact,source_point,patrimoine,"{""patrimoine"":""411""}",museum-moudjahid,heritage,Musée du Moudjahid,متحف المجاهد,false,https://cartes.patrimoineculturelalgerien.org/fr/node/115,musee-el-moudjahid
30-theatre-01,Théâtre de plein air,Théâtre de plein air,مسرح الهواء الطلق,30,3001,Ouargla,31.949049,5.271345,exact,source_point,patrimoine,"{""patrimoine"":""1078""}",theatre,heritage,Théâtre,مسرح,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1078,theatre-de-plein-air
31-bcp-01,Église Saint-Louis,Église Saint-Louis,كنيسة سان لويس,31,3101,Oran,35.705412,-0.654354,exact,source_point,patrimoine,"{""patrimoine"":""1282""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1282,eglise-saint-louis
31-bcp-02,Mosquée du Bey Mohamed Ben Othmane,Mosquée du Bey Mohamed Ben Othmane,مسجد الباي محمد ابن عثمان,31,3101,Oran,35.704403,-0.654413,exact,source_point,patrimoine,"{""patrimoine"":""1289""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1289,mosquee-du-bey-mohamed-ben-othmane
31-bcp-03,Mosquée du Bey Mohamed El Kébir,Mosquée du Bey Mohamed El Kébir,مسجد الباي محمد الكبير,31,3101,Oran,35.705415,-0.636596,exact,source_point,patrimoine,"{""patrimoine"":""1293""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1293,mosquee-du-bey-mohamed-el-kebir
31-bcp-04,Mosquée du Pacha,Mosquée du Pacha,مسجد الباشا,31,3101,Oran,35.705021,-0.650136,exact,source_point,patrimoine,"{""patrimoine"":""1285""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1285,mosquee-du-pacha
31-bcp-05,Palais du Bey,Palais du Bey,قصر الباي,31,3101,Oran,35.705334,-0.649347,exact,source_point,patrimoine,"{""patrimoine"":""1294""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1294,palais-du-bey
31-bcp-06,Porte d'Espagne,Porte d'Espagne,باب اسبانيا,31,3101,Oran,35.706625,-0.65367,exact,source_point,patrimoine,"{""patrimoine"":""1246""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1246,porte-d-espagne
31-bcp-07,Porte de Canastel,Porte de Canastel,باب كناستيل,31,3101,Oran,35.705068,-0.652337,exact,source_point,patrimoine,"{""patrimoine"":""1249""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1249,porte-de-canastel
31-bcp-08,Santa Cruz,Santa Cruz,حصن سانتاكروز,31,3101,Oran,35.709501,-0.664473,exact,source_point,patrimoine,"{""patrimoine"":""332""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/fr/node/107,santa-cruz
31-library-01,Bibliothèque semi-urbaine de Zahana – martyr Brahimi Mohamed,Bibliothèque semi-urbaine de Zahana – martyr Brahimi Mohamed,"المكتبة النصف الحضرية بزهانة "" الشهيد براهيمي محمد""",31,3111,Oued Tlelat,35.520475,-0.405176,exact,source_point,patrimoine,"{""patrimoine"":""1054""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1054,bibliotheque-semi-urbaine-de-zahana-martyr-brahimi-mohamed
31-moudjahid-01,Musée du Moudjahid,Musée du Moudjahid,متحف المجاهد,31,3101,Oran,35.699419,-0.603395,exact,source_point,patrimoine,"{""patrimoine"":""401""}",museum-moudjahid,heritage,Musée du Moudjahid,متحف المجاهد,false,https://cartes.patrimoineculturelalgerien.org/ar/node/401,musee-du-moudjahid
31-theatre-01,Théâtre Régional d'Oran,Théâtre Régional d'Oran,المسرح الجهوي لوهران,31,3101,Oran,35.70338,-0.650243,exact,source_point,patrimoine,"{""patrimoine"":""224""}",theatre,heritage,Théâtre,مسرح,false,https://cartes.patrimoineculturelalgerien.org/fr/node/41,theatre-regional-d-oran
32-bcp-01,Bordj Sidi Hamza,Bordj Sidi Hamza,برج سيدي حمزة,32,3204,Brezina,33.098911,1.262237,exact,source_point,patrimoine,"{""patrimoine"":""1357""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1357,bordj-sidi-hamza
32-bcp-02,Empreintes de dinosaures,Empreintes de dinosaures,أثار بصمات الديناصور,32,3201,El Bayadh,33.711639,1.034278,exact,source_point,patrimoine,"{""patrimoine"":""777""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/777,empreintes-de-dinosaures
32-bcp-03,Fort de Bent El Khass,Fort de Bent El Khass,حصن بنت الخص,32,3204,Brezina,33.059583,1.183167,exact,source_point,patrimoine,"{""patrimoine"":""565""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/565,fort-de-bent-el-khass
32-bcp-04,Gour Bent El Khass,Gour Bent El Khass,قور بنت الخص,32,3204,Brezina,33.006991,1.241495,exact,source_point,patrimoine,"{""patrimoine"":""1404""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1404,gour-bent-el-khass
32-bcp-05,Grotte de Brézina,Grotte de Brézina,مغارة بريزينة,32,3204,Brezina,33.18209,1.319793,exact,source_point,patrimoine,"{""patrimoine"":""928""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/928,grotte-de-brezina
32-bcp-06,Ksar d'El Ghassoul,Ksar d'El Ghassoul,قصر الغاسول,32,3205,Ghassoul,33.386833,1.195194,exact,source_point,patrimoine,"{""patrimoine"":""232""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/232,ksar-d-el-ghassoul
32-bcp-07,Ksar d'El Mecheria Soghra – wilaya d'El Bayadh,Ksar d'El Mecheria Soghra – wilaya d'El Bayadh,قصر المشرية الصغرى ولاية البيّض,32,3201,El Bayadh,33.576784,1.014623,exact,source_point,patrimoine,"{""patrimoine"":""228""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/228,ksar-d-el-mecheria-soghra-wilaya-d-el-bayadh
32-bcp-08,Ksar de Stitten,Ksar de Stitten,قصر استيتن,32,3203,Stitten,33.758972,1.224222,exact,source_point,patrimoine,"{""patrimoine"":""563""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/563,ksar-de-stitten
32-bcp-09,Station de gravures rupestres d'El Khchim,Station de gravures rupestres d'El Khchim,محطة النقش الصخري الخشيم,32,3205,Ghassoul,33.278759,1.264906,exact,source_point,patrimoine,"{""patrimoine"":""1522""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1522,station-de-gravures-rupestres-d-el-khchim
32-bcp-10,Station de gravures rupestres d'El Merdoufa,Station de gravures rupestres d'El Merdoufa,محطة النقش الصخري المردوفة,32,3205,Ghassoul,33.437531,1.19882,exact,source_point,patrimoine,"{""patrimoine"":""905""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/905,station-de-gravures-rupestres-d-el-merdoufa
32-bcp-11,Station de gravures rupestres du Bélier de Boualem,Station de gravures rupestres du Bélier de Boualem,محطة النقش الصخري كبش بوعلام,32,3206,Boualem,33.715244,1.504443,exact,source_point,patrimoine,"{""patrimoine"":""904""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/904,station-de-gravures-rupestres-du-belier-de-boualem
32-direction-01,Direction de la culture de la wilaya d'El Bayadh,Direction de la culture de la wilaya d'El Bayadh,مديرية الثقافة لولاية البيض,32,3201,El Bayadh,33.678648,1.013394,exact,source_point,patrimoine,"{""patrimoine"":""1067""}",cultural-directorate,establishment,Direction de la culture,مديرية الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1067,direction-de-la-culture-de-la-wilaya-d-el-bayadh
32-library-01,Bibliothèque de lecture publique – commune d'El Reggassa,Bibliothèque de lecture publique – commune d'El Reggassa,مكتبة المطالعة بلدية الرقاصة,32,3202,Rogassa,34.017083,0.927904,exact,source_point,patrimoine,"{""patrimoine"":""289""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/289,bibliotheque-de-lecture-publique-commune-d-el-reggassa
32-library-02,Bibliothèque de lecture publique de Bougtoub,Bibliothèque de lecture publique de Bougtoub,مكتبة المطالعة بوقطب,32,3211,El Kheiter,34.044092,0.089507,exact,source_point,patrimoine,"{""patrimoine"":""290""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/290,bibliotheque-de-lecture-publique-de-bougtoub
32-library-03,Bibliothèque de lecture publique de Brézina,Bibliothèque de lecture publique de Brézina,مكتبة المطالعة بريزينة,32,3204,Brezina,33.101985,1.268961,exact,source_point,patrimoine,"{""patrimoine"":""292""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/292,bibliotheque-de-lecture-publique-de-brezina
32-library-04,Bibliothèque principale de lecture publique de la wilaya d'El Bayadh,Bibliothèque principale de lecture publique de la wilaya d'El Bayadh,المكتبة الرئيسية للمطالعة العمومية لولاية البيض,32,3201,El Bayadh,33.6705,1.025417,exact,source_point,patrimoine,"{""patrimoine"":""459""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/459,bibliotheque-principale-de-lecture-publique-de-la-wilaya-d-el-bayadh
32-library-05,Bibliothèque principale de lecture publique Hadj Ben Amer,Bibliothèque principale de lecture publique Hadj Ben Amer,المكتبة الرئيسية للمطالعة العموممية الرق الحاج بن عامر,32,3201,El Bayadh,33.670388,1.025464,exact,source_point,patrimoine,"{""patrimoine"":""300""}",library,heritage,Bibliothèque,مكتبة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/300,bibliotheque-principale-de-lecture-publique-hadj-ben-amer
32-maison-01,Maison de la culture Mohamed Belkheir,Maison de la culture Mohamed Belkheir,دار الثقافة محمد بلخير,32,3201,El Bayadh,33.685083,1.01075,exact,source_point,patrimoine,"{""patrimoine"":""296""}",cultural-house,establishment,Maison de la culture,دار الثقافة,false,https://cartes.patrimoineculturelalgerien.org/ar/node/296,maison-de-la-culture-mohamed-belkheir
33-bcp-01,Bordj de Tarat,Bordj de Tarat,برج طارات,33,3301,Illizi,26.136007,9.350635,exact,source_point,patrimoine,"{""patrimoine"":""1083""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1083,bordj-de-tarat
33-bcp-02,Fort d'Illizi (ex-Polignac),Fort d'Illizi (ex-Polignac),حصن إيليزي - بوليناك سابقا -,33,3301,Illizi,26.495603,8.475273,exact,source_point,patrimoine,"{""patrimoine"":""1081""}",protected-cultural-property,heritage,Bien culturel protégé,ممتلك ثقافي محمي,false,https://cartes.patrimoineculturelalgerien.org/ar/node/1081,fort-d-illizi-ex-polignac
