id,name,status,postal_code,postal_code_old,address,commune_fr,commune_ar,wilaya_code,wilaya_fr,wilaya_ar,lat,lng
1688,ANNABA RP,1,23000,,,ANNABA,عنابة,23,ANNABA,عنابة,36.9026369,7.759868
13234,ANNABA RP LS1,1,23000,,,ANNABA,عنابة,23,ANNABA,عنابة,36.9029227,7.7596317
13235,ANNABA RP LS2,1,23000,,,ANNABA,عنابة,23,ANNABA,عنابة,36.9029334,7.7596234
2167,MENADIA,1,23002,,,ANNABA,عنابة,23,ANNABA,عنابة,36.912225,7.7641733
2282,ANNABA PORT,1,23003,,,ANNABA,عنابة,23,ANNABA,عنابة,36.8977567,7.7629017
2171,EL HADJAR,1,23004,,,EL HADJAR,الحجار,23,ANNABA,عنابة,36.804265,7.7379233
2166,SIDI AMMAR,1,23005,,,SIDI AMAR,سيد عامر,23,ANNABA,عنابة,36.8128883,7.7100917
2175,CITE 5 JUILLET 62,1,23007,,,ANNABA,عنابة,23,ANNABA,عنابة,36.8863844,7.711585
2169,OUED KOUBA,1,23008,,,ANNABA,عنابة,23,ANNABA,عنابة,36.924565,7.7598483
2173,BERRAHAL,1,23009,,,BERRAHAL,برحال,23,ANNABA,عنابة,36.8357599,7.4545376
2168,EL BOUNI,1,23010,,,EL BOUNI,البوني,23,ANNABA,عنابة,36.855065,7.75089
2174,ANNABA CITE RYM,1,23011,,,ANNABA,عنابة,23,ANNABA,عنابة,36.879975,7.7253433
1660,PLAINE OUEST,1,23012,,,ANNABA,عنابة,23,ANNABA,عنابة,36.896375,7.7311033
1400,BOUKHADRA,1,23013,,,EL BOUNI,البوني,23,ANNABA,عنابة,36.8743933,7.744555
1658,CHETAIBI,1,23014,,,CHETAIBI,شطايبي,23,ANNABA,عنابة,37.0672133,7.381265
1662,SIDI SALEM,1,23016,,,EL BOUNI,البوني,23,ANNABA,عنابة,36.86184,7.7719133
1657,ANNABA LES MARTYRES,1,23017,,,ANNABA,عنابة,23,ANNABA,عنابة,36.890455,7.7267183
1399,ANNABA CHEURFA,1,23018,,,CHEURFA,الشرفة,23,ANNABA,عنابة,36.7209319,7.5538693
1220,OUICHAOUA,1,23021,,,OUED EL ANEB,وادي العنب,23,ANNABA,عنابة,36.88098,7.49355
1218,TREAT,1,23022,,,TREAT,التريعات,23,ANNABA,عنابة,36.8988957,7.427523
1401,ES-SAROUEL,1,23035,,,EL BOUNI,البوني,23,ANNABA,عنابة,36.8361761,7.698458
1219,OUED EL HOUT,1,23036,,,EULMA,العلمة,23,ANNABA,عنابة,36.7378367,7.4650017
13156,HAJAR EDDIS,1,23037,,,SIDI AMAR,سيد عامر,23,ANNABA,عنابة,36.790055,7.6234933
1529,ANNABA-EDOUGH,1,23048,,,ANNABA,عنابة,23,ANNABA,عنابة,36.9108446,7.735483
1659,EL BOUNI ALLELIK,1,23049,,,EL BOUNI,البوني,23,ANNABA,عنابة,36.8517767,7.7427233
1402,SIDI ACHOUR,1,23050,,,ANNABA,عنابة,23,ANNABA,عنابة,36.8770467,7.713675
13138,EL HADJAR FADILA SAADANE,1,23058,,,EL HADJAR,الحجار,23,ANNABA,عنابة,36.802085,7.7354383
15266,MUSTAFA BEN OUDA,1,23062,,,OUED EL ANEB,وادي العنب,23,ANNABA,عنابة,36.8538283,7.52863
15230,SIDI AMAR BENTAHLIL LAKHDAR,1,23063,,,SIDI AMAR,سيد عامر,23,ANNABA,عنابة,36.8076333,7.7169117
14863,SIDI AMAR BERRICHE AMAR,1,23067,,,ANNABA,عنابة,23,ANNABA,عنابة,36.788234,7.6264915
15267,CHAHID KEFAIFIA ALLAOUA,1,23068,,,ANNABA,عنابة,23,ANNABA,عنابة,36.8905267,7.7313083
1594,GUELMA RP INDOOR,1,24000,,,GUELMA,قالمة,24,GUELMA,قالمة,36.462956,7.4317888
1653,GUELMA RP,1,24000,,,GUELMA,قالمة,24,GUELMA,قالمة,36.4628718,7.4317907
13241,GUELMA RP LS4,1,24000,,,GUELMA,قالمة,24,GUELMA,قالمة,36.4627369,7.4321439
13242,GUELMA RP LS1,1,24000,,,GUELMA,قالمة,24,GUELMA,قالمة,36.4627188,7.4319933
13243,GUELMA RP LS2,1,24000,,,GUELMA,قالمة,24,GUELMA,قالمة,36.4627047,7.4319405
13244,GUELMA RP LS3,1,24000,,,GUELMA,قالمة,24,GUELMA,قالمة,36.4627537,7.4319311
2210,OUED ZENATI,1,24001,,,OUED ZENATI,وادي الزناتي,24,GUELMA,قالمة,36.3133682,7.1618128
2209,BOUCHEGOUF,1,24002,,,BOUCHEGOUF,بوشقوف,24,GUELMA,قالمة,36.4738683,7.7279083
1896,GUELMA AGABI,1,24003,,,GUELMA,قالمة,24,GUELMA,قالمة,36.4609817,7.4392967
1900,GUELMA EMIR ABDELKADER,1,24004,,,GUELMA,قالمة,24,GUELMA,قالمة,36.4693841,7.4494649
1894,BOUMAHRA AHMED,1,24005,,,BOUMAHRA AHMED,بومهرة أحمد,24,GUELMA,قالمة,36.4590996,7.5198867
2207,LA MOUNA,1,24006,,,GUELMA,قالمة,24,GUELMA,قالمة,36.4596883,7.4212633
2208,HAMMAM DEBAGH,1,24007,,,HAMMAM DEBAGH,حمام دباغ,24,GUELMA,قالمة,36.45903,7.2720167
1899,HELIOPOLIS,1,24008,,,HELIOPOLIS,هيليوبوليس,24,GUELMA,قالمة,36.5036683,7.4419817
2211,OUED CHEHAM,1,24009,,,OUED CHEHAM,وادي الشحم,24,GUELMA,قالمة,36.3782717,7.7635833
1898,TAMLOUKA,1,24010,,,TAMLOUKA,تاملوكة,24,GUELMA,قالمة,36.1581409,7.1390147
15151,AIN BEN BEIDA,1,24011,,,AIN BEN BEIDA,عين بن بيضاء,24,GUELMA,قالمة,36.6226717,7.69825
1304,AIN LARBI,1,24012,,,AIN LARBI,عين العربي,24,GUELMA,قالمة,36.2660536,7.3965074
1897,AIN MAKHLOUF,1,24013,,,AIN MAKHLOUF,عين مخلوف,24,GUELMA,قالمة,36.2436003,7.2500406
14783,AIN REGGADA FRERES BOUKHAIL,1,24014,,,AIN REGADA,عين رقادة,24,GUELMA,قالمة,36.2592101,7.074917
1892,BELKHIR,1,24015,,,BELKHEIR,بلخير,24,GUELMA,قالمة,36.4635914,7.4730294
2422,BEN SMIH,1,24016,,,KHEZARRA,خزارة,24,GUELMA,قالمة,36.3725932,7.5309995
15153,BORDJ SABATH,1,24017,,,BORDJ SABAT,برج صباط,24,GUELMA,قالمة,36.4024767,7.0494483
1893,BOUATI MAHMOUD,1,24018,,,BOUATI MAHMOUD,بوعاتي محمود,24,GUELMA,قالمة,36.589385,7.3277433
15155,EL FEDJOUDJ,1,24019,,,EL FEDJOUDJ,الفجوج,24,GUELMA,قالمة,36.5046584,7.3981168
15156,GUELAAT BOU SBAA 1 NOV 1954,1,24020,,,GUELAAT BOU SBAA,قلعة بوصبع,24,GUELMA,قالمة,36.5450033,7.4717633
1891,HAMMAM N BAIL,1,24024,,,HAMMAM N'BAIL,حمام النبايل,24,GUELMA,قالمة,36.32541,7.6413333
2153,HOUARI BOUMEDIENE,1,24025,,,HOUARI BOUMEDIENNE,هواري بومدين,24,GUELMA,قالمة,36.4141483,7.2902683
15157,MEDJAZ SFA,1,24026,,,MEDJEZ SFA,مجاز الصفاء,24,GUELMA,قالمة,36.4336721,7.7834718
15160,ROKNIA,1,24028,,,ROKNIA,الركنية,24,GUELMA,قالمة,36.5441251,7.2340885
15152,AIN MEBARKA,1,24031,,,DAHOUARA,الدهوارة,24,GUELMA,قالمة,36.3523092,7.7336367
14769,AIN TRAB,1,24033,,,OUED ZENATI,وادي الزناتي,24,GUELMA,قالمة,36.2272707,7.1364751
14768,BENDJERRAH,1,24034,,,BENDJARAH,بن جراح,24,GUELMA,قالمة,36.4331657,7.3708347
15154,BOUHACHANA SALAH BENOUR,1,24037,,,BOUHACHANA,بوحشانة,24,GUELMA,قالمة,36.3067805,7.5078026
15158,NOUADRIA,1,24046,,,AIN BEN BEIDA,عين بن بيضاء,24,GUELMA,قالمة,36.6097367,7.64626
15159,OUED FRAGHA,1,24047,,,OUED FRAGHA,وادي فراغا,24,GUELMA,قالمة,36.556015,7.7125767
1046,CONSTANTINE RP INDOOR,1,25000,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3652684,6.6100695
1047,CONSTANTINE RP,1,25000,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3652817,6.6100895
1052,NOUVELLE VILLE,1,25001,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2552751,6.5794471
13249,NV VILLE LS1,1,25001,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2554817,6.5794617
13250,NV VILLE LS2,1,25001,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2553197,6.5791334
13251,NV VILLE LS3,1,25001,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2556194,6.5791162
13252,NV VILLE LS4,1,25001,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2556883,6.5794233
13262,NV VILLE LS5,1,25001,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.255695,6.5794483
2193,COUDIAT,1,25002,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.363036,6.6064001
1049,CONSTANTINE DAKSI INDOOR,1,25003,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3573466,6.6405552
1050,CONSTANTINE DAKSI,1,25003,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3573554,6.6405573
1440,CNE SIDI MABROUK,1,25004,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3571317,6.6286033
1862,EL KROUB,1,25005,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2629717,6.692365
1798,AIN SMARA,1,25006,,,AIN SMARA,عين السمارة,25,CONSTANTINE,قسنطينة,36.2670121,6.5013821
2196,20 AOUT 55,1,25008,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3396317,6.59592
2194,MANSOURAH,1,25010,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3618356,6.6347196
2195,DJEFFEL AMAR EL KROUB,1,25011,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.25775,6.6985217
2198,RABAH DJEDDOU,1,25012,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2587033,6.6961283
2201,H.BOUZIANE,1,25013,,,HAMMA BOUZIANE,حامة بوزيان,25,CONSTANTINE,قسنطينة,36.4133922,6.5968308
1797,ZIGHOUT YOUCEF,1,25014,,,ZIGHOUD YOUCEF,زيغود يوسف,25,CONSTANTINE,قسنطينة,36.5339611,6.711304
2199,AIN ABID,1,25015,,,AIN ABID,عين عبيد,25,CONSTANTINE,قسنطينة,36.2321133,6.94282
1861,ALI MENDJELI,1,25016,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.261351,6.5789367
2197,BELLE VUE OUEST,1,25017,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3495044,6.6005997
1859,CTINE CITE MURIERS,1,25018,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3496033,6.6318583
1795,BOUSSOUF,1,25019,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3282671,6.5808913
1860,FRERES FERRAD,1,25021,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3084533,6.6201133
1794,MARTYRS,1,25022,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3604042,6.5923071
1799,CNE ZYADIA,1,25023,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.384,6.6402533
2200,CNE DIDOUCHE MOURAD,1,25024,,,DIDOUCHE MOURAD,ديدوش مراد,25,CONSTANTINE,قسنطينة,36.4495522,6.63543
1796,KHROUB MASINISSA,1,25026,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.255455,6.7181867
1790,IBN ZIAD,1,25027,,,IBN ZIAD,ابن زياد,25,CONSTANTINE,قسنطينة,36.3791222,6.4733372
1792,OULED RAHMOUNE,1,25028,,,OULED RAHMOUNE,أولاد رحمون,25,CONSTANTINE,قسنطينة,36.1813925,6.7022387
1793,BEKIRA,1,25029,,,HAMMA BOUZIANE,حامة بوزيان,25,CONSTANTINE,قسنطينة,36.3940079,6.6080134
1791,BENBADIS,1,25030,,,IBN BADIS,ابن باديس,25,CONSTANTINE,قسنطينة,36.3156564,6.8319273
1439,MESSAOUD  BOUDJERIOU,1,25032,,,MESSAOUD BOUDJERIOU, مسعود بوجريو,25,CONSTANTINE,قسنطينة,36.4249165,6.4750227
14676,BENI HAMIDANE,1,25035,,,BENI HAMIDEN,بنى حميدان,25,CONSTANTINE,قسنطينة,36.5066994,6.5490717
14880,GUETTAR EL AICH SAADI MBAREK ,1,25042,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.183565,6.5791233
10871,KADRI BRAHIM,1,25043,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.25735,6.6105917
1800,HARRICHA AMMAR,1,25054,,,AIN SMARA,عين السمارة,25,CONSTANTINE,قسنطينة,36.2622043,6.4859198
1441,EL-KHROUB  NORD,1,25055,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.270787,6.6987271
1442,AIN ABID EL BOUSTENE,1,25056,,,AIN ABID,عين عبيد,25,CONSTANTINE,قسنطينة,36.228675,6.944805
5638,EL ISTIKLAL,1,25058,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.257465,6.5900733
1443,CHEURFI SALAH,1,25059,,,DIDOUCHE MOURAD,ديدوش مراد,25,CONSTANTINE,قسنطينة,36.4445343,6.6460477
1444,AOUATI MUSTAPHA,1,25060,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.3621377,6.6083458
12125,AEROPORT CONSTANTINE,1,25070,,,CONSTANTINE,قسنطينة,25,CONSTANTINE,قسنطينة,36.2837575,6.6228354
14814,BOUMANKHOUR AMMAR,1,25074,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2360164,6.5640322
14878,BEKIRA NEGROU TAYEB,1,25075,,,HAMMA BOUZIANE,حامة بوزيان,25,CONSTANTINE,قسنطينة,36.3916413,6.6030533
14879,CONSTANTINE CHAHID BEN ZOUID SALAH,1,25078,,,EL KHROUB,الخروب,25,CONSTANTINE,قسنطينة,36.2450503,6.5416466
15265,CONSTANTINE CHAHID AHMED CHENNIKI,1,25079,,,DIDOUCHE MOURAD,ديدوش مراد,25,CONSTANTINE,قسنطينة,36.4425988,6.6627947
11778,HOPITAL MED BOUDIAF,1,26000,,,MEDEA,المدية,26,MEDEA,المدية,36.2599058,2.7586335
1044,MEDEA RP,1,26000,,,MEDEA,المدية,26,MEDEA,المدية,36.2632717,2.7530659
1045,MEDEA RP 2,1,26000,,,MEDEA,المدية,26,MEDEA,المدية,36.2631275,2.7529945
2314,BENI SLIMANE,1,26001,,,BENI SLIMANE,بني سليمان,26,MEDEA,المدية,36.2255,3.3060727
2316,BERROUAGHIA CENTRE,1,26002,,,BERROUAGHIA,البرواقية,26,MEDEA,المدية,36.1393501,2.9113867
1945,KSAR EL BOUKHARI,1,26003,,,KSAR EL BOUKHARI,قصر البخاري,26,MEDEA,المدية,35.8860899,2.7495364
2319,TABLAT,1,26004,,,TABLAT,تابلاط,26,MEDEA,المدية,36.412569,3.3108557
1944,AIN BOUCIF,1,26005,,,AIN BOUCIF,عين بوسيف,26,MEDEA,المدية,35.8899233,3.1530417
2315,BERROUAGHIA BATEM,1,26006,,,BERROUAGHIA,البرواقية,26,MEDEA,المدية,36.1319445,2.9090894
2318,EL OMARIA,1,26008,,,EL OMARIA,العمرية,26,MEDEA,المدية,36.2646525,3.0324057
13048,OUELD IMMAM LS1,1,26009,,,MEDEA,المدية,26,MEDEA,المدية,36.2627124,2.7637868
13049,OUELD IMMAM LS2,1,26009,,,MEDEA,المدية,26,MEDEA,المدية,36.262858,2.7637395
13050,OUELD IMMAM LS3,1,26009,,,MEDEA,المدية,26,MEDEA,المدية,36.2629347,2.7637854
13051,OUELD IMMAM LS4,1,26009,,,MEDEA,المدية,26,MEDEA,المدية,36.262956,2.7635807
2157,MEDEA OUELD IMMAM INDOOR,1,26009,,,MEDEA,المدية,26,MEDEA,المدية,36.2628944,2.7640125
2158,MEDEA OUELD IMMAM,1,26009,,,MEDEA,المدية,26,MEDEA,المدية,36.2630029,2.7640269
1954,AIN BOUCIF 5 JUILLET,1,26010,,,AIN BOUCIF,عين بوسيف,26,MEDEA,المدية,35.8906664,3.1585705
1948,AIN DHAB,1,26011,,,MEDEA,المدية,26,MEDEA,المدية,36.2602065,2.7862199
1183,BOGHAR,1,26013,,,BOGHAR,بوغار,26,MEDEA,المدية,35.9095135,2.7141951
1184,BOUCHRAHIL,1,26014,,,BOUCHRAHIL,بوشراحيل,26,MEDEA,المدية,36.2525598,3.1577994
1185,DJOUAB,1,26016,,,DJOUAB,جواب,26,MEDEA,المدية,36.1384162,3.4268964
14690,DRAA ESSEMAR,1,26017,,,DRAA ESSAMAR,ذراع السمار,26,MEDEA,المدية,36.2747546,2.717021
1950,EL AZIZIA,1,26018,,,EL AZIZIA,العزيزية,26,MEDEA,المدية,36.2852233,3.4941
1947,OUZERA,1,26019,,,OUZERA,وزرة,26,MEDEA,المدية,36.2538294,2.8460343
1951,SOUAGUI,1,26020,,,SOUAGUI,السواقي,26,MEDEA,المدية,36.1248079,3.2638506
1949,ZOUBIRIA,1,26021,,,ZOUBIRIA,الزبيرية,26,MEDEA,المدية,36.0713965,2.9028763
1116,BOUGHZOUL,1,26023,,,BOUGHEZOUL,بوغزول,26,MEDEA,المدية,35.7043062,2.843694
1955,BERROUGHIA 1ER NOV,1,26024,,,BERROUAGHIA,البرواقية,26,MEDEA,المدية,36.1301264,2.935593
1099,BOUSKENE,1,26025,,,BOUSKENE,بوسكن,26,MEDEA,المدية,36.1913931,3.2346553
1953,CHAHBOUNIA,1,26026,,,CHAHBOUNIA,الشهبونية,26,MEDEA,المدية,35.5437059,2.6062479
14704,HANNACHA,1,26027,,,HANNACHA,حناشة,26,MEDEA,المدية,36.1904237,2.5673347
1956,BELKHEIR KSAR EL BOUK,1,26028,,,KSAR EL BOUKHARI,قصر البخاري,26,MEDEA,المدية,35.8786734,2.7494025
1177,MAARIK EL MALAH,1,26030,,,EL GUELB EL KEBIR,القلب الكبير,26,MEDEA,المدية,36.2549807,3.4175999
14910,MIHOUB,1,26032,,,MIHOUB,ميهوب,26,MEDEA,المدية,36.3514645,3.4754317
1946,OUAMRI,1,26034,,,OUAMRI,عوامري,26,MEDEA,المدية,36.2316365,2.5645437
14911,OULED MAAREUF,1,26038,,,OULED MAAREF,أولاد معرف,26,MEDEA,المدية,35.8156856,3.0304887
1095,SEBT AZIZ,1,26040,,,AZIZ,عزيز,26,MEDEA,المدية,35.8274771,2.4557606
1952,SIDI NAAMANE,1,26043,,,SIDI NAAMANE,سيدي نعمان,26,MEDEA,المدية,36.2139097,3.1258525
1186,SI MAHDJOUB,1,26045,,,SI MAHDJOUB,سي المحجوب,26,MEDEA,المدية,36.1599703,2.7222127
15247,BIR BEN ABED,1,26053,,,BIR BEN LAABED,بئر بن عابد,26,MEDEA,المدية,36.1922761,3.4207715
14633,SEGHOUANE,1,26055,,,BOUAICHOUNE,بوعيشون,26,MEDEA,المدية,36.0012307,2.9024908
14906,BOUAICHOUNE,1,26055,,,BOUAICHOUNE,بوعيشون,26,MEDEA,المدية,36.1476012,2.6625218
14909,CHENIGUEL,1,26057,,,CHENIGUEL,شنيقل,26,MEDEA,المدية,35.9206962,3.5849042
1957,MEKAOUI OTMENE,1,26077,,,KSAR EL BOUKHARI,قصر البخاري,26,MEDEA,المدية,35.8698035,2.7602658
1455,POLE UNIVERSITAIRE MEDEA,1,26083,,,MEDEA,المدية,26,MEDEA,المدية,36.2637448,2.7971279
10856,ROUIS BACHIR,1,26090,,,MEDEA,المدية,26,MEDEA,المدية,36.2776841,2.7532951
14907,BOUGHEZOUL TAOUTI SAID,1,26097,,,BOUGHEZOUL,بوغزول,26,MEDEA,المدية,35.6789152,2.8158805
14812,SOUAGUI RAHALI MOHAMED,1,26098,,,SOUAGUI,السواقي,26,MEDEA,المدية,36.1222553,3.2578309
14908,ADHAOURA BOUCHERIT SAID,1,26100,,,CHELLALAT EL ADHAOURA,شلالة العذاورة,26,MEDEA,المدية,35.9380268,3.4279322
13519,ECOLE NAVAL,1,27000,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9313411,0.0902522
1606,MOSTAGHANEM RP INDOOR,1,27000,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.931249,0.0902003
1607,MOSTAGHANEM RP,1,27000,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9314448,0.09053
1609,AIN TEDLES,1,27001,,,AIN TEDLES,عين تادلس,27,MOSTAGANEM,مستغانم,35.9995587,0.2904218
1608,AIN TEDLES INDOOR,1,27001,,,AIN TEDLES,عين تادلس,27,MOSTAGANEM,مستغانم,35.999929,0.2905381
14678,BOUGUIRAT,1,27003,,,BOUGUIRAT,بوقيراط,27,MOSTAGANEM,مستغانم,35.7516639,0.248391
1970,HASSI MAAMECHE,1,27004,,,HASSI MAMECHE,حاسي مماش,27,MOSTAGANEM,مستغانم,35.86117,0.073425
2227,KHADRA,1,27005,,,KHADRA,خضراء,27,MOSTAGANEM,مستغانم,36.2541975,0.5747021
13515,ADDA BENGHETTA LS1,1,27006,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9263083,0.08509
13516,ADDA BENGHETTA LS2,1,27006,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9266249,0.0848134
1968,ADDA BENGUETTA MOSTA,1,27006,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9265367,0.0846767
2225,SIDI LAKHDAR,1,27007,,,SIDI LAKHDAR,سيدي لخضر,27,MOSTAGANEM,مستغانم,36.1662332,0.4387612
2223,ABDELMALEK RAMDANE,1,27008,,,ABDELMALEK RAMDANE,عبدالمالك رمضان,27,MOSTAGANEM,مستغانم,36.1048167,0.2740548
1966,ACHAACHA,1,27009,,,ACHAACHA,عشعاشة,27,MOSTAGANEM,مستغانم,36.2476141,0.6346837
2226,AIN NOUISSY,1,27010,,,AIN NOUISSY,عين نويسي,27,MOSTAGANEM,مستغانم,35.8047483,0.0454117
2228,AIN TEDLES BENAROUM HAMMOU,1,27011,,,AIN TEDLES,عين تادلس,27,MOSTAGANEM,مستغانم,35.996945,0.3042163
2284,BENCHOHRA GHALI,1,27012,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9225566,0.0787074
14721,BLED TOUAHRIA,1,27013,,,TOUAHRIA,الطواهرية,27,MOSTAGANEM,مستغانم,35.8093777,0.2098148
1972,FORNAKA,1,27014,,,FORNAKA,فرناكة,27,MOSTAGANEM,مستغانم,35.7518294,-0.0168594
1969,HADJADJ,1,27015,,,HADJADJ,حجاج,27,MOSTAGANEM,مستغانم,36.0958639,0.3245308
1974,MAZAGHRANE,1,27017,,,MAZAGHRANE,مزغران,27,MOSTAGANEM,مستغانم,35.9004783,0.07398
2224,MESRA,1,27018,,,MESRA,ماسرة,27,MOSTAGANEM,مستغانم,35.8393469,0.1674807
11572,MOSTA 05 JUILLET,1,27019,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9196013,0.1009297
1967,SIRAT,1,27021,,,SIRAT,سيرات,27,MOSTAGANEM,مستغانم,35.7802134,0.1880913
1971,SOUR,1,27022,,,SOUR,صور,27,MOSTAGANEM,مستغانم,36.0003616,0.3395179
15017,STIDIA,1,27023,,,STIDIA,ستيدية,27,MOSTAGANEM,مستغانم,35.8313505,-0.0031679
14659,AIN SIDI CHERIF,1,27024,,,AIN SIDI CHERIF,عين سيدي الشريف,27,MOSTAGANEM,مستغانم,35.8342341,0.1281289
2222,OULED BOUGHALEM,1,27027,,,OULED BOUGHALEM,أولاد بوغالم,27,MOSTAGANEM,مستغانم,36.3198707,0.670479
14775,EL HASSIANE,1,27035,,,EL HASSIANE,الحسيان,27,MOSTAGANEM,مستغانم,35.7525817,0.1196717
11590,OUREAH,1,27043,,,MAZAGHRANE,مزغران,27,MOSTAGANEM,مستغانم,35.8670469,0.0381066
14774,SAF SAF,1,27044,,,SAF SAF,صفصاف,27,MOSTAGANEM,مستغانم,35.8451106,0.3796465
2221,SAYADA,1,27045,,,SAYADA,صيادة,27,MOSTAGANEM,مستغانم,35.949814,0.1288055
13287,SOUAFLIA,1,27046,,,SOUAFLIA,السوافلية,27,MOSTAGANEM,مستغانم,35.8606764,0.3319258
14658,TAKOURT TAZGAIT,1,27047,,,TAZGAIT,تزقايت,27,MOSTAGANEM,مستغانم,36.0943238,0.5487727
11571,TIGDITT,1,27064,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9392451,0.0938521
11617,MOSTAGANEM 1ER NOVEMBRE,1,27068,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.9156166,0.0583554
13315,AGBOUBI ABDALLAH,1,27070,,,BOUGUIRAT,بوقيراط,27,MOSTAGANEM,مستغانم,35.7520067,0.2448333
14801,SIDI LAKHDAR LAIDI LAID,1,27071,,,SIDI LAKHDAR,سيدي لخضر,27,MOSTAGANEM,مستغانم,36.1663052,0.4459745
14806,LARBI BENCHERIF MOHAMED,1,27072,,,MOSTAGANEM,مستغانم,27,MOSTAGANEM,مستغانم,35.966284,0.1018056
11616,BOUGHAZI MOHAMED,1,27073,,,SIDI ALI,سيدي علي,27,MOSTAGANEM,مستغانم,36.0974183,0.4142402
1059,MSILA RP INDOOR,1,28000,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7054831,4.5364047
1060,MSILA RP INDOOR 2,1,28000,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7056145,4.536374
15571,MSILA RP INDOOR 3,1,28000,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7055777,4.5364443
1061,MSILA RP 2,1,28000,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7058213,4.5366493
1062,MSILA RP,1,28000,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7053334,4.5360901
13092,MSILA RP LS1,1,28000,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7053525,4.54198
13093,MSILA RP LS2,1,28000,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7053615,4.5422277
13094,MSILA RP LS3,1,28000,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7053106,4.5421358
1055,BOUSSAADA INDOOR,1,28001,,,BOU SAADA,بوسعادة,28,MSILA,المسيلة,35.2131437,4.180336
1056,BOUSSAADA,1,28001,,,BOU SAADA,بوسعادة,28,MSILA,المسيلة,35.2133378,4.1803897
2321,SIDI AISSA,1,28002,,,SIDI AISSA,سيدي عيسى,28,MSILA,المسيلة,35.8828318,3.7754862
1977,AIN EL MELH,1,28004,,,AIN EL MELH,عين الملح,28,MSILA,المسيلة,34.8485391,4.1610804
1975,MAGRA,1,28006,,,MAGRA,مقرة,28,MSILA,المسيلة,35.6170886,5.0964837
13118,MAGRA INDOOR,1,28006,,,MAGRA,مقرة,28,MSILA,المسيلة,35.6171847,5.0967672
1693,MSILA HODNA,1,28007,,,M'SILA,المسيلة,28,MSILA,المسيلة,35.7056059,4.5462618
