id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type,type_label_fr,type_label_ar,sector,slug
21-epsp-01,Etablissement Public de Santé de Proximité Ain Kechra,Etablissement Public de Santé de Proximité Ain Kechra,المؤسسة العمومية للصحة الجوارية عين قشرة,21,2127,Ain Kechra,36.745834,6.428867,exact,osm_point,msp,"{""osm"":""node/3281631008"",""msp"":""4817""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-kechra
21-epsp-02,Etablissement Public de Santé de Proximité Ben Azzouz,Etablissement Public de Santé de Proximité Ben Azzouz,المؤسسة العمومية للصحة الجوارية بن عزوز,21,2108,Ben Azzouz,36.46,7.057,approximate,commune_centroid,msp,"{""msp"":""4816""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ben-azzouz
21-epsp-03,Etablissement Public de Santé de Proximité Ouled Attia,Etablissement Public de Santé de Proximité Ouled Attia,المؤسسة العمومية للصحة الجوارية أولاد عطية,21,2113,Ouled Attia,36.994444,6.341389,approximate,commune_centroid,msp,"{""msp"":""4815""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ouled-attia
21-epsp-04,Etablissement Public de Santé de Proximité Sidi Mezghiche,Etablissement Public de Santé de Proximité Sidi Mezghiche,المؤسسة العمومية للصحة الجوارية سيدي مزغيش,21,2119,Sidi Mezghiche,36.683333,6.7167,approximate,commune_centroid,msp,"{""msp"":""4813""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-sidi-mezghiche
21-epsp-05,Etablissement Public de Santé de Proximité Skikda,Etablissement Public de Santé de Proximité Skikda,المؤسسة العمومية للصحة الجوارية سكيكدة,21,2101,Skikda,36.87617,6.9,approximate,commune_centroid,msp,"{""msp"":""4812""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-skikda
22-chu-01,Centre Hospitalo Universitaire Sidi Bel Abbes,Centre Hospitalo Universitaire Sidi Bel Abbes,المركز الإستشفائي الجامعي سيدي بلعباس,22,2201,Sidi Bel-Abbes,35.202225,-0.629892,approximate,commune_centroid,msp,"{""msp"":""4833""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-sidi-bel-abbes
22-ehs-01,Etablissement Hospitalier Spécialisé Centre Anti Cancireux Sidi Bel Abbes,Etablissement Hospitalier Spécialisé Centre Anti Cancireux Sidi Bel Abbes,المؤسسة الإستشفائية المتخصصة مركز مكافحة السرطان سيدي بلعباس,22,2201,Sidi Bel-Abbes,35.176831,-0.647605,exact,osm_point,msp,"{""osm"":""way/178877409"",""msp"":""4897""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-centre-anti-cancireux-sidi-bel-abbes
22-ehs-02,Etablissement Hospitalier Spécialisé en Psychiatrie El Moudjahid Benzaidi Abdelkader de Sidi Bel Abbes,Etablissement Hospitalier Spécialisé en Psychiatrie El Moudjahid Benzaidi Abdelkader de Sidi Bel Abbes,المؤسسة الاستشفائية المتخصصة للامراض العقلية بن زايدي عبد القادر بسيدي بلعباس,22,2201,Sidi Bel-Abbes,35.182472,-0.646861,exact,osm_point,msp,"{""osm"":""way/176580477"",""msp"":""4837""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-en-psychiatrie-el-moudjahid-benzaidi-abdelkader-de-sidi-bel-abbes
22-ehs-03,Etablissement Hospitalier Spécialisé Gynécologie Obstétrique Sidi Bel Abbes,Etablissement Hospitalier Spécialisé Gynécologie Obstétrique Sidi Bel Abbes,المؤسسة الإستشفائية المتخصصة فى طب النساء و التوليد سيدي بلعباس,22,2201,Sidi Bel-Abbes,35.19338,-0.619306,exact,osm_point,msp,"{""osm"":""way/219028752"",""msp"":""4836""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-gynecologie-obstetrique-sidi-bel-abbes
22-eph-01,Etablissement Public Hospitalier Benbadis,Etablissement Public Hospitalier Benbadis,المؤسسة العمومية الإستشفائية ابن باديس,22,2245,Ben Badis,34.95234,-0.91609,approximate,commune_centroid,msp,"{""msp"":""4838""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-benbadis
22-eph-02,Etablissement Public Hospitalier Ras El Ma,Etablissement Public Hospitalier Ras El Ma,المؤسسة العمومية الاستشفائية راس الماء,22,2223,Ras El Ma,34.497361,-0.805598,approximate,commune_centroid,msp,"{""msp"":""5553""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ras-el-ma-2
22-eph-03,Etablissement Public Hospitalier Ras El Ma,Etablissement Public Hospitalier Ras El Ma,,22,2223,Ras El Ma,34.497361,-0.805598,approximate,commune_centroid,msp,"{""msp"":""4869""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ras-el-ma
22-eph-04,Etablissement Public Hospitalier Sfisef,Etablissement Public Hospitalier Sfisef,المؤسسة العمومية الإستشفائية السفيزف,22,2229,Sfisef,35.23464,-0.24435,approximate,commune_centroid,msp,"{""msp"":""4839""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-sfisef
22-eph-05,Etablissement Public Hospitalier Sidi Bel Abbes,Etablissement Public Hospitalier Sidi Bel Abbes,المؤسسة العمومية الاستشفائية سيدي بلعباس,22,2201,Sidi Bel-Abbes,35.202225,-0.629892,approximate,commune_centroid,msp,"{""msp"":""4835""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-sidi-bel-abbes
22-eph-06,Etablissement Public Hospitalier Tabia,Etablissement Public Hospitalier Tabia,المؤسسة العمومية الاستشفائية طابية,22,2221,Tabia,35.206,-0.73389,approximate,commune_centroid,msp,"{""msp"":""4898""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-tabia
22-eph-07,Etablissement Public Hospitalier Telagh,Etablissement Public Hospitalier Telagh,المؤسسة العمومية الاستشفائية تلاغ,22,2205,Telagh,34.794959,-0.5722,approximate,commune_centroid,msp,"{""msp"":""4834""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-telagh
22-epsp-01,Etablissement Public de Santé de Proximité Ain El Berd,Etablissement Public de Santé de Proximité Ain El Berd,المؤسسة العمومية للصحة الجوارية عين البرد,22,2228,Ain El Berd,35.365203,-0.511266,exact,osm_point,msp,"{""osm"":""way/367163094"",""msp"":""4840""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-el-berd
22-epsp-02,Etablissement Public de Santé de Proximité Lamtar,Etablissement Public de Santé de Proximité Lamtar,المؤسسة العمومية للصحة الجوارية لمطار,22,2234,Lamtar,35.070555,-0.798056,approximate,commune_centroid,msp,"{""msp"":""4841""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-lamtar
22-epsp-03,Etablissement Public de Santé de Proximité Marhoum,Etablissement Public de Santé de Proximité Marhoum,المؤسسة العمومية للصحة الجوارية مرحوم,22,2210,Marhoum,34.446751,-0.195025,approximate,commune_centroid,msp,"{""msp"":""4842""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-marhoum
22-epsp-04,Etablissement Public de Santé de Proximité Sfisef,Etablissement Public de Santé de Proximité Sfisef,المؤسسة العمومية للصحة الجوارية السفيزف,22,2229,Sfisef,35.23464,-0.24435,approximate,commune_centroid,msp,"{""msp"":""4892""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-sfisef
22-epsp-05,Etablissement Public de Santé de Proximité Sidi Bel Abbes,Etablissement Public de Santé de Proximité Sidi Bel Abbes,المؤسسة العمومية للصحة الجوارية سيدي بلعباس,22,2201,Sidi Bel-Abbes,35.202225,-0.629892,approximate,commune_centroid,msp,"{""msp"":""4894""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-sidi-bel-abbes
22-epsp-06,Etablissement Public de Santé de Proximité Telagh,Etablissement Public de Santé de Proximité Telagh,المؤسسة العمومية للصحة الجوارية تلاغ,22,2205,Telagh,34.794959,-0.5722,approximate,commune_centroid,msp,"{""msp"":""4895""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-telagh
22-epsp-07,Etablissement Public de Santé de Proximité Tenira,Etablissement Public de Santé de Proximité Tenira,المؤسسة العمومية للصحة الجوارية تنيرة,22,2217,Tenira,35.0197,-0.52897,approximate,commune_centroid,msp,"{""msp"":""4899""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-tenira
23-chu-01,Centre Hospitalo Universitaire Annaba,Centre Hospitalo Universitaire Annaba,المركز الإستشفائي الجامعي عنابة,23,2301,Annaba,36.9,7.7667,approximate,commune_centroid,msp,"{""msp"":""4915""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-annaba
23-ehs-01,Etablissement Hospitalier Spécialisé Génécologie Obstétrique et Pédiatrie Elbouni,Etablissement Hospitalier Spécialisé Génécologie Obstétrique et Pédiatrie Elbouni,,23,2305,El Bouni,36.853576,7.663889,approximate,commune_centroid,msp,"{""msp"":""4912""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-genecologie-obstetrique-et-pediatrie-elbouni
23-ehs-02,Etablissement Hospitalier Spécialisé Psychiatrique Errazi Annaba,Etablissement Hospitalier Spécialisé Psychiatrique Errazi Annaba,المؤسسة الإستشفائية المتخصصة أبوبكر الرازي عنابة,23,2301,Annaba,36.9,7.7667,approximate,commune_centroid,msp,"{""msp"":""4913""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-psychiatrique-errazi-annaba
23-ehs-03,Etablissement Hospitalier Spécialisé Rééducation Réadaptation Fonctionnelle Seraidi,Etablissement Hospitalier Spécialisé Rééducation Réadaptation Fonctionnelle Seraidi,المؤسسة الإستشفائية المتخصصة مستشفى اعادة التربية و التكييف الوظيفي سرايدي,23,2308,Seraidi,36.90948,7.676721,exact,osm_point,msp,"{""osm"":""way/378148732"",""msp"":""4914""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-reeducation-readaptation-fonctionnelle-seraidi
23-eph-01,Etablissement Public Hospitalier Ain Berda,Etablissement Public Hospitalier Ain Berda,المؤسسة العمومية الإستشفائية عين الباردة,23,2309,Ain El Berda,36.651064,7.590038,exact,osm_point,msp,"{""osm"":""way/666037281"",""msp"":""4909""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ain-berda
23-eph-02,Etablissement Public Hospitalier Chettaibi,Etablissement Public Hospitalier Chettaibi,المؤسسة العمومية الإستشفائية شطايبي,23,2310,Chetaibi,36.805556,7.38028,approximate,commune_centroid,msp,"{""msp"":""4910""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-chettaibi
23-eph-03,Etablissement Public Hospitalier El Hadjar Annaba,Etablissement Public Hospitalier El Hadjar Annaba,المؤسسة العمومية الاستشفائية الحجار عنابة,23,2303,El Hadjar,36.80377,7.737,approximate,commune_centroid,msp,"{""msp"":""4916""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-el-hadjar-annaba
23-eph-04,المؤسسة الإستشفائية المختصصة في طب النساء و التوليد و الاطفال مستشفى البوني,,المؤسسة الإستشفائية المختصصة في طب النساء و التوليد و الاطفال مستشفى البوني,23,2305,El Bouni,36.853576,7.663889,approximate,commune_centroid,msp,"{""msp"":""4926""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%a5%d8%b3%d8%aa%d8%b4%d9%81%d8%a7%d8%a6%d9%8a%d8%a9-%d8%a7%d9%84%d9%85%d8%ae%d8%aa%d8%b5%d8%b5%d8%a9-%d9%81%d9%8a-%d8%b7%d8%a8-%d8%a7%d9%84
23-epsp-01,Etablissement Public de Santé de Proximité Annaba,Etablissement Public de Santé de Proximité Annaba,المؤسسة العمومية للصحة الجوارية عنابة,23,2301,Annaba,36.9,7.7667,approximate,commune_centroid,msp,"{""msp"":""4911""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-annaba
23-epsp-02,Etablissement Public de Santé de Proximité Berrahal,Etablissement Public de Santé de Proximité Berrahal,المؤسسة العمومية للصحة الجوارية برحال,23,2302,Berrahal,36.833333,7.45,approximate,commune_centroid,msp,"{""msp"":""4908""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-berrahal
23-epsp-03,Etablissement Public de Santé de Proximité El Hadjar,Etablissement Public de Santé de Proximité El Hadjar,,23,2303,El Hadjar,36.80377,7.737,approximate,commune_centroid,msp,"{""msp"":""4907""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-el-hadjar
24-ehs-01,Etablissement Hospitalier Spécialisé M/e Guelma,Etablissement Hospitalier Spécialisé M/e Guelma,المؤسسة الاستشفائية المتخصصة الأم والطفل قالمة,24,2401,Guelma,36.466,7.4206,approximate,commune_centroid,msp,"{""msp"":""4948""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-m-e-guelma
24-eph-01,Etablissement Public Hospitalier Ain Larbi Guelma,Etablissement Public Hospitalier Ain Larbi Guelma,المؤسسة العمومية الإستشفائية عين العربي قالمة,24,2423,Ain Larbi,36.265833,7.3962,approximate,commune_centroid,msp,"{""msp"":""4943""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ain-larbi-guelma
24-eph-02,Etablissement Public Hospitalier Bouchegouf Guelma,Etablissement Public Hospitalier Bouchegouf Guelma,المؤسسة العمومية الإستشفائية بوشقوف قالمة,24,2425,Bouchegouf,36.471927,7.72972,approximate,commune_centroid,msp,"{""msp"":""4944""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-bouchegouf-guelma
24-eph-03,Etablissement Public Hospitalier Dr Okbi Guelma,Etablissement Public Hospitalier Dr Okbi Guelma,المؤسسة العمومية الأستشفائية الحكيم عقبي قالمة,24,2401,Guelma,36.455812,7.435567,exact,osm_point,msp,"{""osm"":""way/308672814"",""msp"":""4947""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-dr-okbi-guelma
24-eph-04,Etablissement Public Hospitalier El Emir Abdel Kader Oued Zenati,Etablissement Public Hospitalier El Emir Abdel Kader Oued Zenati,المؤسسة العمومية الاستشفائية الأمير عبد القادر وادي الزناتي,24,2404,Oued Zenati,36.3153,7.163889,approximate,commune_centroid,msp,"{""msp"":""4945""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-el-emir-abdel-kader-oued-zenati
24-eph-05,Etablissement Public Hospitalier Ibn Z’hor Guelma,Etablissement Public Hospitalier Ibn Z’hor Guelma,المؤسسة العومية الإستشفائية ابن زهر قالمة,24,2401,Guelma,36.463291,7.428437,exact,osm_point,msp,"{""osm"":""way/460366533"",""msp"":""4946""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ibn-zhor-guelma
24-epsp-01,Etablissement Public de Santé de Proximité Bouchegouf,Etablissement Public de Santé de Proximité Bouchegouf,المؤسسة العمومية للصحة الجوارية بوشقوف,24,2425,Bouchegouf,36.471927,7.72972,approximate,commune_centroid,msp,"{""msp"":""4942""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-bouchegouf
24-epsp-02,Etablissement Public de Santé de Proximité Guelma,Etablissement Public de Santé de Proximité Guelma,,24,2401,Guelma,36.466,7.4206,approximate,commune_centroid,msp,"{""msp"":""4941""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-guelma
24-epsp-03,Etablissement Public de Santé de Proximité Oued Znati,Etablissement Public de Santé de Proximité Oued Znati,المؤسسة العمومية للصحة الجوارية وادي الزناتي,24,2404,Oued Zenati,36.3153,7.163889,approximate,commune_centroid,msp,"{""msp"":""4940""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,guelma
24-epsp-04,Etablissement Public de Santé de Proximité Tamlouka,Etablissement Public de Santé de Proximité Tamlouka,المؤسسة العمومية للصحة الجوارية تاملوكة,24,2405,Tamlouka,36.15,7.14154,approximate,commune_centroid,msp,"{""msp"":""4949""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-tamlouka
24-epsp-05,المؤسسة العمومية للصحة الجوارية قالمة,,المؤسسة العمومية للصحة الجوارية قالمة,24,2401,Guelma,36.466,7.4206,approximate,commune_centroid,msp,"{""msp"":""5550""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9-%d9%82%d8%a7%d9%84%d9%85-2
24-epsp-06,المؤسسة العمومية للصحة الجوارية قالمة,,المؤسسة العمومية للصحة الجوارية قالمة,24,2401,Guelma,36.466,7.4206,approximate,commune_centroid,msp,"{""msp"":""4931""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,%d8%a7%d9%84%d9%85%d8%a4%d8%b3%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%85%d9%88%d9%85%d9%8a%d8%a9-%d9%84%d9%84%d8%b5%d8%ad%d8%a9-%d8%a7%d9%84%d8%ac%d9%88%d8%a7%d8%b1%d9%8a%d8%a9-%d9%82%d8%a7%d9%84%d9%85
25-chu-01,Centre Hospitalo Universitaire Constantine,Centre Hospitalo Universitaire Constantine,المركز الإستشفائي الجامعي قسنطينة,25,2501,Constantine,36.365,6.642433,approximate,commune_centroid,msp,"{""msp"":""4979""}",chu,Centre Hospitalo-Universitaire,المركز الاستشفائي الجامعي,public,centre-hospitalo-universitaire-constantine
25-ehs-01,Etablissement Hospitalier Spécialisé en Cardiologie et Chirurgie Cardiaque El Riadh,Etablissement Hospitalier Spécialisé en Cardiologie et Chirurgie Cardiaque El Riadh,المؤسسة الإستشفائية المتخصصة في أمراض و جراحة القلب الرياض,25,,,,,approximate,none,msp,"{""msp"":""4975""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-en-cardiologie-et-chirurgie-cardiaque-el-riadh
25-ehs-02,Etablissement Hospitalier Spécialisé en Psychiatrique Djebl El Ouahch,Etablissement Hospitalier Spécialisé en Psychiatrique Djebl El Ouahch,المؤسسة الإستشفائية المتخصصة في الأمراض العقلية جبل الوحش,25,,,,,approximate,none,msp,"{""msp"":""4973""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-en-psychiatrique-djebl-el-ouahch
25-ehs-03,Etablissement Hospitalier Spécialisé Sidi Mabrouk,Etablissement Hospitalier Spécialisé Sidi Mabrouk,المؤسسة الإستشفائية المتخصصة سيدي مبروك,25,,,,,approximate,none,msp,"{""msp"":""4977""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-sidi-mabrouk
25-ehs-04,Etablissement Hospitalier Spécialisé Uro Nephrologie Daksi,Etablissement Hospitalier Spécialisé Uro Nephrologie Daksi,المؤسسة اللإستشفائية المتخصصة في أمراض المسالك البولية و الكلى الدقسي,25,,,,,approximate,none,msp,"{""msp"":""4974""}",ehs,Établissement Hospitalier Spécialisé,المؤسسة الاستشفائية المتخصصة,public,etablissement-hospitalier-specialise-uro-nephrologie-daksi
25-eph-01,Etablissement Hospitalier Didouche Mourad Constantine,Etablissement Hospitalier Didouche Mourad Constantine,المؤسسة الاستشفائية ديدوش مراد,25,2505,Didouche Mourad,36.4525,6.63639,approximate,commune_centroid,msp,"{""msp"":""4981""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-hospitalier-didouche-mourad-constantine
25-eph-02,Etablissement Public Hospitalier Ali Mendjeli El Khroub,Etablissement Public Hospitalier Ali Mendjeli El Khroub,المؤسسة العمومية الاستشفائية علي منجلي,25,2506,El Khroub,36.26333,6.69361,approximate,commune_centroid,msp,"{""msp"":""4980""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ali-mendjeli-el-khroub
25-eph-03,Etablissement Public Hospitalier El Bir Constantine,Etablissement Public Hospitalier El Bir Constantine,المؤسسة العمومية الإستشفائية البير قسنطينة,25,2501,Constantine,36.365,6.642433,approximate,commune_centroid,msp,"{""msp"":""4976""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-el-bir-constantine
25-eph-04,Etablissement Public Hospitalier Med Boudiaf El Khroub Constantine,Etablissement Public Hospitalier Med Boudiaf El Khroub Constantine,المؤسسة العمومية الإستشفائية محمد بوضياف الخروب,25,2506,El Khroub,36.26333,6.69361,approximate,commune_centroid,msp,"{""msp"":""4978""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-med-boudiaf-el-khroub-constantine
25-eph-05,Etablissement Public Hospitalier Zighoud Youcef Constantine,Etablissement Public Hospitalier Zighoud Youcef Constantine,المؤسسة العمومية الاستشفائية زيغود يوسف,25,2504,Zighoud Youcef,36.53307,6.71238,approximate,commune_centroid,msp,"{""msp"":""4966""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-zighoud-youcef-constantine
25-epsp-01,Etablissement Public de Santé de Proximité Ain Abid Constantine,Etablissement Public de Santé de Proximité Ain Abid Constantine,المؤسسة العمومية للصحة الجوارية عين عبيد,25,2507,Ain Abid,36.233937,6.945983,exact,osm_point,msp,"{""osm"":""way/291857346"",""msp"":""4967""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-ain-abid-constantine
25-epsp-02,Etablissement Public de Santé de Proximité Bachir Mentouri Constantine,Etablissement Public de Santé de Proximité Bachir Mentouri Constantine,المؤسسة العمومية للصحة الجوارية بشير منتوري,25,2501,Constantine,36.374147,6.625348,exact,osm_point,msp,"{""osm"":""node/5889185885"",""msp"":""4970""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-bachir-mentouri-constantine
25-epsp-03,Etablissement Public de Santé de Proximité El Khroub Constantine,Etablissement Public de Santé de Proximité El Khroub Constantine,المؤسسة العمومية للصحة الجوارية الخروب قسنطينة,25,2506,El Khroub,36.26333,6.69361,approximate,commune_centroid,msp,"{""msp"":""4969""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-el-khroub-constantine
25-epsp-04,Etablissement Public de Santé de Proximité Hamma Bouziane Constantine,Etablissement Public de Santé de Proximité Hamma Bouziane Constantine,المؤسسة العمومية للصحة الجوارية حامة بوزيان قسنطينة,25,2502,Hamma Bouziane,36.42156,6.599085,exact,osm_point,msp,"{""osm"":""way/456778611"",""msp"":""4972""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-hamma-bouziane-constantine
25-epsp-05,Etablissement Public de Santé de Proximité Larbi Ben M’hidi Constantine,Etablissement Public de Santé de Proximité Larbi Ben M’hidi Constantine,المؤسسة العمومية للصحة الجوارية العربي بن مهيدي قسنطينة,25,2501,Constantine,36.343822,6.602463,exact,osm_point,msp,"{""osm"":""node/8905156838"",""msp"":""4971""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-larbi-ben-mhidi-constantine
25-epsp-06,Etablissement Public de Santé de Proximité Zigroud Youcef Constantine,Etablissement Public de Santé de Proximité Zigroud Youcef Constantine,المؤسسة العمومية للصحة الجوارية زيغود يوسف قسنطينة,25,2504,Zighoud Youcef,36.53307,6.71238,approximate,commune_centroid,msp,"{""msp"":""4968""}",epsp,Établissement Public de Santé de Proximité,المؤسسة العمومية للصحة الجوارية,public,etablissement-public-de-sante-de-proximite-zigroud-youcef-constantine
26-eph-01,Etablissement Public Hospitalier Ain Boucif,Etablissement Public Hospitalier Ain Boucif,المؤسسة العمومية الإستشفائية عين بوسيف,26,,,,,approximate,none,msp,"{""msp"":""5008""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ain-boucif
26-eph-02,Etablissement Public Hospitalier Beni Slimane,Etablissement Public Hospitalier Beni Slimane,المؤسسة العمومية الإستشفائية بني سليمان,26,2646,Beni Slimane,36.22703,3.30596,approximate,commune_centroid,msp,"{""msp"":""5006""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-beni-slimane
26-eph-03,Etablissement Public Hospitalier Berrouaghia,Etablissement Public Hospitalier Berrouaghia,المؤسسة العمومية الإستشفائية البرواقية,26,2647,Berrouaghia,36.13516,2.911,approximate,commune_centroid,msp,"{""msp"":""5004""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-berrouaghia
26-eph-04,Etablissement Public Hospitalier Ksar El Boukhari,Etablissement Public Hospitalier Ksar El Boukhari,المؤسسة العمومية الإستشفائية قصر البخاري,26,,,,,approximate,none,msp,"{""msp"":""5005""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-ksar-el-boukhari
26-eph-05,Etablissement Public Hospitalier Medea,Etablissement Public Hospitalier Medea,,26,2601,Medea,36.2675,2.75,approximate,commune_centroid,msp,"{""msp"":""5007""}",eph,Établissement Public Hospitalier,المؤسسة العمومية الاستشفائية,public,etablissement-public-hospitalier-medea
