name,name_ar,name_fr,type,wilaya_code,source,osm_id,id,lat,lng,description,wikipedia,wikidata
Giraffe petroglyphs of Tisseteka,,,attraction,56,OpenStreetMap,7104354883,678,24.0731266,10.8234439,,,
Graffiti Bubalus,,Graffiti Bubalus,attraction,56,OpenStreetMap,6396103589,679,24.4631009,9.4922043,,,
Grand Dieu de Sefar,,,attraction,56,OpenStreetMap,12779179301,680,24.6641638,9.739455,,,
Granit de Bolderfelsen,,Granit de Bolderfelsen,attraction,56,OpenStreetMap,7305459188,681,24.87355,8.7689894,,,
Grotte,,Grotte,attraction,56,OpenStreetMap,7305459191,682,24.6557689,9.25042,,,
Guelta,قلتة,,attraction,56,OpenStreetMap,2571967441,683,25.1817879,8.4670728,,,
High Dune,,,attraction,56,OpenStreetMap,7077425590,684,24.292122,10.8830666,high dune with a view,,
IMESSERIDJEN,,,attraction,56,OpenStreetMap,9580081656,685,25.1092292,8.5715574,,,
Idaran,,,attraction,56,OpenStreetMap,7072488783,686,25.3695491,8.4358558,,,
Idaran Viewpoint,,,attraction,56,OpenStreetMap,1158934035,687,25.3742424,8.4328597,,,
Iheren Rockpaintings,,,attraction,56,OpenStreetMap,8644064352,688,25.3812407,8.2655789,,,
Ikadnouchere rock paintings,,,attraction,56,OpenStreetMap,2552961759,689,25.3078556,7.9622595,,,
Immourouden,,,attraction,56,OpenStreetMap,1159638147,690,24.6559287,9.2577893,,,
In Etouami Rock City,,,attraction,56,OpenStreetMap,7077858424,691,24.6648674,9.7012018,,,
In Tanadouft,,,attraction,56,OpenStreetMap,7806732383,692,25.3485428,8.020464,starting point for hikes to neolithic paintings and tourist camp,,
Inaouanrhat,,Inaouanrhat,attraction,56,OpenStreetMap,7640459373,693,24.4576468,9.7233973,This is an Archaeological Site an mentioned in literature as Inaouanrhat,,
Irekam / Rock City,,,attraction,56,OpenStreetMap,7652168271,694,25.4592336,8.5339558,,,
Irekam / Rockcity,,,attraction,56,OpenStreetMap,8721958185,695,25.4079832,8.2208342,,,
Irekam / Rockcity,,,attraction,56,OpenStreetMap,8721958186,696,25.3901917,8.2430134,,,
Irekam / Rockcity,,,attraction,56,OpenStreetMap,8721958187,697,25.3781361,8.2597777,,,
Irekam / Rockcity,,,attraction,56,OpenStreetMap,8724616454,698,25.4734378,8.5678173,,,
Irekam / Rockcity,,,attraction,56,OpenStreetMap,8749927383,699,25.4982721,8.7137526,,,
Irekam / Rockcity,,,attraction,56,OpenStreetMap,8755354357,700,25.5288781,8.6721399,,,
Irekam / Rockcity of Iheren,,,attraction,56,OpenStreetMap,8701508349,701,25.3808985,8.2655696,,,
Irekam / Rockcity of Iheren,,,attraction,56,OpenStreetMap,8701508350,702,25.3809653,8.2694148,,,
Irekam / Rockcity of Tan Toudeft,,,attraction,56,OpenStreetMap,8701655372,703,25.421446,8.2191475,,,
"Irekam, Rock City of Tadrast",,,attraction,56,OpenStreetMap,7777577136,704,25.4343944,8.2964795,,,
Jabbaren Rock City,,,attraction,56,OpenStreetMap,7077832040,705,24.4717435,9.7123793,,,
Jardin de roches,,Jardin de roches,attraction,56,OpenStreetMap,7305459193,706,24.5741836,9.4382858,,,
Jardin rocheux d'Adrait,,Jardin rocheux d'Adrait,attraction,56,OpenStreetMap,7305459192,707,24.579463,9.3661586,,,
Keyhole Arch,,,attraction,56,OpenStreetMap,7104424675,708,24.0237527,10.9011932,,,
Ksar of Aghram,,,attraction,56,OpenStreetMap,7072511264,709,25.4251607,8.4305104,,,
Ksar und Altstadt (verfallen),,,attraction,56,OpenStreetMap,7092893136,710,24.5470182,9.485081,,,
La Cathedrale (large arches) Arch Temezguida,,,attraction,56,OpenStreetMap,1229440112,711,24.0302003,10.9035413,,,
"La Theire, Rock Mushroom",,La Theire,attraction,56,OpenStreetMap,4529065004,712,24.6563684,9.258797,,,
Large dunes of Tin Merzouga,,,attraction,56,OpenStreetMap,316499809,713,24.2978054,10.9278772,,,
Mammoth,,,attraction,56,OpenStreetMap,7077423187,714,24.2488201,10.8831434,int. rock formation,,
Ouan Atan Felsmalereien,,,attraction,56,OpenStreetMap,316499810,715,24.2695267,10.8518936,,,
Ouan Ekli petroglyphs,,,attraction,56,OpenStreetMap,316501704,716,24.0648806,10.84968,,,
Ouan Lhote Rock City,,,attraction,56,OpenStreetMap,7637941923,717,24.6705772,9.6844226,,,
Ouan Takanessit Felsmalereien,,,attraction,56,OpenStreetMap,316499807,718,24.2347282,10.8838871,neolithic rock paintings,,
Ouan Zaouatan,,,attraction,56,OpenStreetMap,316499803,719,24.0773348,10.9357146,,,
Oued el Berdj Arch,,,attraction,56,OpenStreetMap,7072277641,720,23.9939565,10.9429835,natural arch,,
Pilz-Fels,,,attraction,56,OpenStreetMap,8836499593,721,24.8423225,9.0716522,,,
Place Bacchus,,Place Bacchus,attraction,56,OpenStreetMap,7640068483,722,24.6671606,9.737756,,,
Place de Jean Claude,,,attraction,56,OpenStreetMap,1230779162,723,24.0580161,10.9626679,,,
Place de la mosquée,,Place de la mosquée,attraction,56,OpenStreetMap,7640068485,724,24.6632694,9.7354275,,,
Place des trois masques,,Place des trois masques,attraction,56,OpenStreetMap,7640068510,725,24.6599234,9.7347045,,,
Place du dieu pêcheur?,,Place du dieu pêcheur?,attraction,56,OpenStreetMap,7640068486,726,24.6621946,9.7380637,,,
Platz der Drei Tore ?,,,attraction,56,OpenStreetMap,7640068487,727,24.6634361,9.7372639,,,
Rock Arch,,,attraction,56,OpenStreetMap,9724561517,728,25.4354008,7.4518273,,,
Rock City,,,attraction,56,OpenStreetMap,7649645056,729,25.1315513,8.4470334,,,
Rock Pillar,,,attraction,56,OpenStreetMap,6861732919,730,25.2661306,7.8720152,,,
Rue de la négresse?,,Rue de la négresse?,attraction,56,OpenStreetMap,7640068525,731,24.6603222,9.7356768,,,
Rue des barres à billes?,,Rue des barres à billes?,attraction,56,OpenStreetMap,7640068526,732,24.6598568,9.7359006,,,
Sanddüner Avenue,,,attraction,56,OpenStreetMap,7640068484,733,24.666697,9.7365267,,,
Sefar Rock City,,,attraction,56,OpenStreetMap,7077840549,734,24.665379,9.7364797,,,
"Takanessit (""Der Igel"")",,,attraction,56,OpenStreetMap,316499808,735,24.2467951,10.9320767,int. rock formation,,
Tamezguida,,,attraction,56,OpenStreetMap,7104424674,736,24.0315484,10.905377,natural arch (großer Felsbogen),,
Tamrit Rock City,,,attraction,56,OpenStreetMap,7981159722,737,24.6254808,9.6461116,,,
Tan Zoumaitak Rock City,,,attraction,56,OpenStreetMap,7077851659,738,24.6441996,9.6417497,,,
Three Fingers,,,attraction,56,OpenStreetMap,13935654854,739,23.8732498,11.027307,,,
Tikoubaouine,,,attraction,56,OpenStreetMap,1159638056,740,24.8205695,9.0908667,,,
"Tikoubaouine (""Elefantenfelsen"")",,,attraction,56,OpenStreetMap,316495211,741,24.8378737,9.0763349,,,
Tilafzou,,,attraction,56,OpenStreetMap,1159638043,742,24.689098,9.213515,,,
Tilalhin,,,attraction,56,OpenStreetMap,1159638070,743,24.7319345,9.1817579,,,
Timghas,تيمغاس,,attraction,56,OpenStreetMap,1159638067,744,24.5470162,9.2986284,,,
Tin Aboteka Rock City,,,attraction,56,OpenStreetMap,7639992288,745,24.6838011,9.6943411,,,
Tin Akahem (Felsmalereien),,,attraction,56,OpenStreetMap,316496845,746,23.8523635,10.3749837,,,
Tin Itinen Rock City,,,attraction,56,OpenStreetMap,7077832908,747,24.6470962,9.6749445,,,
Tin Kani Rock City,,,attraction,56,OpenStreetMap,7640068413,748,24.6033882,9.7108022,,,
Tin Taghirt,,,attraction,56,OpenStreetMap,2571925549,749,25.1486739,8.5058441,,,
Tin Tazarift East Rock City,,,attraction,56,OpenStreetMap,7077832079,750,24.6767305,9.7078607,,,
Tin Tazarift West Rock City,,,attraction,56,OpenStreetMap,7639961334,751,24.6753264,9.6919096,,,
Tisseteka Canyon,,,attraction,56,OpenStreetMap,316501708,752,24.0790506,10.8249924,,,
Tombe solaire,,Tombe solaire,attraction,56,OpenStreetMap,6395578786,753,24.5271271,9.3192066,,,
Tumulus funéraire,,Tumulus funéraire,attraction,56,OpenStreetMap,7305459086,754,24.827492,8.5889767,,,
ali h'dma,,,attraction,56,OpenStreetMap,10712432742,755,23.627428,10.4875376,,,
neolithic painting,,,attraction,56,OpenStreetMap,1230776910,756,24.0335748,10.9543028,,,
neolithic painting,,,attraction,56,OpenStreetMap,1230777564,757,24.0369228,10.9512017,,,
neolithic petroglyph,,,attraction,56,OpenStreetMap,7864958910,758,24.0347795,11.0122967,,,
rock paintings,,,attraction,56,OpenStreetMap,316501709,759,24.0545452,10.7661662,,,
البقرة البكاء,البقرة البكاء,La vache qui pleure,attraction,56,OpenStreetMap,316496842,760,24.380277,9.4323492,,,
الفيل,الفيل,Éléphant,attraction,56,OpenStreetMap,7104493593,761,24.1669475,10.8833865,,,
اللوحات الصخرية بوادي أبو هديان,اللوحات الصخرية بوادي أبو هديان,Peintures rupestres vallée Bouhadian,attraction,56,OpenStreetMap,316499806,762,24.200283,10.876935,,,
اللوحات الصخرية طاسيلي ناجر,اللوحات الصخرية طاسيلي ناجر,Peintures rupestres Tassili N' Ajjer,attraction,56,OpenStreetMap,4407133091,763,25.0286191,8.5567661,,,
النقوش الصخرية بوان تيكال,النقوش الصخرية بوان تيكال,Pétroglyphes de Oued Tikal,attraction,56,OpenStreetMap,316499804,764,24.1336841,10.9314218,,,
جانت,جانت,Djanet,attraction,56,OpenStreetMap,4778180174,765,24.5384871,9.4811337,,,
عرق آدمر,عرق آدمر,Erg Admer,attraction,56,OpenStreetMap,1159638161,766,24.5324291,9.2382213,,,
عرق آدمر,عرق آدمر,Erg Admer,attraction,56,OpenStreetMap,6397370385,767,24.3871774,9.2425849,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,4529064838,768,24.835834,9.0520792,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976887,769,24.8043194,9.3124586,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976888,770,24.793481,9.2791792,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976889,771,24.734868,9.3014225,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976890,772,24.728342,9.2853223,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976891,773,24.7288825,9.3809756,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976893,774,24.7516137,9.32633,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976894,775,24.7515233,9.2929189,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976895,776,24.7563646,9.2745275,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976896,777,24.7538336,9.2959172,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976897,778,24.7537879,9.3004548,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976898,779,24.7512065,9.3001945,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976899,780,24.7494389,9.3000022,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976900,781,24.7494598,9.3049632,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976901,782,24.7476837,9.3102461,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976904,783,24.7353922,9.3003677,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976905,784,24.7355689,9.3000846,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976907,785,24.7357369,9.3067752,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976908,786,24.735859,9.304782,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976909,787,24.7354883,9.3035306,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976910,788,24.7351293,9.294456,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976911,789,24.7351054,9.2946833,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976912,790,24.7352073,9.2946444,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976913,791,24.73431,9.2910956,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976914,792,24.7334752,9.2912431,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976916,793,24.735899,9.2896543,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11655976917,794,24.7359671,9.282167,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177113,795,24.7515805,9.2929197,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177114,796,24.8000846,9.282385,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177115,797,24.7993535,9.2834097,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177116,798,24.7971032,9.3023071,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177117,799,24.7950007,9.3082014,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177118,800,24.7576888,9.3097895,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177119,801,24.7570671,9.3109434,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177120,802,24.7570497,9.3163725,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177121,803,24.7374287,9.3282227,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177122,804,24.737269,9.3125437,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177123,805,24.7370734,9.3119644,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177124,806,24.7369168,9.3102313,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177128,807,24.7362254,9.2982526,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177129,808,24.7361776,9.2979654,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177134,809,24.7338524,9.2913877,,,
قبر شمسي,قبر شمسي,Tombe solaire,attraction,56,OpenStreetMap,11656177137,810,24.7359316,9.2825374,,,
قلطة وادي أبو هديان الدائمة,قلطة وادي أبو هديان الدائمة,Guelta Oued Bouhadian,attraction,56,OpenStreetMap,316499805,811,24.1879373,10.8621507,,,
قوس,قوس,Arc,attraction,56,OpenStreetMap,7077379368,812,24.1819319,10.8756322,,,
قوس أبو هديان,قوس أبو هديان,Arc Bouhadian,attraction,56,OpenStreetMap,7104493594,813,24.1651653,10.8769788,,,
قوس الصخرة,قوس الصخرة,Arc rocheuse,attraction,56,OpenStreetMap,7104462481,814,24.1199669,10.9149044,,,
قوس طبيعي,قوس طبيعي,Arc naturel,attraction,56,OpenStreetMap,7122347133,815,24.1449406,10.9228914,,,
قوس عين تهاك,قوس عين تهاك,In Tehak Arch,attraction,56,OpenStreetMap,6833155289,816,24.159945,10.9081337,,,
كثبان وادي زواتن,كثبان وادي زواتن,Dunes de Ouan Zaouatan,attraction,56,OpenStreetMap,7104462480,817,24.1087318,10.9285668,,,
كثبان وادي زواتن,كثبان وادي زواتن,Dunes de Ouan Zaouatan,attraction,56,OpenStreetMap,7193437063,818,24.1141818,10.9184161,,,
فروض,فروض,Froudh,attraction,58,OpenStreetMap,5210525822,819,30.581172,2.8810659,,,
مسدلي,مسدلي,Masdali,attraction,58,OpenStreetMap,4706661062,820,29.5612718,3.6984803,,,
باراج واد مزي,باراج واد مزي,Barrage Oued Mzi,attraction,59,OpenStreetMap,4333722089,821,33.9017136,2.4740474,,,
مزرعة محمود بوطي (سيرو),مزرعة محمود بوطي (سيرو),Mahmoud Bouti,attraction,60,OpenStreetMap,4951866323,822,35.3035702,5.3641232,,,
القرية القديمة,عرعارات,Ararat,attraction,61,OpenStreetMap,4382572595,823,35.1253508,5.6105287,,,
بنات الخبزات,بنات الخبزات,Bnat al Khabazat,attraction,61,OpenStreetMap,4382568295,824,35.1178672,5.5997338,,,
عين القط,عين القط,Ain Gat,attraction,61,OpenStreetMap,4382596490,825,35.1268186,5.6816054,,,
مكان للراحة والسياحة الحبال مشونش,مكان للراحة والسياحة الحبال مشونش,Mchounech,attraction,61,OpenStreetMap,6707639695,826,34.8974493,5.9181106,,,
So,,,attraction,62,OpenStreetMap,8392890017,827,34.347457,7.2683018,,,
موقعي,موقعي,Mawqi3i,attraction,62,OpenStreetMap,4958367621,828,34.5540596,7.3325028,,,
Chott El Hodna,شط الحضنة,Chott El Hodna,attraction,68,OpenStreetMap,129774037,829,35.4286037,4.6668961,,ar:شط الحضنة,Q745975
Chott el Hodna,شط الحضنة,Chott el Hodna,attraction,68,OpenStreetMap,183627821,830,35.4261124,4.7727477,,ar:شط الحضنة,Q745975
المامين,المامين,Almamin,attraction,68,OpenStreetMap,5301951835,831,35.2144078,4.18213,,,
باب ساحة الشهداء,باب ساحة الشهداء,Porte de la place des Martyrs,attraction,68,OpenStreetMap,5301952526,832,35.2142251,4.1818371,,,
بلاصة زيحوف,بلاصة زيحوف,Plaque de Zihouf,attraction,69,OpenStreetMap,5256732121,833,32.7631976,0.5773135,,,
خيمة لهاجري,,,attraction,69,OpenStreetMap,11835379969,834,32.93095,0.8703767,,,
ضاية زيحوف,ضاية زيحوف,Dhayet Zihouf,attraction,69,OpenStreetMap,5256732321,835,32.7642281,0.576575,,,
M'Kharig,,,cave,08,Wikidata,,836,31.1833333,-3.75,,,Q23802216
Beni Add Caves,مغارة بني عاد,grotte des Beni Add,cave,13,Wikidata,,837,34.8536111,-1.2058333,,,Q16640177
Ghar Boumâaza,غار بومعزة,Ghar Boumâaza,cave,13,Wikidata,,838,34.7001,-1.31136,,,Q3104771
Ibn Khaldoun Cave,مغارة ابن خلدون,grottes d'Ibn Khaldoun,cave,14,Wikidata,,839,35.0188056,1.06775,,,Q95950658
Anou Timedouine,أنو تيمدوين,Anou Timedouine,cave,15,Wikidata,,840,36.4748611,4.2350833,,,Q106731203
Leopard Chasm,أنو افليس,Gouffre du Léopard,cave,15,Wikidata,,841,36.4688056,4.1528056,,,Q2982311
grotte du Macchabée,,grotte du Macchabée,cave,15,Wikidata,,842,36.5,4.3333333,,,Q23805261
Cave of Cervantes,مغارة سرفانتاس,grotte de Cervantes,cave,16,Wikidata,,843,36.7483,3.0668,,,Q3117122
Grotte de la Madeleine,,grotte de la Madeleine,cave,18,Wikidata,,844,36.7025,5.5408333,,,Q23805268
The Marvelous Caves,الكهوف العجيبة,Grottes merveilleuses,cave,18,Wikidata,,845,36.6827778,5.5183333,,,Q23802378
Grotte de Sidi Abd el Kader,,,cave,21,Wikidata,,846,36.6166667,6.8833333,,,Q23790561
Q138820394,,,cave,24,Wikidata,,847,36.4416667,7.675,,,Q138820394
Rhâr Sidi Ch'ayêb,غار سيدي شعيب,Rhâr Sidi Ch'ayêb,cave,24,Wikidata,,848,36.4333333,7.6666667,,,Q23789926
Grottes du Mahdi,,,cave,46,Wikidata,,849,35.2919444,-1.2866667,,,Q23834681
Debaa,,,cave,47,Wikidata,,850,32.3766667,4.4533333,,,Q23816145
Grotte de Retaimia,مغارة الرتايمية,Grotte de Retaimia,cave,48,Wikidata,,851,35.93085,0.8699278,,,Q125495724
Musée Regional de Chlef  المتحف الإقليمي الشليف,المتحف الإقليمي الشليف,Musée Regional de Chlef,museum,02,OpenStreetMap,427499699,852,36.1611009,1.333725,,,
Musée de Ténès,,Musée de Ténès,museum,02,OpenStreetMap,389378973,853,36.5122346,1.3047522,,,
Musée Ex-Église,,Musée Ex-Église,museum,03,OpenStreetMap,42693125,854,33.8069323,2.8830201,,,
متحف المجاهد,,,museum,04,OpenStreetMap,314734952,855,35.8680312,7.112496,,,
متحف المجاهد,,,museum,04,OpenStreetMap,1356706617,856,35.867871,7.112445,,,
Lucas Farm Museum,متحف مزرعة ليكا,musée de la ferme Lucas,museum,05,Wikidata,,857,35.660308,6.308862,,,Q3330018
Museum of Archaeological site of Timgad,متحف تيمقاد,musée de Timgad,museum,05,Wikidata,,858,35.4882609,6.4689848,,,Q86724639
Musée,,,museum,05,OpenStreetMap,5191248258,859,35.5540972,6.1590147,,,
Musée,,,museum,05,OpenStreetMap,358724197,860,35.4946771,6.2477922,,,
Musée du Moudjahid,متحف المجاهد,Musée du Moudjahid,museum,05,OpenStreetMap,193228570,861,35.5255383,6.19784,,fr:Musée du martyre de la wilaya de Batna,Q3330448
متحف تازولت ⴰⵙⴰⵍⴰⵢ ⵏ ⵓⵥⴰⵡⴰⵏ,متحف تازولت,Musée de Lambèse,museum,05,OpenStreetMap,11341774269,862,35.4814716,6.2576267,,,
متحف تيمقاد,,Musèe de Timgad,museum,05,OpenStreetMap,563928584,863,35.4882752,6.4689331,,,
Bordj Moussa,برج موسى,Bordj Moussa,museum,06,OpenStreetMap,338116028,864,36.7551096,5.0836546,"Ancien fort espagnol (XVIe siècle), reconverti en musée",,Q124425851
EX Palais de Justice,,,museum,06,OpenStreetMap,201170588,865,36.4637253,4.5383185,,,
Musèe Kherrata متحف خراطة,,,museum,06,OpenStreetMap,9674084759,866,36.4951853,5.2734786,,,
Musèe Kherrata متحف خراطة,,,museum,06,OpenStreetMap,1052656597,867,36.4952759,5.2734163,,,
Musée de l'Eau,متحف الماء,,museum,06,OpenStreetMap,4070352986,868,36.7520302,4.8961973,,,
Musée du Martyr,متحف الشهيد,,museum,06,OpenStreetMap,1935314898,869,36.4641895,4.5361577,,,
Musée du Parc National de Gouraya,,,museum,06,OpenStreetMap,1172515313,870,36.7491346,5.0518025,,,
Musée régionale de la VI Wilaya historique,المتحف الجهوي للولاية السادسة التاريخية العقيد محمد شعبانيّ,Musée Régional de La Sixième Wilaya Historique Colonel Mohamed Chaâbani,museum,07,OpenStreetMap,4289693,871,34.847552,5.7084131,,,
متحف العقيد سي الحواس,متحف العقيد سي الحواس,Colonel Si Elhoues,museum,07,OpenStreetMap,4630225501,872,34.9489572,6.0088992,,,
متحف القنادسة,متحف القنادسة,Musée de Kenadsa,museum,08,OpenStreetMap,2663211508,873,31.5540328,-2.4263505,,,
متحف بشار,متحف بشار,Musée de Béchar,museum,08,OpenStreetMap,288923076,874,31.6116551,-2.2189376,,,
Musée de Moudjahid de la wilaya de Blida,,,museum,09,OpenStreetMap,467226268,875,36.5047079,2.8658655,,,
Musée du Parc national de Chréa,,,museum,09,OpenStreetMap,316831527,876,36.4302637,2.8870877,,,
Musee el moujahid,,,museum,10,OpenStreetMap,268679019,877,36.3792091,3.8829157,,,
Musée des Moudjahidines,,Musée des Moudjahidines,museum,10,OpenStreetMap,4547808298,878,36.3679385,4.2689339,,,
Tiza n At Qeddac ثيزا نايت كداش,ثيزا نايت كداش,Tiza Nait Kedach,museum,10,OpenStreetMap,2595096031,879,36.1605088,4.0616688,,,
Dar El Imzad;دار الإمزاد,دار الإمزاد,Dar El Imzad,museum,11,OpenStreetMap,621589324,880,22.8050706,5.5429636,,,
Fort français historique;الحصن الفرنسي التاريخي,الحصن الفرنسي التاريخي,Fort français historique,museum,11,OpenStreetMap,4699661616,881,22.7879767,5.5266835,,,
متحف الضريح تين هينان,متحف الضريح تين هينان,Musée du Tombeau de Tin Hinan,museum,11,OpenStreetMap,563625100,882,22.8853925,4.8666686,,,
منزل عبد الكريم,منزل عبد الكريم,musèo,museum,11,OpenStreetMap,7231523186,883,22.8226528,5.5856028,,,
Musée d'Art et d'Histoire de La ville de Tlemcen,المتحف العمومي الوطني للفن والتاريخ لمدينة تلمسان,Musée d'Art et d'Histoire de La ville de Tlemcen,museum,13,OpenStreetMap,4154470512,884,34.8829303,-1.3099577,,ar:المتحف العمومي الوطني للفن والتاريخ لمدينة تلمسان,Q124541350
Musée d'El Moudjahid,,,museum,13,OpenStreetMap,1172739225,885,35.0593973,-1.4295997,,,
Terrace el-Mechouar,قلعة المشور,Palais zianide,museum,13,OpenStreetMap,4154470507,886,34.881568,-1.3089448,,,
المتحف العمومي الوطني للآثار الإسلامية,المتحف العمومي الوطني للآثار الإسلامية,Musée Archéologie Islamique,museum,13,OpenStreetMap,419356871,887,34.8803061,-1.3146495,,fr:Médersa de Tlemcen,Q16034377
المركب التاريخي للولاية الخامسة,المركب التاريخي للولاية الخامسة,Complexe historique de la wilaya V,museum,13,OpenStreetMap,1091870902,888,34.8665737,-1.3217799,,,
متحف سيدي أبي الحسن التنسي,متحف سيدي أبي الحسن التنسي,Musée Sidi Bellahsen,museum,13,OpenStreetMap,1101222881,889,34.8828875,-1.3112927,,fr:Mosquée de Sidi Bellahsen,Q3324913
Musée du Moudjahid,متحف المجاهد,Musée du Moudjahid,museum,14,OpenStreetMap,3173685619,890,35.3564754,1.3253959,,,
Lbeṛj,,,museum,15,OpenStreetMap,316783236,891,36.4874869,4.1327824,,,
Musée de Tizi-Ouzou,متحف تيزي وزو,,museum,15,OpenStreetMap,317021240,892,36.7140502,4.0475859,,,
Musée de Tizi-Ouzou,متحف تيزي وزو,,museum,15,OpenStreetMap,1174661930,893,36.7120482,4.0368376,,,
Musée des Martyrs d'Iferhounnene,,,museum,15,OpenStreetMap,3402053543,894,36.5378639,4.3652555,,,
Musée du village,,,museum,15,OpenStreetMap,231262310,895,36.6695075,4.5226214,,,
Musée et Monument des Martyrs,,,museum,15,OpenStreetMap,373636424,896,36.7110077,4.0627058,,,
Refuge,,,museum,15,OpenStreetMap,5396339174,897,36.481424,4.2943611,,,
"Site historique du congrès de la Soummam, 20 août 1956",الموقع التاريخي لانعقاد مؤتمر الصومام 20 اوت 1956,"Site historique du congrès de la Soummam, 20 août 1956",museum,15,OpenStreetMap,1186636695,898,36.5509785,4.5512338,,,
Tajma3t l Qayus Historique,,,museum,15,OpenStreetMap,2187655632,899,36.5108618,4.4056279,,,
Takhelwit n Fadma n Soumer,,,museum,15,OpenStreetMap,3410414541,900,36.5123189,4.3632084,,,
Cité des sciences Alger,مدينة العلوم الجزائر,Cité des sciences Alger,museum,16,OpenStreetMap,3662841,901,36.7771092,3.0544743,,,
Dar El Salam,دار السلام,,museum,16,OpenStreetMap,17681054,902,36.7843911,3.0596028,,,
Dar Es-Souff,دار الصوف,Dar Es-Souff,museum,16,OpenStreetMap,11940122126,903,36.7859502,3.0607981,,,
Musée Public National de l’Enluminure de la Miniature et de la Calligraphie المتحف العمومي الوطني للزخرفة والمنمنمات وفن الخط,المتحف العمومي الوطني للزخرفة والمنمنمات وفن الخط,Musée Public National de l’Enluminure de la Miniature et de la Calligraphie,museum,16,OpenStreetMap,5674333,904,36.785658,3.0608239,,,Q30624915
Musée de Tamentfoust - Le Fort Turc,تامنفوست,,museum,16,OpenStreetMap,3233869369,905,36.8072168,3.2309066,,,
Musée de l'Armée,متحف الجيش,,museum,16,OpenStreetMap,247622281,906,36.741846,3.0702472,,,
Musée de la Protection Civile,المتحف الوطني للحماية الوطنية,Musée de la Protection Civile,museum,16,OpenStreetMap,248999570,907,36.7479119,3.0313713,,,
