id,name,name_fr,name_ar,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,refs,type
historic-281,بالحاج,Belhadj,بالحاج,01,,,27.7445097,-0.2719666,exact,osm,osm,"{""osm"":""4798706321""}",castle
historic-282,أولاد عدة,,أولاد عدة,02,,,36.1900309,0.9302819,exact,osm,osm,"{""osm"":""7778783686""}",castle
historic-283,أولاد عين الناس,,أولاد عين الناس,02,,,36.1570842,0.9428761,exact,osm,osm,"{""osm"":""7778783887""}",castle
historic-284,البيايض,,البيايض,02,,,36.1750361,1.0104464,exact,osm,osm,"{""osm"":""7778783985""}",castle
historic-285,السهايلية,,السهايلية,02,,,36.1674177,0.9258083,exact,osm,osm,"{""osm"":""7778783885""}",castle
historic-286,سخاريف,Skharif,سخاريف,02,,,36.1017066,0.9483852,exact,osm,osm,"{""osm"":""7778783886""}",castle
historic-287,عين العزلة,,عين العزلة,02,,,36.2206095,0.9549582,exact,osm,osm,"{""osm"":""7472265185""}",castle
historic-288,Fort Bouscaren,,,03,,,33.8034368,2.8802413,exact,osm,osm,"{""osm"":""42693121""}",castle
historic-289,Ksar,,قصر عين ماضي,03,,,33.7938532,2.300943,exact,osm,osm,"{""osm"":""405891354""}",castle
historic-29,Roman arch,,,05,,,35.4795662,6.2718491,exact,osm,osm,"{""osm"":""1261247163""}",archaeological_site
historic-290,Palais de Kourdane,palais de Kourdane,قصر كوردان,03,,,33.8497,2.34049,exact,osm,osm,,castle
historic-291,راس بنادم,,,03,,,32.9993535,2.8605599,exact,osm,osm,"{""osm"":""12705996101""}",castle
historic-292,Château,Château,القبة,04,,,35.8787548,7.116255,exact,osm,osm,"{""osm"":""310446941""}",castle
historic-293,اقلفن,,اقلفن,05,,,35.0742671,6.0222573,exact,osm,osm,"{""osm"":""5020286272""}",castle
historic-294,الجدة جوهرة بن منصور,Nana djohra benmansour,الجدة جوهرة بن منصور,05,,,35.6697723,5.6490469,exact,osm,osm,"{""osm"":""5080748822""}",castle
historic-295,حدود أملاك لخضر بن علي علاوة,Fin de la propriété de Lakhdar Ben Ali Allaoua,حدود أملاك لخضر بن علي علاوة,05,,,35.1276534,6.4367762,exact,osm,osm,"{""osm"":""6710739885""}",castle
historic-296,رأس السراء كيمل تكوت,,رأس السراء كيمل تكوت,05,,,35.0799265,6.4018848,exact,osm,osm,"{""osm"":""6668792989""}",castle
historic-297,قاعة حفلات الزفاف طبنة,,قاعة حفلات الزفاف طبنة,05,,,35.582181,6.1944315,exact,osm,osm,"{""osm"":""5844039385""}",castle
historic-298,قلعة ايقلفن,,قلعة ايقلفن,05,,,35.0791259,6.0174061,exact,osm,osm,"{""osm"":""552216176""}",castle
historic-299,قلعة بالول,,قلعة بالول,05,,,35.0923068,6.064984,exact,osm,osm,"{""osm"":""552216174""}",castle
historic-3,Arsenaria,Arsenaria,,02,,,36.3310278,0.8528333,exact,osm,osm,,archaeological_site
historic-30,Ruines Romaines de Timgad,Ruines Romaines de Timgad,الآثار الرومانية تيمقاد,05,,,35.4837052,6.4670134,exact,osm,osm,"{""osm"":""331768105""}",archaeological_site
historic-300,هازمال,,هازمال,05,,,35.097301,6.0518114,exact,osm,osm,"{""osm"":""5020349494""}",castle
historic-301,هاليليث,,هاليليث,05,,,35.0747157,5.9942827,exact,osm,osm,"{""osm"":""5331940624""}",castle
historic-302,هيطرومكث,,هيطرومكث,05,,,35.0848993,6.0281814,exact,osm,osm,"{""osm"":""5020286273""}",castle
historic-303,Bordj Moussa,Bordj Moussa,برج موسى,06,,,36.7551096,5.0836546,exact,osm,osm,"{""osm"":""338116028""}",castle
historic-304,Fort Lemercier,Fort Lemercier,حصن يما قورايا,06,,,36.7663501,5.0682968,exact,osm,osm,"{""osm"":""5089539019""}",castle
historic-305,La comtesse,,,06,,,36.6449015,5.2091517,exact,osm,osm,"{""osm"":""4578229792""}",castle
historic-306,Yemma Gouraya,Yemma Gouraya,يما قورايا,06,,,36.7707745,5.0812886,exact,osm,osm,"{""osm"":""309222600""}",castle
historic-307,Ramzi,Ramzi,,07,,,34.6911358,6.5061664,exact,osm,osm,"{""osm"":""7134194885""}",castle
historic-308,بوووزال,,بوووزال,07,,,35.0291707,6.0069169,exact,osm,osm,"{""osm"":""5020349624""}",castle
historic-309,فدعنان,,فدعنان,07,,,35.0222299,6.0150922,exact,osm,osm,"{""osm"":""5020349625""}",castle
historic-31,Ruines romaines de Diana Veteranorum,,,05,,,35.7797772,6.0746127,exact,osm,osm,"{""osm"":""188544755""}",archaeological_site
historic-310,هاقرنين,,هاقرنين,07,,,35.0410566,5.9803866,exact,osm,osm,"{""osm"":""5331940625""}",castle
historic-311,هاقليحث,,هاقليحث,07,,,35.0186459,6.0427734,exact,osm,osm,"{""osm"":""4697184797""}",castle
historic-312,Bordj Flye Sainte Marie,,,08,,,27.319878,-2.9839002,exact,osm,osm,"{""osm"":""504811761""}",castle
historic-313,Bordj Arak,,,11,,,25.2926518,3.7481752,exact,osm,osm,"{""osm"":""562083262""}",castle
historic-314,مكان,,,11,,,22.9793908,6.0106289,exact,osm,osm,"{""osm"":""8825725719""}",castle
historic-315,النجم الثاقب تبسة,L'étoile filante Tebessa,النجم الثاقب تبسة,12,,,35.4033789,8.1217254,exact,osm,osm,"{""osm"":""4582086790""}",castle
historic-316,النسر الذهبي,L'Aigle d'Or,النسر الذهبي,12,,,35.4012833,8.1173771,exact,osm,osm,"{""osm"":""4274571091""}",castle
historic-317,باب كاركلا تبسة,Porte CARACALLA Tebessa,باب كاركلا تبسة,12,,,35.4046685,8.1230636,exact,osm,osm,"{""osm"":""2682856138""}",castle
historic-318,Belkessakis,Belkessakis,,13,,,35.0455863,-1.3808166,exact,osm,osm,"{""osm"":""5787745157""}",castle
historic-319,Medersa KHALDOUNIA -المدرسة الخلدونية -ⵎⴷⴰⵔⵙⴰ ⵜⴰⵅⴰⵍⴷⵓⵏⵉⵜ,Medersa Khaldounia,,13,,,34.8776621,-1.289783,exact,osm,osm,"{""osm"":""518138599""}",castle
historic-32,Ruins of an ancient village,,,05,,,35.0553308,6.1715447,exact,osm,osm,"{""osm"":""13760817401""}",archaeological_site
historic-320,Palais Royale Zianide - القصر الملكي الزياني -ⵜⴰⴳⴰⴷⵉⵔⵜ ⵜⴰⴳⴻⵍⴷⴰⵏⵜ ⵜⴰⵣⵢⵢⴰⵏⵉⵜ,Palais Royale Zianide,القصر الملكي الزياني,13,,,34.8816047,-1.3090274,exact,osm,osm,"{""osm"":""14571675""}",castle
historic-321,Palais du Sultan قصر السلطان ⵜⴰⴳⴰⴷⵉⵔⵜ ⵏ ⵙⵓⵍⵟⴰⵏ,Palais du Sultan,قصر السلطان,13,,,34.8781505,-1.2897724,exact,osm,osm,"{""osm"":""518138602""}",castle
historic-322,Palais el-Mechouar,Palais el-Mechouar,قصر المشور,13,,,34.8809396,-1.3088585,exact,osm,osm,"{""osm"":""100273033""}",castle
historic-323,حصن هنين,Forteresse de Honaïne,حصن هنين,13,,,35.1743139,-1.6562682,exact,osm,osm,"{""osm"":""920587913""}",castle
historic-324,Base,,قاعة,15,,,36.5533927,4.2807392,exact,osm,osm,"{""osm"":""5042422021""}",castle
historic-325,Bordj Turc,Bordj Turc,البرج التركي,15,,,36.7090062,4.0473276,exact,osm,osm,"{""osm"":""370226262""}",castle
historic-326,Mécanicien makouda,,,15,,,36.781897,4.069894,exact,osm,osm,"{""osm"":""6578143185""}",castle
historic-327,château d'eau,,,15,,,36.6568593,4.3929687,exact,osm,osm,"{""osm"":""632279595""}",castle
historic-328,Al Hambra Palace,,,16,,,36.7849147,3.059471,exact,osm,osm,"{""osm"":""11925037601""}",castle
historic-329,Bordj Moulay Hassen برج مولاي حسن,Fort de Moulay Hassen,برج مولاي حسن,16,,,36.7736868,3.045979,exact,osm,osm,"{""osm"":""17972296""}",castle
historic-33,Terma este,,,05,,,35.4855246,6.4703077,exact,osm,osm,"{""osm"":""1104422391""}",archaeological_site
historic-330,Chateau,,,16,,,36.7476751,3.0440189,exact,osm,osm,"{""osm"":""5134771322""}",castle
historic-331,Château de Draria,,,16,,,36.7301201,2.9962332,exact,osm,osm,"{""osm"":""3317692""}",castle
historic-332,Dar Ahmed Pacha,,دار أحمد باشا,16,,,36.7858984,3.0614463,exact,osm,osm,"{""osm"":""1267569904""}",castle
historic-333,Ex-Palais du Oukil El Hardj القصر السابق لوكيل الحرج,Ex-Palais du Oukil El Hardj,القصر السابق لوكيل الحرج,16,,,36.7866966,3.0679921,exact,osm,osm,"{""osm"":""431479271""}",castle
historic-334,Le Vieux Palais,,,16,,,36.7861525,3.061475,exact,osm,osm,"{""osm"":""17680960""}",castle
historic-335,Musée National du Bardo,Musée Public National du Bardo,المتحف الوطني باردو,16,,,36.7603824,3.0463803,exact,osm,osm,"{""osm"":""18668624""}",castle
historic-336,Palais Mustapha Pacha قصر مصطفى باشا,Palais Mustapha Pacha,قصر مصطفى باشا,16,,,36.7570903,3.0482966,exact,osm,osm,"{""osm"":""537418651""}",castle
historic-337,Palais du Peuple,,,16,,,36.7589351,3.0461118,exact,osm,osm,"{""osm"":""273506719""}",castle
historic-338,Sidi Fredj,,,16,,,36.764235,2.846914,exact,osm,osm,"{""osm"":""268696772""}",castle
historic-339,Villa Abdelatif,Villa Abdelatif,دار عبد اللطيف,16,,,36.7447485,3.0731079,exact,osm,osm,"{""osm"":""273321488""}",castle
historic-34,Theatre,Téâtre,,05,,,35.4841709,6.4688551,exact,osm,osm,"{""osm"":""7948637499""}",archaeological_site
historic-340,دار الحمراء,,,16,,,36.7874546,3.062233,exact,osm,osm,"{""osm"":""11925189575""}",castle
historic-341,دار حسن باشا,Dar Hassan Pacha,دار حسن باشا,16,,,36.7852564,3.0609196,exact,osm,osm,"{""osm"":""20325219""}",castle
historic-342,قصر الداي,Palais du Dey,قصر الداي,16,,,36.7845463,3.055111,exact,osm,osm,"{""osm"":""11931096136""}",castle
historic-343,قصر رياس البحر,Palais Côtier du Raïs,قصر رياس البحر,16,,,36.7882833,3.0639774,exact,osm,osm,"{""osm"":""6724867""}",castle
historic-344,Fort Duquesne,,,18,,,36.8192168,5.7727747,exact,osm,osm,"{""osm"":""437738331""}",castle
historic-345,منزل لورغي,Maison Lourghi,منزل لورغي,18,,,36.8332334,5.9860307,exact,osm,osm,"{""osm"":""5214720121""}",castle
historic-346,el yasmine,,,19,,,36.1482686,5.453056,exact,osm,osm,"{""osm"":""4370204864""}",castle
historic-347,Djeladjel Hamid,Djeladjel Hamid,,20,,,34.8353833,0.1523435,exact,osm,osm,"{""osm"":""4517689090""}",castle
historic-348,BELGAHRI.Sebti,BELGAHRI.Sebti,,21,,,36.5989653,6.8993685,exact,osm,osm,"{""osm"":""4463085589""}",castle
historic-349,Dar,Dar,,21,,,36.6287515,6.6330909,exact,osm,osm,"{""osm"":""4872871021""}",castle
historic-35,Triumphal Arch of Lambaesis,,,05,,,35.4912551,6.2586398,exact,osm,osm,"{""osm"":""1261226926""}",archaeological_site
historic-350,Palais Meriem (Chateau Bengana),,,21,,,36.8865648,6.8971381,exact,osm,osm,"{""osm"":""352694110""}",castle
historic-351,Chateau Perrin,,,22,,,35.1896666,-0.6788162,exact,osm,osm,"{""osm"":""219390764""}",castle
historic-352,Dar,Dar,,25,,,36.3136454,6.6162393,exact,osm,osm,"{""osm"":""7258949585""}",castle
historic-353,Palais du Bey,Palais du Bey,قصر الباي,25,,,36.3678005,6.6115537,exact,osm,osm,"{""osm"":""312325317""}",castle
historic-354,Cité zagheloul f,,,27,,,35.9197968,0.0906989,exact,osm,osm,"{""osm"":""6950569986""}",castle
historic-355,Fort Turc,,برج الترك,27,,,35.9342815,0.0964291,exact,osm,osm,"{""osm"":""502644165""}",castle
historic-356,خربات,,خربات,27,,,36.3308681,0.6920339,exact,osm,osm,"{""osm"":""5427651521""}",castle
historic-357,مؤسسة جنة العارف,Fondation Djanet el Arif,مؤسسة جنة العارف,27,,,35.9153242,0.1121484,exact,osm,osm,"{""osm"":""7119229990""}",castle
historic-358,منارة رأس ويليس,Minaret raas wilis,منارة رأس ويليس,27,,,36.1127893,0.2268674,exact,osm,osm,"{""osm"":""4475736293""}",castle
historic-359,Kalaat Beni Hamad,,قلعة بني حماد,28,,,35.821211,4.7894058,exact,osm,osm,"{""osm"":""381561430""}",castle
historic-36,Triumphal arch,Porte du Faubourg Ouest,,05,,,35.4864562,6.4639555,exact,osm,osm,"{""osm"":""5434165275""}",archaeological_site
historic-360,قصر البحيرة,,قصر البحيرة,28,,,35.8227582,4.7903358,exact,osm,osm,"{""osm"":""379893552""}",castle
historic-361,Bordj Chandez,,,30,,,31.9569143,5.3274599,exact,osm,osm,"{""osm"":""12934420""}",castle
historic-362,Fort Lallemand,,,30,,,31.2918545,6.3255279,exact,osm,osm,"{""osm"":""7292598""}",castle
historic-363,الدار الكبيرة,La Grande maison,الدار الكبيرة,30,,,31.9360466,5.3264218,exact,osm,osm,"{""osm"":""6407323785""}",castle
historic-364,Batterie du Santon,,,31,,,35.7339019,-0.7133996,exact,osm,osm,"{""osm"":""2281948464""}",castle
historic-365,Fort Lamoune,Fort Lamoune,,31,,,35.7135806,-0.6567056,exact,osm,osm,"{""osm"":""2281944455""}",castle
historic-366,Fort Lamoune,Fort Lamoune,,31,,,35.710561,-0.6600183,exact,osm,osm,"{""osm"":""6443228509""}",castle
historic-367,Fort Saint André,,,31,,,35.6983069,-0.6528448,exact,osm,osm,"{""osm"":""375391065""}",castle
historic-368,Fort Santa Cruz,,,31,,,35.7092243,-0.6650461,exact,osm,osm,"{""osm"":""12433045874""}",castle
historic-369,Fort Santiago,,,31,,,35.7054619,-0.6601113,exact,osm,osm,"{""osm"":""12433004674""}",castle
historic-37,temple,,,05,,,35.4787194,6.2700386,exact,osm,osm,"{""osm"":""1261252371""}",archaeological_site
historic-370,Fort Santon,,,31,,,35.7347208,-0.7119058,exact,osm,osm,"{""osm"":""303777154""}",castle
historic-371,Fort lamoune,,,31,,,35.7136209,-0.6565389,exact,osm,osm,"{""osm"":""687380273""}",castle
historic-372,Palais du Bey,Palais du Bey,قصر الباي,31,,,35.7057262,-0.6493408,exact,osm,osm,"{""osm"":""368993774""}",castle
historic-373,Salle des fêtes,Salle des fêtes,,31,,,35.6986023,-0.6183262,exact,osm,osm,"{""osm"":""5666324922""}",castle
historic-374,Villa Abed Tlamsani,Villa Abed Tlamsani,,31,,,35.6262178,-0.518231,exact,osm,osm,"{""osm"":""4471986489""}",castle
historic-375,porte canastel,,,31,,,35.7051765,-0.6525222,exact,osm,osm,"{""osm"":""6442577464""}",castle
historic-376,قلعة المرسى الكبير,Fort de Mers el-Kébir,,31,,,35.7375872,-0.6993826,exact,osm,osm,"{""osm"":""9248254171""}",castle
historic-377,تلي أحمد,,تلي أحمد,32,,,33.0886228,0.9715208,exact,osm,osm,"{""osm"":""10564950810""}",castle
historic-378,جلاجل احمد,,جلاجل احمد,32,,,33.6776514,1.0158747,exact,osm,osm,"{""osm"":""10564950210""}",castle
historic-379,Fort Flatters,,,33,,,28.1041748,6.8116218,exact,osm,osm,"{""osm"":""18273000""}",castle
historic-38,Muslubium,Muslubium,,06,,,36.636739,5.246097,exact,osm,osm,,archaeological_site
historic-380,Fort d'Issendjel,,,33,,,26.8614645,8.7245902,exact,osm,osm,"{""osm"":""4947235132""}",castle
historic-381,قلعة سليمان شايدي,,قلعة سليمان شايدي,34,,,35.9433909,5.0395927,exact,osm,osm,"{""osm"":""5875416285""}",castle
historic-382,château fort,château fort,شطوفور,35,,,36.920216,3.9009205,exact,osm,osm,"{""osm"":""5106056423""}",castle
historic-383,Fort d'El Kala;قلعة القالة,Fort d'El Kala,قلعة القالة,36,,,36.8942873,8.4436487,exact,osm,osm,"{""osm"":""460216566""}",castle
historic-384,توفة,Toufa,توفة,36,,,36.7922572,8.1521677,exact,osm,osm,"{""osm"":""5194540723""}",castle
historic-385,قاعدة الشهيد هداد,,,37,,,27.1752791,-8.0251845,exact,osm,osm,"{""osm"":""10136173319""}",castle
historic-386,Khatraoui,Khatraoui,,39,,,33.4801359,6.9080181,exact,osm,osm,"{""osm"":""4758637321""}",castle
historic-387,طالب العربي,Taleb Larbi,طالب العربي,39,,,33.728056,7.5112722,exact,osm,osm,"{""osm"":""5295782121""}",castle
historic-388,مقبرة جبانه 1,Ancien cimetière el Jadida,مقبرة جبانه 1,39,,,33.5606591,6.9508129,exact,osm,osm,"{""osm"":""5230863522""}",castle
historic-389,مقبره جبانه 2,Nouveau cimetière el Jadida,مقبره جبانه 2,39,,,33.5606388,6.9510224,exact,osm,osm,"{""osm"":""5230863523""}",castle
historic-39,Saldae,Saldae,صالداي,06,,,36.75,5.066667,exact,osm,osm,,archaeological_site
historic-390,منزل النوار شبيلي,Chebili Nouar,شبيلي النوار,41,,,35.916256,7.3736124,exact,osm,osm,"{""osm"":""7105854686""}",castle
historic-391,EPW-EREPEV,EPW-EREPEV,,42,,,36.5911702,2.4484866,exact,osm,osm,"{""osm"":""5359519922""}",castle
historic-392,El basatine البساتين,Bassatine,El basatine البساتين,42,,,36.6382133,2.7728083,exact,osm,osm,"{""osm"":""3446626351""}",castle
historic-393,Les RAYA,Les RAYA,,42,,,36.6737366,2.7724523,exact,osm,osm,"{""osm"":""11411745369""}",castle
historic-394,Atrouz,,,43,,,36.5222177,5.8653503,exact,osm,osm,"{""osm"":""4263062193""}",castle
historic-395,Palais de l'Agha,,,43,,,36.406933,5.9438728,exact,osm,osm,"{""osm"":""1810055742""}",castle
historic-396,cite militaire chelghoum fat,,cite militaire chelghoum fat,43,,,36.1712267,6.1779717,exact,osm,osm,"{""osm"":""4571831389""}",castle
historic-397,Mosquée Oqba ibn Nafi,Mosquée Oqba ibn Nafi,مسجد عقبة بن نافع,47,,,32.7888852,4.4917908,exact,osm,osm,"{""osm"":""9895442419""}",castle
historic-398,Père de famille mekellache,Père de famille mekellache,,48,,,35.7540534,0.5762923,exact,osm,osm,"{""osm"":""5552890322""}",castle
historic-399,أغلاد,Aghlad,أغلاد,49,,,29.3703894,0.1801181,exact,osm,osm,"{""osm"":""3909335949""}",castle
historic-4,Former French Army military camp المعسكر العسكري السابق للجيش الفرنسي,,المعسكر العسكري السابق للجيش الفرنسي,02,,,36.4713574,1.2494142,exact,osm,osm,"{""osm"":""339657931""}",archaeological_site
historic-40,Tiklat,,تخلاث,06,,,36.6557824,4.8384377,exact,osm,osm,"{""osm"":""4592906446""}",archaeological_site
historic-400,قصبة الشيخ بوحص,Kasbah de Cheikh Bouhaous,,49,,,28.6739767,0.351644,exact,osm,osm,"{""osm"":""1361477347""}",castle
historic-401,Fort Laouni,,,54,,,20.3422447,5.6735486,exact,osm,osm,"{""osm"":""920536213""}",castle
historic-402,Ancien Bordj d'In Ezzane,,,56,,,23.4854695,11.2427087,exact,osm,osm,"{""osm"":""503803282""}",castle
historic-403,قلعة جانت Fort Charlet,Fort Charlet,قلعة جانت,56,,,24.5513064,9.483956,exact,osm,osm,"{""osm"":""503806002""}",castle
historic-404,La citadelle (Taourit),La citadelle,القصر القديم,58,,,30.5828488,2.8935483,exact,osm,osm,"{""osm"":""247401256""}",castle
historic-405,شاطو,Château,شاطو,58,,,30.5792732,2.8741314,exact,osm,osm,"{""osm"":""4137874095""}",castle
historic-406,Fort Cavaignac,,,68,,,35.2140513,4.1789099,exact,osm,osm,"{""osm"":""378905958""}",castle
historic-407,المركز الثقافي أحمد عياد المدعو رويشد,Centre Culturel Ahmed Ayad,المركز الثقافي أحمد عياد المدعو رويشد,16,,,36.7679861,3.0302058,exact,osm,osm,"{""osm"":""1471813533""}",church
historic-408,El Mechouar Mosque,mosquée d'El Mechouar,مسجد المشور,13,,,34.8805561,-1.3094603,exact,osm,osm,,church_building
historic-409,Holy Trinity Anglican Church (Algiers),église anglicane de la Sainte-Trinité d'Alger,الكنيسة أنجليكية في الجزائر,16,,,36.7577,3.04603,exact,osm,osm,,church_building
historic-41,Gemellae,,,07,,,34.6365778,5.5228759,exact,osm,osm,"{""osm"":""265150071""}",archaeological_site
historic-410,église Saint-Louis d'Oran,église Saint-Louis d'Oran,,31,,,35.702788,-0.649256,exact,osm,osm,,church_building
historic-411,Saint Cyprien Church,,,36,,,36.8974,8.4443,exact,osm,osm,,church_building
historic-412,"Church of Saint-Joseph, El Menia",église Saint-Joseph à El Menia,,58,,,30.6144444,2.8730556,exact,osm,osm,,church_building
historic-413,Petra Mlakou Castle,château de Petra Maklou,قلعة بيترا ملاكو,06,,,36.5208,4.6249,exact,osm,osm,,château
historic-414,بوابة المدينة,Porte de ville,بوابة المدينة,01,,,26.9598573,1.0878861,exact,osm,osm,"{""osm"":""3034676033""}",city_gate
historic-415,"Bab el Bahr, باب البحر",Bab el Bahr,باب البحر,02,,,36.5010204,1.3144454,exact,osm,osm,"{""osm"":""13438512785""}",city_gate
historic-416,شقة,,,02,,,36.1916669,1.3469988,exact,osm,osm,"{""osm"":""12908636301""}",city_gate
historic-417,Porte Fouka,Porte Fouka,باب الفوقا,06,,,36.759426,5.0880995,exact,osm,osm,"{""osm"":""4085601879""}",city_gate
historic-418,Porte Fouka,Porte Fouka,باب الفوقا,06,,,36.7549671,5.0812591,exact,osm,osm,"{""osm"":""4105146508""}",city_gate
historic-419,Porte dorée,Porte Sarasine,باب البحر,06,,,36.7533417,5.0874479,exact,osm,osm,"{""osm"":""327665926""}",city_gate
historic-42,سيدي قاسم,,,07,,,34.6524,5.4720345,exact,osm,osm,"{""osm"":""950160742""}",archaeological_site
historic-420,Porte Bab Essebt,Porte Bab Essebt,باب السبت,09,,,36.472735,2.8247938,exact,osm,osm,"{""osm"":""5842526090""}",city_gate
historic-421,Bab Bou Saâda,,باب بوسعادة,10,,,36.1422004,3.6902244,exact,osm,osm,"{""osm"":""353289630""}",city_gate
historic-422,Bab El Ghourte,,,10,,,36.1459292,3.6925019,exact,osm,osm,"{""osm"":""353289629""}",city_gate
historic-423,باب الجزائر,Bab Dzair,باب الجزائر,10,,,36.1526653,3.6906435,exact,osm,osm,"{""osm"":""353290806""}",city_gate
historic-424,Bab El Kermadine,Bab El Kermadine,باب القرمادين,13,,,34.886335,-1.316456,exact,osm,osm,"{""osm"":""389066898""}",city_gate
historic-425,Bab El Khemis,Bab El Khemis,باب الخميس,13,,,34.8740841,-1.324843,exact,osm,osm,"{""osm"":""1083837135""}",city_gate
historic-426,Porte Sidi Bou Médine,,,13,,,34.8824381,-1.3053956,exact,osm,osm,"{""osm"":""13167999415""}",city_gate
historic-427,Bab El Oued,Bab El Oued,باب الوادي,16,,,36.7889612,3.0614358,exact,osm,osm,"{""osm"":""6361253088""}",city_gate
historic-428,Beb Azzoun,Beb Azzoun,باب عزون,16,,,36.7811966,3.0609765,exact,osm,osm,"{""osm"":""6361253085""}",city_gate
historic-429,Beb El Bhar,Beb El Bhar,باب البحر,16,,,36.784662,3.0628992,exact,osm,osm,"{""osm"":""6361253090""}",city_gate
historic-43,Gravures rupestre,,,08,,,30.8033876,-2.0569638,exact,osm,osm,"{""osm"":""393869213""}",archaeological_site
historic-430,Porte de Dzira باب دزيرة,Porte de Dzira,باب دزيرة,16,,,36.7863793,3.0653442,exact,osm,osm,"{""osm"":""1292590132""}",city_gate
historic-431,البورطاي,le portail,البورطاي,16,,,36.7200602,3.1247708,exact,osm,osm,"{""osm"":""7445238366""}",city_gate
historic-432,باب جديد,Bab Jdid,باب جديد,16,,,36.7838667,3.0547355,exact,osm,osm,"{""osm"":""1311808063""}",city_gate
historic-433,Former Northern Gate,,,19,,,36.3238033,5.7332861,exact,osm,osm,"{""osm"":""17772701""}",city_gate
historic-434,Bab Csantina,,,21,,,36.8762381,6.9097024,exact,osm,osm,"{""osm"":""3523360365""}",city_gate
historic-435,BAB AZI,,باب عزي,30,,,31.9692998,5.3254537,exact,osm,osm,"{""osm"":""4332300693""}",city_gate
historic-436,BAB OMAR,,باب عمر,30,,,31.9682176,5.3243573,exact,osm,osm,"{""osm"":""4332320439""}",city_gate
historic-437,Tagourt El Borj,,,34,,,36.2990669,4.5832413,exact,osm,osm,"{""osm"":""4261069295""}",city_gate
historic-438,Tagourt Goudrar,,,34,,,36.2933962,4.583224,exact,osm,osm,"{""osm"":""4261122305""}",city_gate
historic-439,Tagourt Ou Aji,,,34,,,36.2937444,4.5762848,exact,osm,osm,"{""osm"":""4261118476""}",city_gate
historic-44,Important Archeological Site,,,11,,,24.6662077,6.7393974,exact,osm,osm,"{""osm"":""827672870""}",archaeological_site
historic-440,Tagourt n' Taassast,,,34,,,36.299622,4.5776682,exact,osm,osm,"{""osm"":""4261092659""}",city_gate
historic-441,باب الخراجة,Bab el-Kheradja,,47,,,32.476409,3.745846,exact,osm,osm,"{""osm"":""9655683495""}",city_gate
historic-442,باب السلام وعيسى,Porte Salam ouaissa,باب السلام وعيسى,47,,,32.4903373,3.6756266,exact,osm,osm,"{""osm"":""2715827237""}",city_gate
historic-443,باب العسة,Bab el-Assa,,47,,,32.4742161,3.7437671,exact,osm,osm,"{""osm"":""9655738730""}",city_gate
historic-444,باب باعلي وأعمر,Bab Baali,,47,,,32.473271,3.7477453,exact,osm,osm,"{""osm"":""9655729493""}",city_gate
historic-445,باب بن صالح,Bab Ben Salah,,47,,,32.4738084,3.7477645,exact,osm,osm,"{""osm"":""9655671568""}",city_gate
historic-446,باب جديد,Bab Jedid,باب جديد,47,,,32.4892302,3.6702142,exact,osm,osm,"{""osm"":""2715827232""}",city_gate
historic-447,باب لالة وسارة,Bab Lalla ou Sara,,47,,,32.4755654,3.7437835,exact,osm,osm,"{""osm"":""9655676272""}",city_gate
historic-448,La muraille de Sour El Ghozlane,,,10,,,36.1436593,3.6889741,exact,osm,osm,"{""osm"":""171405399""}",citywalls
historic-449,La muraille de Sour El Ghozlane,,,10,,,36.1460975,3.6878211,exact,osm,osm,"{""osm"":""171405413""}",citywalls
historic-45,Tebessa Basilica,basilique Sainte-Crispine,,12,,,35.4091033,8.1269163,exact,osm,osm,,archaeological_site
historic-450,La muraille de Sour El Ghozlane,,,10,,,36.1466115,3.6929195,exact,osm,osm,"{""osm"":""353289628""}",citywalls
historic-451,La muraille de Sour El Ghozlane,,,10,,,36.1440097,3.6913908,exact,osm,osm,"{""osm"":""353289631""}",citywalls
historic-452,La muraille de Sour El Ghozlane,,,10,,,36.1459816,3.6927163,exact,osm,osm,"{""osm"":""353290804""}",citywalls
historic-453,جدار تاريخي,Mur historique,جدار تاريخي,13,,,35.1012726,-1.8565745,exact,osm,osm,"{""osm"":""93233529""}",citywalls
historic-454,Fort Tarat,,,33,,,26.135896,9.3505679,exact,osm,osm,"{""osm"":""1355021877""}",citywalls
historic-455,Les remparts de Miliana,Les remparts de Miliana,سور مليانة,44,,,36.3039183,2.2241165,exact,osm,osm,"{""osm"":""253048569""}",citywalls
historic-456,Muraille de Miliana,,,44,,,36.303433,2.2188782,exact,osm,osm,"{""osm"":""253047810""}",citywalls
historic-457,Muraille de Miliana,,,44,,,36.3045684,2.2195558,exact,osm,osm,"{""osm"":""314984181""}",citywalls
historic-458,Ville de Blida مدينة البليدة,Ville de Blida,مدينة البليدة,09,,,36.4712586,2.8274575,exact,osm,osm,"{""osm"":""1330602170""}",district
historic-459,مدينة ميلة القديمة Vieille ville de Mila,Vieille ville de Mila,مدينة ميلة القديمة,43,,,36.4508566,6.2730922,exact,osm,osm,"{""osm"":""1452322892""}",district
historic-46,Theveste,Theveste,تيفست,12,,,35.4,8.1166667,exact,osm,osm,,archaeological_site
historic-460,Ksar,,,01,,,28.4409473,-0.0830547,exact,osm,osm,"{""osm"":""1361465354""}",fort
historic-461,Ksar,,,01,,,27.4183717,-0.2630125,exact,osm,osm,"{""osm"":""1363846376""}",fort
