id,name,wilaya_code,commune_code,commune,lat,lng,geo_precision,geo_method,source,type,type_label_fr,daira,address,capacity,year,operational,pmr,surface_built_m2,surface_land_m2
02526,Terrain El Amir Abdelkader,24,,GUELMA,36.470074,7.447886,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité El Amir Abdelkader Guelma,,2009,true,false,,
02527,Terrain El Bernous à Hammam N'bail,24,,HAMMAM N'BAIL,36.339,7.6449,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM N'BAILS,El Bernous à Hammam N'bail,,2013,true,false,,2200
02528,Terrain El Fedjoudj,24,,EL FEDJOUDJ,36.503291,7.395611,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HELIOPOLIS,El Fedjoudj,,2013,true,false,,
02529,Terrain El Fedjoudj,24,,EL FEDJOUDJ,36.503972,7.403424,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HELIOPOLIS,El Fedjoudj,,2014,true,false,,
02530,Terrain El Fedjoudj,24,,EL FEDJOUDJ,36.511024,7.399948,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HELIOPOLIS,El Fedjoudj,,2013,true,false,,
02531,Terrain El Fedjoudj,24,,EL FEDJOUDJ,36.509572,7.391534,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HELIOPOLIS,El Fedjoudj,,2011,true,false,,
02532,Terrain Guelaat Bousbaa,24,,GUELAAT BOU SBAA,36.546476,7.477001,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELAAT BOUSBAA,Guelaat Bousbaa,,2011,true,false,,
02533,Terrain Guelma,24,,GUELMA,36.469096,7.43857,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,cité Mébarki Said Guelma,,2009,true,false,,
02534,Terrain Guelma,24,,GUELMA,36.47234,7.4312,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Guelma,,2011,true,false,,
02535,Terrain Guelma,24,,GUELMA,36.4497,7.4322,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Oued Meize 2 Guelma,,2011,true,false,,1125
02536,Terrain Guelma,24,,GUELMA,36.4471,7.4491,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Oued Meize 1 Guelma,,2011,true,false,,1125
02537,Terrain Guelma,24,,GUELMA,36.4459,7.432,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité 60 Logements Guelma,,2011,true,false,,1125
02538,Terrain Guelma,24,,GUELMA,36.465163,7.441058,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité Abene Ramdane Guelma,,2011,false,false,,1125
02539,Terrain Guelma 1,24,,GUELMA,36.460391,7.427562,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité Gahdour Tahar Guelma,,2013,true,false,,
02540,Terrain Guelma 2,24,,GUELMA,36.4606,7.4273,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité Gahdour Tahar Guelma,,2013,true,true,,
02541,Terrain Guelma 3,24,,GUELMA,36.4609,7.4271,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité Gahdour Tahar Guelma,,2013,true,true,,
02542,Terrain Guelma 4,24,,GUELMA,36.465266,7.417996,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité chenichene Guelma,,2013,true,true,,
02543,Terrain Guelma 5,24,,GUELMA,36.45617,7.438881,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité Bara Lakhder Guelma,,2013,true,true,,
02544,Terrain Guelma 6,24,,GUELMA,36.458933,7.431628,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité Champ Manoeuvres Guelma,,2013,true,true,,
02545,Terrain Guelma 7,24,,GUELMA,36.460307,7.436921,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Cité 8 Mars Guelma,,2013,true,true,,
02546,Terrain Hammam Debagh,24,,HAMMAM DEBAGH,36.452911,7.257004,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM DEBAGH,Hammam Debagh,,2011,true,false,,
02547,Terrain Hammam Debagh,24,,HAMMAM DEBAGH,36.464632,7.257801,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM DEBAGH,Hammam Debagh,,2013,true,false,,
02548,Terrain Hammam Debagh,24,,HAMMAM DEBAGH,36.4616,7.2649,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM DEBAGH,Hammam Debagh,,2014,true,false,,
02549,Terrain Hammam N'bail,24,,HAMMAM N'BAIL,36.3252,7.6383,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM N'BAILS,Hammam N'bail,,2013,true,false,,
02550,Terrain Hammam N'bail,24,,HAMMAM N'BAIL,36.324195,7.638906,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM N'BAILS,Hammam N'bail,,2013,false,false,,2200
02551,Terrain Héliopolis,24,,HELIOPOLIS,36.4934,7.442,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HELIOPOLIS,Héliopolis,,2013,true,false,,
02552,Terrain Héliopolis,24,,HELIOPOLIS,36.499598,7.437401,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HELIOPOLIS,Cité 100 logements (CNEP) Héliopolis,,2009,true,false,,
02553,Terrain Héliopolis (Essaleme),24,,HELIOPOLIS,36.5123,7.4424,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HELIOPOLIS,Cité Essaleme Héliopolis,,2011,true,false,,1125
02554,Terrain Héliopolis (Medjaldi),24,,HELIOPOLIS,36.5009,7.4459,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HELIOPOLIS,Cité Medjaldi Héliopolis,,2011,true,false,,1125
02555,Terrain Houari Boumdine 2,24,,HOUARI BOUMEDIENNE,36.4175,7.2879,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN HESSAINIA,Houari Boumdine 2 Ain Hassinia,,2011,true,false,,1125
02556,Terrain Keifen Lassel à Oued Zenati,24,,OUED ZENATI,36.2893,7.1373,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ZENATI,Keifen Lassel à Oued Zenati,,2014,true,false,,
02557,Terrain Khezaras,24,,KHEZARAS,36.36812,7.531318,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,KHEZARAS,Khezaras,,2011,true,,,1125
02558,Terrain Mechtet Lemtarih à Bouchegouf,24,,AIN BEN BEIDA,36.603231,7.647773,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUCHEGOUF,Mechtet Lemtarih à Bouchegouf,,2011,false,false,,1125
02559,Terrain Medjez Sfa,24,,MEDJEZ SFA,36.4339,7.7865,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,BOUCHEGOUF,Cité Badji Moukhtare Medjez Sfa Bouchegouf,,2011,true,false,,1125
02560,Terrain Menzel Bouguetaya à Oued Chehem,24,,OUED CHEHAM,36.375244,7.791753,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM N'BAILS,Menzel Bouguetaya à Oued Chehem,,2014,true,false,,
02561,Terrain Nechmaya,24,,NECHMAYA,36.608145,7.511575,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELAAT BOUSBAA,Nechmaya,,2013,true,false,,
02562,Terrain Nechmaya,24,,NECHMAYA,36.615341,7.510399,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELAAT BOUSBAA,Nechmaya,,2011,false,,,
02563,Terrain Oued Chehem,24,,OUED CHEHAM,36.3775,7.7679,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM N'BAILS,Oued Chehem,,2013,true,false,,
02564,Terrain Oued Chehem,24,,OUED CHEHAM,36.379,7.7684,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM N'BAILS,Oued Chehem,,2013,false,false,,
02565,Terrain Oued Chehem,24,,OUED CHEHAM,36.3835,7.7661,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM N'BAILS,Oued Chehem,,2013,false,false,,
02566,Terrain Oued Elmalh à Hammam N'bail,24,,HAMMAM N'BAIL,36.380834,7.617259,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMAM N'BAILS,Oued Elmalh à Hammam N'bail,,2011,true,false,,1125
02567,Terrain Oued Zenati,24,,OUED ZENATI,36.3205,7.1636,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ZENATI,Oued Zenati,,2011,true,false,,
02568,Terrain pos nord Guelma,24,,GUELMA,36.466863,7.46019,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Pos Nord Guelma,,2011,true,false,,1125
02569,Terrain Sidi Abid à Oued Zenati,24,,OUED ZENATI,36.257234,7.138345,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,OUED ZENATI,Sidi Abid à Oued Zenati,,2013,true,false,,
02570,Terrain Soltani Chabi à Djeballa Khamissi,24,,DJEBALLAH KHEMISSI,36.4682,7.5464,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELAAT BOUSBAA,Djeballa Khamissi,,2013,true,false,,
02571,Terrain sportif de proximité (OPOW) Guelma,24,,GUELMA,36.469925,7.444618,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Route stratigique Guelma,,2011,true,true,,
02572,Terrain sportif de proximité à Bendjerrah,24,,BENDJARAH,36.430219,7.37202,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,GUELMA,Bendjerrah,,,true,,,
02573,Terrain Tamlouka,24,,TAMLOUKA,36.1559,7.1474,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN MAKHLOUF,Tamlouka,,2013,true,,,
02574,Terrain Tamlouka,24,,TAMLOUKA,36.161751,7.134461,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN MAKHLOUF,Tamlouka,,2006,true,false,,
02575,,25,,CONSTANTINE,36.347883,6.65573,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,à l'intérieur complexe de sportif de proximite,100,,true,true,950,950
02576,,25,,CONSTANTINE,36.3489,6.6278,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,A L'INTERIEURE COMPLEXE HAMLAOUI CITE TOOTE,100,2013,true,,1000,1000
02577,,25,,CONSTANTINE,36.3457,6.5895,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,cite Zaouche Constantine,200,2013,true,true,1000,1000
02578,,25,,CONSTANTINE,36.372135,6.64368,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,SAKIET SIDI YOUCEF,100,2009,true,false,1000,1000
02579,,25,,CONSTANTINE,36.3257,6.6457,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,chaabat errssas,100,2013,true,,1000,1000
02580,,25,,EL KHROUB,36.268858,6.696317,exact,sig_mjs,mjs,AJF,Aire de jeux football,EL KHROUB,CITE 450 LOGEMENT ELKHROUB,100,2014,true,true,1125,1500
02581,,25,,CONSTANTINE,36.345925,6.624202,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,17 JUIN,100,2013,true,false,1000,1000
02582,,25,,CONSTANTINE,36.3459,6.5891,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,CITE ZOUACHE CONSTANTINE,100,2012,true,true,1000,1000
02583,,25,,HAMMA BOUZIANE,36.3916,6.6066,exact,sig_mjs,mjs,AJF,Aire de jeux football,HAMMA BOUZIANE,A L'INTERIEURE DE CSP BKIRA,100,2014,true,true,800,2500
02584,,25,,CONSTANTINE,36.356,6.6061,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,A L'INTERIEURE DE CTRI CONSTANTINE A BELLEVUE,,2013,true,false,850,850
02585,,25,,DIDOUCHE MOURAD,36.4456,6.6457,exact,sig_mjs,mjs,AJF,Aire de jeux football,HAMMA BOUZIANE,à l'intérieur csp,300,2013,true,true,1125,1200
02586,,25,,CONSTANTINE,36.370104,6.62032,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,AMIR ABD ELKADER BAB ELKANTRA,100,2009,true,false,1000,1000
02587,Aire de jeu Kouhil Lakhdar,25,,CONSTANTINE,36.34829,6.608742,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Kouhil Lakhdar,,2016,true,false,1125,1125
02588,Aire de jeux 01 Arcs Romains,25,,CONSTANTINE,36.348025,6.621635,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Arcs Romains,,2022,true,false,1125,1125
02589,Aire de jeux 01 Ben Boulaid,25,,CONSTANTINE,36.339056,6.599335,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Ben Boulaid,,2023,true,false,1125,1125
02590,Aire de jeux 01 Boumerzoug,25,,CONSTANTINE,36.338651,6.63464,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Boumerzoug,,2018,true,false,1800,1800
02591,Aire de jeux 01 Daksi,25,,CONSTANTINE,36.3518,6.6395,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Daksi,,2024,true,false,1125,1125
02592,Aire de jeux 02 Arcs Romains,25,,CONSTANTINE,36.347946,6.620984,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Arcs Romains,,2022,true,false,1125,1125
02593,Aire de jeux 02 Ben Boulaid,25,,CONSTANTINE,36.3389,6.5988,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Ben Boulaid,,2023,true,false,1125,1125
02594,Aire de jeux 02 Boumarzoug,25,,CONSTANTINE,36.331994,6.634908,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Boumerzoug,,2015,true,false,1125,1125
02595,Aire de jeux 02 Daksi,25,,CONSTANTINE,36.3516,6.6396,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Daksi,,2024,true,false,1125,1125
02596,Aire de jeux 03 Boudraa Salah Cité El-Bir,25,,CONSTANTINE,36.356,6.5881,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Boudraa Salah Cité El-Bir,,2021,true,false,1125,1125
02597,Aire de jeux 04 Boudraa Salah Cité El-Bir,25,,CONSTANTINE,36.356077,6.587964,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Boudraa Salah Cité El-Bir,,2021,true,false,1125,1125
02598,aire de jeux 4ème kilomètre,25,,CONSTANTINE,36.3493,6.6457,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,4ème kilomètre,,2021,true,false,1125,1125
02599,aire de jeux 800 logements guemmas,25,,CONSTANTINE,36.33686,6.655923,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,800 logements guemmas,,2018,true,false,1100,1100
02600,Aire de jeux Bossouf 01,25,,CONSTANTINE,36.325507,6.578123,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Bossouf,,2024,true,false,1125,1125
02601,Aire de jeux Bossouf 03éme tranche 01,25,,CONSTANTINE,36.334349,6.58352,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Bossouf 03éme tranche 01,,2014,true,false,1125,1125
02602,Aire de jeux Bossouf 03éme tranche 02,25,,CONSTANTINE,36.335637,6.580902,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Bossouf 03éme tranche,,2014,true,false,1125,1125
02603,Aire de jeux Bossouf cite police,25,,CONSTANTINE,36.329791,6.577994,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Bossouf,,2015,true,false,1125,1125
02604,Aire de jeux Cité El-Bir 02,25,,CONSTANTINE,36.353528,6.590383,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Cité El-Bir Boudraa Salah,,2015,true,false,1125,1125
02605,Aire de jeux Cité El-Bir Boudraa Salah,25,,CONSTANTINE,36.350816,6.59589,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Cité El-Bir Boudraa Salah,,2024,true,false,800,800
02606,Aire de jeux Cité El-Tout,25,,CONSTANTINE,36.351079,6.632136,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Cité El-Tout,,2024,true,false,900,900
02607,aire de jeux Cité Martyrs,25,,CONSTANTINE,36.358363,6.597371,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Cité Martyrs,,2013,true,false,1125,1125
02608,Aire de jeux Cité Zouaghi Slimene,25,,CONSTANTINE,36.309902,6.630972,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Cité Zouaghi Slimene,,2016,true,false,1125,1125
02609,Aire de jeux Cité Zouaghi Slimene 1100,25,,CONSTANTINE,36.313118,6.627961,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Cité Zouaghi Slimene 1100,,2019,true,false,1125,1125
02610,Aire de jeux El-Djdour Bouneffa 01,25,,CONSTANTINE,36.325615,6.645736,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,El-Djdour Bouneffa,,2013,true,false,1125,1125
02611,Aire de jeux El-Djdour Bouneffa 02,25,,CONSTANTINE,36.325485,6.645508,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,El-Djdour Bouneffa,,2013,true,false,1125,1125
02612,Aire de jeux El-Manchar,25,,CONSTANTINE,36.353899,6.599579,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,El-Manchar,,2021,true,false,800,800
02613,Aire de jeux El-Manchar Amaziane,25,,CONSTANTINE,36.352748,6.596904,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,El-Manchar Amaziane,,2021,true,false,1125,1125
02614,Aire de jeux frères Ferrad Cité Ain El-Bay,25,,CONSTANTINE,36.305751,6.618989,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,frères Ferrad Cité Ain El-Bay,,2019,true,false,1000,1000
02615,aire de jeux houache moussa,25,,CONSTANTINE,36.3477,6.656,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,guemmas,,2022,true,false,1125,1125
02616,aire de jeux houache moussa2,25,,CONSTANTINE,36.348133,6.655118,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,guemmas,,2020,true,false,1000,1000
02617,Aire de jeux Kadour Boumadous,25,,CONSTANTINE,36.347616,6.599921,exact,sig_mjs,mjs,AJF,Aire de jeux football,CONSTANTINE,Kadour Boumadous,,2021,true,false,900,900
02618,Mechtat Ouled Niya,25,,BENI HAMIDANE,36.5085,6.5064,exact,sig_mjs,mjs,AJF,Aire de jeux football,ZIGHOUD YOUCEF,Mechtat Ouled Niya,,2025,true,false,1125,1125
02619,,25,,CONSTANTINE,36.368546,6.618481,exact,sig_mjs,mjs,BL,Boulodrome,CONSTANTINE,BAB ELKANTRA,50,2010,true,true,1000,1000
02620,Non concerné,25,,HAMMA BOUZIANE,36.4295,6.609,exact,sig_mjs,mjs,BL,Boulodrome,HAMMA BOUZIANE,HAMMA BOUZIANE,,2010,false,true,1000,1000
02621,,25,,CONSTANTINE,36.33267,6.587675,exact,sig_mjs,mjs,CE,Centre équestre,CONSTANTINE,CITE BOUSSOUF CONSTANTINE,,,true,true,100,400
02622,,25,,CONSTANTINE,36.347636,6.62993,exact,sig_mjs,mjs,P25,Piscine 25 m,CONSTANTINE,A L'INTERIEUR DE INFS,200,,true,,,
02623,piscine semi olympique 25M Nouvelle viile,25,,EL KHROUB,36.257569,6.592975,exact,sig_mjs,mjs,P25,Piscine 25 m,EL KHROUB,Nouvelle Ville,250,2023,true,true,120,125
02624,BEN YAHYA CHERIF,25,,CONSTANTINE,36.347,6.6304,exact,sig_mjs,mjs,P50,Piscine 50 m,CONSTANTINE,a l'interieur opow,794,2018,true,true,4762,13332
02625,,25,,HAMMA BOUZIANE,36.4289,6.609,exact,sig_mjs,mjs,PA,Piste d'athlétisme,HAMMA BOUZIANE,A l'interieur stade 05 juillet 62,2000,2018,true,true,,
02626,,25,,AIN ABID,36.226,6.9486,exact,sig_mjs,mjs,PP,Piscine de proximité,AIN ABID,AIN ABID,,,true,true,545,545
02627,L'ANNEXE DU STADE HAMLAOUI,25,,CONSTANTINE,36.3472,6.6253,exact,sig_mjs,mjs,SA,Stade d'athlétisme,CONSTANTINE,A L'INTERIEUR OPOW,1000,2009,true,true,13000,15000
02628,,25,,ZIGHOUD YOUCEF,36.536,6.7242,exact,sig_mjs,mjs,SF,Stade de football,ZIGHOUD YOUCEF,ZIGHOUD YOUCEF,2000,2018,true,true,1.256,17.691
02629,stade communal Bortal Daksi,25,,CONSTANTINE,36.3512,6.6422,exact,sig_mjs,mjs,SF,Stade de football,CONSTANTINE,Daksi,1800,2025,true,false,7000,7000
02630,stade de FootBall Bossouf,25,,CONSTANTINE,36.325179,6.578445,exact,sig_mjs,mjs,SF,Stade de football,CONSTANTINE,Bossouf,,2024,true,false,6000,6000
02631,stade de FootBall Cité Zouaghi Slimene,25,,CONSTANTINE,36.309691,6.630136,exact,sig_mjs,mjs,SF,Stade de football,CONSTANTINE,Cité Zouaghi Slimene,,2015,true,false,5000,5000
02632,Stade de FootBall El-Mansorah,25,,CONSTANTINE,36.368282,6.638521,exact,sig_mjs,mjs,SF,Stade de football,CONSTANTINE,El-Mansorah,,2022,true,false,7000,7000
02633,Stade FootBall Cité El-Bir Boudraa Salah,25,,CONSTANTINE,36.349702,6.59663,exact,sig_mjs,mjs,SF,Stade de football,CONSTANTINE,Cité El-Bir Boudraa Salah,,2024,true,false,7000,7000
02634,UNITE SPORTIF 5 JUIET 1962,25,,HAMMA BOUZIANE,36.4285,6.6088,exact,sig_mjs,mjs,SF,Stade de football,HAMMA BOUZIANE,HAMMA BOUZIANE CONSTANTINE,2000,2018,true,true,1.25,30000
02635,,25,,ZIGHOUD YOUCEF,36.5314,6.7164,exact,sig_mjs,mjs,SOMS,Salle OMS,ZIGHOUD YOUCEF,ZIGHOUD YOUCEF,500,2014,true,true,3172,5376.3
02636,,25,,DIDOUCHE MOURAD,36.4423,6.6327,exact,sig_mjs,mjs,SOMS,Salle OMS,HAMMA BOUZIANE,DIDOUCHE MOURAD,500,2018,true,true,1772.4,9371.21
02637,,25,,AIN ABID,36.234391,6.952232,exact,sig_mjs,mjs,SOMS,Salle OMS,AIN ABID,AIN ABID,500,2016,true,true,2778.31,5717.05
02638,,25,,AIN SMARA,36.2697,6.5016,exact,sig_mjs,mjs,SOMS,Salle OMS,EL KHAROUB,AIN SMARA,500,2000,true,true,1800,2000
02639,,25,,CONSTANTINE,36.3483,6.6277,exact,sig_mjs,mjs,SOMS,Salle OMS,CONSTANTINE,A L'INTERIEURE COMPLEXE HAMLAOUI CITE TOOTE,400,1996,true,false,3000,8500
02640,,25,,CONSTANTINE,36.3102,6.6298,exact,sig_mjs,mjs,SOMS,Salle OMS,CONSTANTINE,ZOUAGHI,500,2013,true,true,2716,9740
02641,,25,,CONSTANTINE,36.343739,6.606351,exact,sig_mjs,mjs,SOMS,Salle OMS,CONSTANTINE,LES TERASSE CONSTANTINE,500,2019,true,true,3320,9455
02642,,25,,CONSTANTINE,36.347881,6.629462,exact,sig_mjs,mjs,SOMS,Salle OMS,CONSTANTINE,A L'INTERIEURE DE L'INFS,400,,true,,2000,2000
02643,,25,,EL KHROUB,36.258936,6.574572,exact,sig_mjs,mjs,SOMS,Salle OMS,EL KHAROUB,ALI MENDJELI UV7,500,2004,true,true,2552,6000
02644,,25,,CONSTANTINE,36.3515,6.6414,exact,sig_mjs,mjs,SOMS,Salle OMS,CONSTANTINE,Cité Daksi,400,1996,true,false,1995.75,9803.38
02645,1 NOVEMBRE 1954,25,,CONSTANTINE,36.1762,6.7009,exact,sig_mjs,mjs,SOMS,Salle OMS,EL KHAROUB,OULED RAHMOUN,500,2014,true,true,2263.6,5315
02646,CHIROUF SAAD,25,,IBN ZIAD,36.3805,6.4639,exact,sig_mjs,mjs,SOMS,Salle OMS,IBN ZIAD,IBN ZIAD,500,2013,true,true,2156,6848
02647,SALLE OMS EL MANSOURAH,25,,CONSTANTINE,36.3692,6.6375,exact,sig_mjs,mjs,SOMS,Salle OMS,CONSTANTINE,CITE MANSOURAH,400,1995,true,true,2000,3780
02648,LE COMBATTANT AMIOUR SALLAH,25,,HAMMA BOUZIANE,36.4273,6.6062,exact,sig_mjs,mjs,SS,Salle spécialisée,HAMMA BOUZIANE,AIN SADARI HAMMA BOUZIANE,,2016,true,true,,
02649,,25,,CONSTANTINE,36.3493,6.6261,exact,sig_mjs,mjs,STOMS,Stade OMS,CONSTANTINE,"Complexe sportive, Cité Etout",40000,1972,true,true,2732,28000
02650,Non concerné,25,,CONSTANTINE,36.3474,6.6287,exact,sig_mjs,mjs,TF,Terrain de football,CONSTANTINE,A L'INTERIEUR DE L'INFS CONSTANTINE,,,true,false,4000,4000
02651,Terrain de FootBall 02 Boudraa Salah Cité El-Bir,25,,CONSTANTINE,36.354834,6.5928,exact,sig_mjs,mjs,TF,Terrain de football,CONSTANTINE,Boudraa Salah Cité El-Bir,,2023,true,false,5000,5000
02652,,25,,AIN ABID,36.3202,6.8318,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN ABID,IBN BADIS CONSTANTINE,,,false,true,1125,1125
02653,,25,,AIN ABID,36.3131,6.8374,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN ABID,BEN BADIS,100,,true,true,1000,1000
02654,,25,,CONSTANTINE,36.379,6.6331,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CONSTANTINE,Faubourg Constantine,,2012,true,true,1000,1000
02655,,25,,AIN SMARA,36.2639,6.4889,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL KHROUB,CITE HRICHA AMMAR AIN SMARA,100,2012,true,true,1125,1125
02656,,25,,DIDOUCHE MOURAD,36.4454,6.6459,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMA BOUZIANE,A L'INTERIUR DU CSP DIDOUCHE MOURADE,100,2012,true,true,1125,1125
02657,,25,,AIN ABID,36.2115,6.8814,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,AIN ABID,MECHTA ELKHALCHA,,2011,false,,3000,3000
02658,,25,,IBN ZIAD,36.3874,6.4796,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,IBN ZIAD,CITE EL AMIR,200,2010,false,false,1125,1125
02659,,25,,EL KHROUB,36.254659,6.577204,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL KHROUB,ALI MENDJELI UV1,7,2013,true,true,1200,1200
02660,,25,,CONSTANTINE,36.3423,6.648,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,CONSTANTINE,CITE EL GUEMMAS,100,2011,false,true,1125,1125
02661,,25,,AIN SMARA,36.2633,6.4889,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL KHROUB,CITE HRICHA AMMAR AIN SMARA,100,2012,true,true,1344,1344
02662,,25,,HAMMA BOUZIANE,36.410222,6.598846,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,HAMMA BOUZIANE,HAMMA BOUZIANE,,2012,false,true,1000,1000
02663,,25,,OULED RAHMOUN,36.206018,6.817441,exact,sig_mjs,mjs,TSP,Terrain sportif de proximité,EL KHROUB,BOUNOUARA,100,2012,true,true,850,850
